"","race","age","prior_offense","is_recid"
"400","Caucasian",33,0,1
"4240","African-American",24,1,1
"4367","Caucasian",23,1,1
"104","African-American",21,1,0
"3988","African-American",43,1,0
"1789","African-American",41,1,0
"775","African-American",31,1,0
"570","Caucasian",55,1,0
"923","African-American",52,1,0
"3550","Caucasian",23,0,1
"1920","African-American",35,1,0
"4937","African-American",22,0,1
"1987","Caucasian",29,0,0
"3246","Caucasian",48,0,0
"2621","Caucasian",56,0,0
"74","African-American",31,1,1
"4752","Caucasian",19,0,1
"1291","Caucasian",20,0,1
"3828","Caucasian",33,0,0
"2440","Caucasian",22,1,0
"4004","Caucasian",21,0,1
"2866","Caucasian",26,1,1
"873","African-American",29,1,1
"1467","Caucasian",68,0,0
"948","Caucasian",30,1,0
"4633","Caucasian",30,1,0
"424","Caucasian",54,0,0
"667","African-American",27,1,1
"1789.1","African-American",41,1,0
"4399","African-American",22,1,1
"2939","Caucasian",21,1,1
"1638","Caucasian",34,1,0
"1241","Caucasian",29,1,1
"1946","Caucasian",41,1,0
"2301","African-American",20,1,1
"1212","African-American",56,1,0
"3972","Caucasian",40,0,0
"892","Caucasian",22,0,1
"4429","African-American",27,0,0
"4733","African-American",23,0,0
"1762","African-American",24,0,1
"3810","Caucasian",20,1,1
"1868","African-American",50,1,0
"2274","Caucasian",29,1,1
"70","Caucasian",20,0,1
"1830","Caucasian",31,0,1
"2780","Caucasian",44,1,0
"4630","African-American",21,1,0
"2476","African-American",23,0,1
"2191","African-American",26,1,0
"2247","Caucasian",30,0,1
"4521","African-American",21,0,1
"1826","African-American",22,1,0
"4394","African-American",30,1,1
"4646","African-American",20,0,1
"1069","African-American",21,0,1
"1397","Caucasian",33,0,0
"2331","Caucasian",52,0,0
"332","African-American",21,1,1
"1715","African-American",29,1,0
"812","Caucasian",67,0,0
"1655","Caucasian",37,1,0
"4993","Caucasian",22,1,1
"165","Caucasian",80,0,0
"4423","African-American",24,1,1
"1653","African-American",23,1,0
"3428","African-American",22,0,1
"4335","African-American",32,1,1
"2502","Caucasian",46,0,0
"1629","African-American",54,1,0
"4133","African-American",20,0,1
"3223","Caucasian",29,0,1
"665","Caucasian",22,0,1
"4721","African-American",19,1,0
"524","Caucasian",35,1,0
"4094","African-American",20,0,1
"808","African-American",59,1,0
"2196","Caucasian",27,1,1
"1701","Caucasian",36,1,1
"4487","African-American",27,1,0
"2416","Caucasian",25,0,1
"4502","African-American",23,0,1
"2315","African-American",44,0,0
"366","African-American",25,1,1
"2134","African-American",51,1,0
"4283","African-American",34,0,0
"1843","Caucasian",28,1,0
"2281","African-American",25,1,1
"402","African-American",28,0,0
"3031","Caucasian",23,1,1
"3199","African-American",36,1,1
"4196","African-American",25,1,1
"2469","Caucasian",40,0,0
"2667","African-American",29,1,0
"546","Caucasian",22,1,1
"2190","Caucasian",20,0,1
