"","race","age","prior_offense","is_recid"
"3330","Caucasian",49,1,0
"3297","Caucasian",28,0,0
"1888","Caucasian",32,1,1
"916","Caucasian",35,0,0
"2561","African-American",70,0,0
"1975","African-American",31,0,1
"770","African-American",36,1,0
"4822","African-American",20,0,1
"2860","African-American",34,1,0
"2130","African-American",32,1,0
"1328","African-American",23,1,1
"1643","Caucasian",48,1,0
"4322","African-American",33,1,0
"1791","Caucasian",46,0,0
"2353","Caucasian",31,1,0
"4671","Caucasian",27,0,0
"2022","African-American",50,0,0
"2485","African-American",26,1,1
"871","Caucasian",64,0,0
"4711","Caucasian",49,1,0
"2400","Caucasian",27,1,1
"4239","African-American",24,0,0
"4749","Caucasian",29,1,1
"3213","African-American",26,1,0
"4913","Caucasian",23,1,1
"2310","Caucasian",23,0,1
"2349","African-American",23,1,1
"4892","African-American",21,0,1
"2633","African-American",60,0,0
"4342","African-American",46,1,0
"4004","Caucasian",21,0,1
"4503","Caucasian",25,0,0
"2485.1","African-American",26,1,1
"2990","Caucasian",45,1,0
"3510","African-American",56,1,0
"2953","Caucasian",27,0,1
"1188","Caucasian",23,1,1
"402","African-American",28,0,0
"3264","Caucasian",31,1,0
"3592","African-American",30,1,0
"1665","African-American",29,1,1
"1832","Caucasian",27,1,1
"1076","African-American",33,1,0
"3721","African-American",25,1,0
"810","African-American",20,1,1
"4566","African-American",24,1,1
"2331","Caucasian",52,0,0
"715","African-American",21,1,1
"2428","African-American",40,0,0
"3006","African-American",30,1,0
"4447","African-American",58,0,0
"604","Caucasian",37,1,0
"28","African-American",33,1,0
"787","African-American",22,1,1
"553","African-American",30,1,1
"1391","African-American",31,1,0
"4109","Caucasian",33,1,0
"1369","African-American",25,1,1
"2830","African-American",24,1,1
"1693","Caucasian",34,1,0
"1396","Caucasian",37,1,0
"1008","Caucasian",37,1,1
"1163","Caucasian",23,1,1
"2006","Caucasian",30,1,1
"1631","African-American",21,1,1
"2483","African-American",33,1,0
"1405","African-American",24,1,0
"4008","African-American",26,1,1
"3988","African-American",43,1,0
"40","Caucasian",22,1,1
"2417","African-American",27,0,1
"3022","African-American",31,0,0
"1904","Caucasian",26,0,1
"1711","Caucasian",33,1,0
"905","Caucasian",26,1,1
"4327","African-American",28,1,1
"2215","African-American",55,1,0
"1320","Caucasian",43,1,0
"3351","African-American",29,1,1
"3037","African-American",40,0,0
"4863","African-American",22,0,1
"766","Caucasian",38,1,0
"1425","African-American",33,1,0
"3544","Caucasian",32,1,0
"3706","African-American",42,1,1
"3091","African-American",27,1,1
"2510","Caucasian",30,0,0
"2640","African-American",28,1,1
"2276","African-American",19,0,1
"2144","African-American",22,1,1
"496","African-American",34,1,1
"1654","African-American",41,0,0
"2006.1","Caucasian",30,1,1
"1367","African-American",51,1,0
"2907","Caucasian",26,0,1
"625","African-American",19,0,1
"4299","Caucasian",28,1,0
"2730","Caucasian",22,0,1
"1982","African-American",31,0,0
"544","Caucasian",26,1,1
"4867","African-American",29,1,0
"3595","Caucasian",25,0,0
"672","African-American",31,1,1
"3645","Caucasian",26,0,1
"3660","African-American",51,1,0
"976","Caucasian",34,1,1
"4350","African-American",44,1,0
"4730","African-American",45,1,0
"1918","Caucasian",50,1,0
"3514","African-American",19,0,1
"4052","Caucasian",62,1,0
"207","African-American",28,1,1
"1187","Caucasian",23,1,1
"4348","Caucasian",57,0,0
"1695","African-American",41,1,0
"4435","African-American",37,1,1
"4079","African-American",27,1,1
"4711.1","Caucasian",49,1,0
"3034","African-American",30,1,1
"906","Caucasian",55,1,0
"3555","African-American",32,0,0
"3830","African-American",33,1,0
"3412","Caucasian",26,1,1
"1975.1","African-American",31,0,1
"4508","Caucasian",34,1,1
"4745","Caucasian",56,0,0
"4437","African-American",56,1,0
"342","African-American",37,1,0
"3365","Caucasian",28,0,1
"3706.1","African-American",42,1,1
"3309","African-American",38,0,0
"3718","Caucasian",46,0,0
"1930","Caucasian",22,1,1
"2153","African-American",28,0,1
"861","Caucasian",32,1,0
"1345","African-American",34,1,0
"1098","Caucasian",28,1,0
"1330","African-American",24,0,1
"3461","African-American",20,1,1
"4908","African-American",28,1,0
"2706","African-American",33,0,0
"854","African-American",46,1,0
"2945","African-American",33,1,0
"1913","Caucasian",56,1,0
"479","African-American",52,1,0
"3009","African-American",51,0,0
"2860.1","African-American",34,1,0
"2337","Caucasian",50,0,0
"1654.1","African-American",41,0,0
"1756","Caucasian",35,1,0
"1363","Caucasian",23,1,1
"4133","African-American",20,0,1
"888","African-American",31,1,0
"419","Caucasian",29,0,0
"2431","African-American",33,1,1
"2777","Caucasian",21,0,1
"3590","African-American",27,0,1
"826","Caucasian",45,0,0
"727","Caucasian",30,1,1
"1492","Caucasian",26,1,1
"2913","African-American",27,1,1
"1187.1","Caucasian",23,1,1
"2629","African-American",43,0,0
"2284","African-American",33,1,0
"2620","Caucasian",24,0,1
"2285","Caucasian",24,0,0
"4632","Caucasian",46,0,0
"1259","Caucasian",54,1,0
"845","Caucasian",20,1,1
"103","African-American",24,1,1
"1209","African-American",50,1,0
"3867","Caucasian",44,1,0
"1167","African-American",33,1,0
"2280","African-American",20,1,1
"3729","Caucasian",28,0,1
"2607","Caucasian",20,0,1
"4887","Caucasian",43,1,0
"4122","Caucasian",46,1,0
"1071","Caucasian",29,0,0
"3955","Caucasian",20,0,1
"4598","African-American",61,1,0
"489","Caucasian",33,0,1
"3815","Caucasian",26,1,1
"489.1","Caucasian",33,0,1
"4289","African-American",45,0,0
"2668","African-American",22,1,1
"3872","Caucasian",49,1,0
"2625","Caucasian",26,0,1
"4641","Caucasian",25,0,1
"1413","African-American",19,1,1
"3816","Caucasian",37,0,0
"4490","African-American",37,1,0
"1470","African-American",27,0,0
"3126","Caucasian",60,1,0
"1914","African-American",34,0,0
"4702","Caucasian",50,0,0
"2478","African-American",24,1,1
"1125","African-American",32,1,1
"2577","African-American",23,1,1
"4801","African-American",22,0,1
"931","African-American",28,1,1
"4856","Caucasian",44,1,0
"1974","African-American",36,0,0
"3109","African-American",23,0,1
"1322","Caucasian",35,1,0
"1835","Caucasian",56,1,0
"3356","Caucasian",22,1,1
"4311","Caucasian",29,1,1
"3378","African-American",21,0,1
"4660","Caucasian",22,1,1
"265","Caucasian",42,1,0
"444","African-American",26,1,0
"2555","African-American",21,1,1
"1895","Caucasian",25,1,1
"94","African-American",34,1,0
"4167","Caucasian",22,1,1
"3120","African-American",34,1,1
"2452","Caucasian",34,0,0
"4486","African-American",28,1,1
