"","race","age","prior_offense","is_recid"
"3169","African-American",29,1,1
"3941","Caucasian",44,0,0
"4660","Caucasian",22,1,1
"172","African-American",31,1,0
"2045","African-American",53,1,0
"2382","Caucasian",26,1,1
"4079","African-American",27,1,1
"2026","African-American",24,1,1
"1607","African-American",34,0,1
"2807","Caucasian",38,1,0
"4876","African-American",51,1,0
"3238","Caucasian",70,1,0
"3214","African-American",19,0,0
"3936","Caucasian",31,1,1
"3161","Caucasian",39,0,0
"4955","African-American",29,0,0
"4176","Caucasian",31,1,1
"4732","African-American",23,1,1
"4638","African-American",20,1,1
"4258","Caucasian",49,0,0
"3021","Caucasian",25,0,1
"4902","African-American",29,1,1
"2372","African-American",26,1,1
"1369","African-American",25,1,1
"4289","African-American",45,0,0
"1739","African-American",27,1,1
"269","African-American",23,1,1
"3540","Caucasian",51,1,0
"3457","Caucasian",21,1,1
"2787","Caucasian",30,0,0
"3399","Caucasian",45,0,0
"3686","African-American",28,1,1
"1041","African-American",31,1,1
"2091","Caucasian",29,0,1
"1632","Caucasian",55,0,0
"4874","African-American",39,0,0
"780","Caucasian",21,0,1
"4098","African-American",29,1,1
"960","Caucasian",30,1,1
"3480","African-American",24,0,0
"4462","African-American",31,0,0
"4132","Caucasian",39,1,0
"2336","Caucasian",32,1,0
"4123","Caucasian",44,1,0
"3824","Caucasian",73,1,0
"4448","Caucasian",55,1,0
"2921","African-American",29,1,1
"2087","Caucasian",23,0,1
"1070","Caucasian",33,1,0
"569","African-American",24,0,1
"4897","Caucasian",56,1,0
"3258","African-American",31,1,0
"4522","African-American",24,1,1
"157","Caucasian",40,1,0
"2296","African-American",29,1,1
"569.1","African-American",24,0,1
"3540.1","Caucasian",51,1,0
"1935","African-American",25,1,1
"3387","Caucasian",30,0,0
"903","Caucasian",59,0,0
"4135","African-American",20,0,1
"516","Caucasian",26,1,1
"1666","African-American",46,0,0
"1682","African-American",20,1,1
"3717","African-American",28,1,1
"863","African-American",32,0,0
"1812","Caucasian",24,0,1
"4313","African-American",28,1,1
"449","Caucasian",36,1,1
"2325","African-American",35,1,0
"2963","African-American",25,1,1
"3831","African-American",29,1,1
"4448.1","Caucasian",55,1,0
"505","African-American",27,1,0
"4460","African-American",26,1,0
"1840","Caucasian",38,1,0
"4373","Caucasian",42,0,0
"785","Caucasian",29,0,0
"2390","African-American",27,1,0
"4593","African-American",20,1,1
"4383","African-American",24,1,1
"4052","Caucasian",62,1,0
"429","African-American",34,0,1
"2825","Caucasian",68,0,0
"3933","Caucasian",35,1,1
"2821","African-American",24,0,0
"1813","African-American",31,1,1
"3432","African-American",23,0,1
"1152","Caucasian",22,1,1
"2293","African-American",37,1,0
"2049","African-American",24,1,1
"3819","Caucasian",23,1,1
"540","African-American",31,0,0
"3843","Caucasian",27,1,1
"2239","African-American",58,1,0
"2835","African-American",31,0,0
"3271","Caucasian",27,0,1
"1713","African-American",29,0,0
"2163","African-American",35,1,0
"399","Caucasian",39,1,0
"2904","Caucasian",41,1,1
"4299","Caucasian",28,1,0
"1923","Caucasian",50,1,0
"4","Caucasian",41,1,0
"1103","Caucasian",33,1,0
"3229","Caucasian",19,1,1
"847","African-American",38,1,0
"4226","African-American",32,0,0
"1539","Caucasian",43,1,0
"247","Caucasian",48,1,0
"3944","Caucasian",25,0,1
"1235","Caucasian",44,1,1
"3712","Caucasian",22,0,0
"1194","African-American",25,1,1
"2154","Caucasian",26,1,1
"4059","Caucasian",64,1,0
"965","Caucasian",50,1,0
"1903","Caucasian",55,0,0
"4639","Caucasian",38,1,1
"1596","Caucasian",45,1,1
"4754","Caucasian",30,1,0
"2088","African-American",41,0,0
"2560","African-American",27,1,1
"1251","Caucasian",21,0,1
"3175","Caucasian",52,1,0
"828","African-American",26,1,1
"3266","African-American",28,1,1
"3298","African-American",33,1,0
"1345","African-American",34,1,0
"2708","Caucasian",55,1,0
"379","Caucasian",66,1,0
"3681","African-American",21,1,1
"2216","African-American",59,1,0
"1367","African-American",51,1,0
"4267","African-American",25,1,1
"2387","Caucasian",28,1,1
"2156","Caucasian",38,1,0
"3498","Caucasian",37,1,0
"1749","Caucasian",50,1,0
"4956","African-American",26,0,1
"3380","African-American",23,1,1
"3185","African-American",21,1,1
"1409","African-American",25,1,1
"1598","African-American",28,1,0
"3851","Caucasian",31,1,0
"2191","African-American",26,1,0
"4689","Caucasian",28,0,1
"2661","African-American",25,1,1
"1759","African-American",24,1,1
"4372","African-American",37,1,0
"1129","African-American",33,1,1
"3081","African-American",22,1,1
"301","African-American",41,1,0
"4760","Caucasian",20,0,0
"2704","Caucasian",33,1,0
"2913","African-American",27,1,1
"2799","Caucasian",21,0,1
"4272","Caucasian",31,1,1
"3455","African-American",24,0,1
"2628","Caucasian",23,1,1
"3969","Caucasian",21,1,1
"3936.1","Caucasian",31,1,1
"3832","African-American",33,0,1
"3892","African-American",31,1,0
"704","Caucasian",37,1,0
"378","African-American",26,0,0
"4544","African-American",22,0,1
"1826","African-American",22,1,0
"834","African-American",31,1,0
"1742","Caucasian",52,1,0
"2868","African-American",33,0,1
"3952","Caucasian",30,0,1
"3835","Caucasian",26,1,1
"4709","Caucasian",35,1,0
"2023","Caucasian",31,1,0
"566","Caucasian",21,0,1
"2209","Caucasian",47,1,0
"4120","African-American",21,1,0
"1021","Caucasian",29,0,1
"1460","African-American",39,1,1
"3098","African-American",26,0,1
"533","Caucasian",24,0,0
"1262","African-American",61,1,0
"2377","Caucasian",36,1,0
"2499","African-American",20,1,1
"1536","African-American",27,1,0
"2313","Caucasian",26,1,1
"4602","African-American",21,1,1
"54","African-American",24,1,1
"1788","Caucasian",32,1,1
"4714","African-American",35,1,0
"3465","Caucasian",27,0,0
"3680","Caucasian",26,1,1
"3635","African-American",38,0,0
"4798","Caucasian",44,0,0
"1051","African-American",52,1,0
"2229","Caucasian",51,1,0
"4266","African-American",24,0,0
"377","African-American",20,0,1
"3690","Caucasian",29,1,0
"1228","African-American",26,1,1
"741","African-American",21,0,1
"1735","African-American",26,1,1
"2737","African-American",22,1,1
"218","African-American",27,1,0
"4506","African-American",21,1,1
"1274","African-American",31,1,0
"1608","African-American",41,1,0
"3402","Caucasian",54,1,0
"651","African-American",52,1,0
"3720","Caucasian",48,1,0
"3381","Caucasian",41,1,0
"3503","Caucasian",31,0,0
"3847","African-American",23,1,1
"740","Caucasian",33,1,0
"1879","Caucasian",31,1,1
"3306","Caucasian",28,0,0
"3562","African-American",26,1,0
"715","African-American",21,1,1
"424","Caucasian",54,0,0
"1048","Caucasian",72,1,0
"3204","Caucasian",29,0,1
"2102","African-American",35,0,1
"2519","Caucasian",28,1,1
"3805","Caucasian",48,0,0
"370","Caucasian",26,1,1
"4216","Caucasian",41,0,0
"3993","Caucasian",28,1,1
"3556","Caucasian",24,0,1
"15","African-American",23,1,1
"4363","African-American",28,1,0
"2784","African-American",40,0,0
"171","Caucasian",24,1,1
"1420","African-American",21,0,1
"924","African-American",23,1,1
"887","African-American",37,0,1
"4139","Caucasian",26,0,0
"1269","African-American",32,1,1
"639","Caucasian",50,0,0
"2952","Caucasian",22,0,1
"2103","Caucasian",28,1,0
"4771","African-American",20,0,0
"3931","African-American",35,1,0
"367","Caucasian",52,0,0
"4961","Caucasian",34,0,0
"4246","African-American",28,1,1
"1776","Caucasian",46,1,0
"2662","Caucasian",33,1,0
"2237","African-American",27,1,0
"618","Caucasian",52,1,0
"2634","African-American",27,1,1
"3409","Caucasian",38,1,1
"69","Caucasian",26,1,1
"4136","African-American",30,1,1
"3539","African-American",28,0,1
"2329","Caucasian",41,0,0
"3338","African-American",23,0,1
"1326","African-American",25,1,0
"4783","African-American",28,1,0
"3759","Caucasian",39,1,1
"1692","African-American",35,1,0
"2690","Caucasian",60,1,0
"4250","Caucasian",28,1,0
"4828","Caucasian",31,0,1
"1519","African-American",43,1,0
"3671","African-American",27,1,1
"1463","African-American",22,0,1
"3523","African-American",24,1,1
"4474","Caucasian",28,1,1
"4015","African-American",31,1,0
"68","Caucasian",49,1,0
"1326.1","African-American",25,1,0
"733","African-American",29,1,1
"3754","Caucasian",32,1,1
"2050","African-American",23,1,1
"4728","Caucasian",47,1,0
"3304","African-American",34,1,0
"1246","African-American",30,1,1
"2429","African-American",22,1,1
"396","Caucasian",24,0,1
"3301","Caucasian",20,0,1
"706","Caucasian",34,1,1
"1703","Caucasian",41,1,0
"1424","African-American",22,1,1
"123","Caucasian",25,1,1
"1219","African-American",28,1,1
"2818","African-American",44,0,0
"4850","Caucasian",30,1,0
"3748","Caucasian",28,0,0
"2782","African-American",28,1,1
"2902","African-American",25,1,0
"4054","African-American",20,0,1
"3119","Caucasian",39,1,1
"4835","African-American",33,0,0
"3796","Caucasian",40,0,0
"2835.1","African-American",31,0,0
"3520","African-American",39,1,0
"2925","African-American",23,1,1
"745","Caucasian",46,1,0
"3519","African-American",31,1,0
"4016","Caucasian",66,1,0
"3893","Caucasian",27,0,1
"1894","African-American",20,0,1
"656","African-American",22,0,1
"2321","African-American",28,1,1
"478","Caucasian",26,1,0
"233","Caucasian",57,1,0
"4889","African-American",38,1,0
"490","African-American",29,1,1
"3257","Caucasian",22,1,1
"1391","African-American",31,1,0
"379.1","Caucasian",66,1,0
"821","African-American",28,1,1
"3049","African-American",29,1,0
"3397","African-American",51,1,0
"2650","African-American",27,1,1
"4576","Caucasian",61,1,0
"3171","Caucasian",39,1,0
"421","African-American",23,1,1
"4487","African-American",27,1,0
"56","Caucasian",44,0,0
"693","African-American",23,1,1
"3432.1","African-American",23,0,1
"3585","African-American",23,1,0
"4596","African-American",46,1,0
"2811","Caucasian",34,0,1
"3430","African-American",31,0,0
"3480.1","African-American",24,0,0
"4342","African-American",46,1,0
"4330","African-American",51,0,0
"768","Caucasian",44,1,0
"269.1","African-American",23,1,1
"1180","African-American",24,1,1
"3683","African-American",27,1,0
"592","Caucasian",23,1,1
"4625","Caucasian",21,1,1
"2527","Caucasian",25,0,1
"367.1","Caucasian",52,0,0
"4207","Caucasian",21,0,1
"1119","Caucasian",25,1,1
"3676","Caucasian",45,1,0
"2040","African-American",59,1,0
"4313.1","African-American",28,1,1
"1468","African-American",21,1,0
"2122","Caucasian",27,1,0
"1778","Caucasian",27,1,1
"4052.1","Caucasian",62,1,0
"272","African-American",23,1,0
"4545","African-American",29,1,0
"3954","Caucasian",31,1,1
"2296.1","African-American",29,1,1
"3547","African-American",20,1,1
"1610","Caucasian",32,1,0
"3624","African-American",21,0,1
"1185","African-American",34,1,1
"4344","African-American",34,1,0
"1542","Caucasian",35,1,1
"1472","African-American",23,0,1
"2915","Caucasian",26,0,1
"3361","Caucasian",20,0,1
"864","African-American",23,1,1
"2832","Caucasian",24,1,1
"2132","Caucasian",71,1,0
"2188","African-American",31,1,0
"2059","Caucasian",32,1,1
"3428","African-American",22,0,1
"1887","African-American",20,1,1
"1556","African-American",20,1,1
"3505","African-American",51,1,0
"2013","Caucasian",46,1,0
"4267.1","African-American",25,1,1
"1228.1","African-American",26,1,1
"4165","Caucasian",49,1,0
"3549","Caucasian",31,0,0
"1422","Caucasian",58,1,0
"1455","Caucasian",22,1,1
"251","Caucasian",26,0,1
"65","Caucasian",21,0,1
"3705","African-American",24,0,1
"110","African-American",28,1,0
"193","African-American",27,1,1
"3889","Caucasian",46,1,0
"4458","African-American",25,1,1
"4596.1","African-American",46,1,0
"2387.1","Caucasian",28,1,1
"1708","African-American",22,1,1
"4648","Caucasian",20,0,1
"3074","African-American",30,1,0
"2555","African-American",21,1,1
"2822","Caucasian",23,0,1
"4097","African-American",32,1,0
"2704.1","Caucasian",33,1,0
"1567","African-American",27,1,1
"2117","Caucasian",35,0,0
"3770","African-American",38,0,1
"1834","African-American",25,0,0
"3491","Caucasian",37,1,0
"1192","African-American",29,1,0
"4607","African-American",25,1,1
"4856","Caucasian",44,1,0
"4155","African-American",29,0,0
"3541","African-American",37,1,1
"2160","African-American",29,1,1
"4662","African-American",47,1,0
"3278","Caucasian",49,1,0
"3572","Caucasian",44,0,0
"616","African-American",24,0,1
"1712","Caucasian",39,1,1
"4796","Caucasian",47,0,0
"4901","African-American",20,0,1
"4502","African-American",23,0,1
"271","Caucasian",34,1,1
"4703","Caucasian",26,1,1
"1085","Caucasian",42,0,0
"667","African-American",27,1,1
"3467","Caucasian",36,1,0
"322","Caucasian",20,1,1
"4351","African-American",20,0,1
"2670","Caucasian",24,1,1
"3481","Caucasian",27,1,1
"4230","African-American",31,1,1
"2996","Caucasian",21,1,1
"2707","Caucasian",47,0,0
"3984","African-American",22,1,1
"2328","Caucasian",38,1,0
"1202","Caucasian",22,1,1
"574","African-American",47,1,0
"2553","Caucasian",34,1,0
"4293","Caucasian",35,1,0
"4237","Caucasian",40,1,0
"2412","Caucasian",27,1,1
"2702","Caucasian",21,0,1
"52","Caucasian",25,1,1
"3919","Caucasian",26,1,1
"4120.1","African-American",21,1,0
"4488","African-American",44,1,0
"1623","African-American",29,0,0
"486","African-American",47,0,0
"3071","Caucasian",24,0,0
"2840","African-American",20,0,1
"971","African-American",39,1,0
"1515","African-American",35,0,1
"3436","Caucasian",30,0,0
"1928","Caucasian",26,0,0
"2337","Caucasian",50,0,0
"1666.1","African-American",46,0,0
"4917","African-American",26,1,0
"3859","Caucasian",43,1,0
"3479","Caucasian",25,1,1
"2677","Caucasian",36,0,0
"3711","African-American",26,1,1
"4446","Caucasian",22,1,1
"1565","Caucasian",27,0,1
"3001","Caucasian",41,0,1
"2846","Caucasian",31,0,0
"4376","African-American",33,1,0
"3318","Caucasian",29,0,0
"1461","Caucasian",27,0,0
"958","Caucasian",44,1,0
"2466","African-American",28,1,1
"1995","African-American",25,1,0
"3755","Caucasian",28,1,1
"2068","Caucasian",21,0,1
"3532","Caucasian",28,1,1
"4127","Caucasian",25,1,1
"3885","African-American",24,0,0
"2431","African-American",33,1,1
"2081","Caucasian",47,0,0
"4235","African-American",23,0,1
"3382","African-American",27,1,1
"2197","African-American",21,0,1
"3319","African-American",35,1,0
"3457.1","Caucasian",21,1,1
"80","Caucasian",41,1,1
"1934","Caucasian",29,0,1
"629","African-American",21,0,1
"1991","African-American",22,1,1
"677","African-American",54,1,0
"705","Caucasian",39,1,0
"1783","Caucasian",24,1,0
"3512","Caucasian",34,1,1
"1844","African-American",25,1,1
"721","Caucasian",57,1,0
"2333","African-American",23,1,1
"3091","African-American",27,1,1
"88","African-American",30,0,0
"2213","African-American",31,1,1
"1122","African-American",27,1,1
"3622","Caucasian",58,1,0
"4583","African-American",28,1,1
"2402","Caucasian",24,1,1
"281","African-American",30,1,0
"3718","Caucasian",46,0,0
"4023","African-American",36,1,0
"3874","Caucasian",36,1,0
"933","African-American",22,0,1
"1094","Caucasian",39,0,0
"2441","African-American",23,1,1
"4647","African-American",30,1,0
"1061","African-American",24,1,1
