"","race","age","prior_offense","is_recid"
"1172","African-American",32,0,0
"1354","African-American",23,0,0
"3828","Caucasian",33,0,0
"3269","Caucasian",31,0,0
"1476","African-American",31,1,0
"121","Caucasian",36,1,1
"1380","African-American",56,1,0
"3914","Caucasian",22,1,1
"2192","African-American",36,1,0
"1331","African-American",21,1,1
"1010","African-American",21,0,0
"431","African-American",24,1,1
"2887","African-American",30,1,0
"1015","Caucasian",25,0,0
"777","Caucasian",32,0,1
"2589","African-American",30,1,0
"4401","African-American",50,0,0
"2768","Caucasian",37,1,0
"2447","African-American",32,1,1
"2536","African-American",21,1,1
"998","Caucasian",39,1,0
"1030","African-American",29,1,0
"3580","Caucasian",42,0,0
"389","Caucasian",40,0,0
"613","African-American",23,1,0
"3263","Caucasian",22,1,1
"2621","Caucasian",56,0,0
"4467","African-American",51,1,0
"2655","Caucasian",29,0,1
"2015","African-American",20,0,1
"3040","African-American",45,1,1
"1192","African-American",29,1,0
"3352","African-American",29,0,0
"2560","African-American",27,1,1
"3529","African-American",26,1,1
"2344","African-American",22,0,1
"4267","African-American",25,1,1
"1734","African-American",40,1,1
"1550","African-American",21,1,1
"2477","Caucasian",57,1,0
"3788","African-American",31,1,1
"322","Caucasian",20,1,1
"2743","African-American",25,1,1
"4307","African-American",35,1,0
"4424","African-American",36,1,0
"592","Caucasian",23,1,1
"4426","Caucasian",26,0,1
"3963","Caucasian",45,0,0
"879","African-American",28,1,1
"919","African-American",22,1,1
"4040","Caucasian",30,1,1
"3278","Caucasian",49,1,0
"2730","Caucasian",22,0,1
"3769","Caucasian",49,0,0
"3273","African-American",25,0,1
"2492","Caucasian",33,1,1
"2336","Caucasian",32,1,0
"1102","Caucasian",28,1,1
"680","Caucasian",24,1,1
"3629","Caucasian",19,0,1
"3857","African-American",57,1,0
"560","Caucasian",30,0,1
"3633","African-American",38,0,0
"616","African-American",24,0,1
"4845","African-American",24,1,1
"3128","African-American",24,1,1
"1565","Caucasian",27,0,1
"1593","Caucasian",22,1,1
"34","African-American",45,1,0
"2847","African-American",26,1,1
"409","African-American",22,1,1
"4568","African-American",20,0,1
"533","Caucasian",24,0,0
"2653","Caucasian",25,0,1
"483","African-American",20,0,1
"2254","Caucasian",46,0,0
"983","Caucasian",26,1,1
"3324","African-American",23,1,1
"798","Caucasian",25,1,1
"4771","African-American",20,0,0
"3336","African-American",34,1,0
"1239","African-American",27,1,0
"1240","African-American",50,1,0
"2547","African-American",28,1,1
"3840","Caucasian",56,1,0
"1807","African-American",27,1,0
"1669","African-American",31,1,0
"4091","Caucasian",30,0,0
"3367","Caucasian",19,0,1
"593","Caucasian",33,1,0
"2625","Caucasian",26,0,1
"4983","African-American",22,1,1
"1950","Caucasian",24,0,1
"1886","Caucasian",22,1,1
"3139","Caucasian",22,1,1
"4473","African-American",29,1,0
"1975","African-American",31,0,1
"3206","Caucasian",41,1,0
"4463","Caucasian",45,1,1
"777.1","Caucasian",32,0,1
"3997","Caucasian",41,1,0
"2944","Caucasian",41,0,0
"2921","African-American",29,1,1
"3415","Caucasian",52,1,0
"4637","Caucasian",28,1,0
"351","Caucasian",49,1,0
"2072","Caucasian",23,0,1
"3832","African-American",33,0,1
"3532","Caucasian",28,1,1
"3771","African-American",27,1,0
"2887.1","African-American",30,1,0
"4749","Caucasian",29,1,1
"4930","African-American",30,1,0
"4405","Caucasian",22,1,1
"3172","Caucasian",40,0,1
"2768.1","Caucasian",37,1,0
"4554","Caucasian",20,0,1
"335","Caucasian",46,0,0
"4694","Caucasian",26,1,1
"2933","African-American",22,1,1
"4231","Caucasian",47,1,0
"3542","Caucasian",32,1,1
"2518","African-American",55,0,0
"1422","Caucasian",58,1,0
"47","Caucasian",22,1,1
"4182","Caucasian",20,0,1
"179","African-American",43,1,0
"3262","Caucasian",49,1,0
"369","African-American",26,1,0
"2624","African-American",22,0,1
"176","African-American",24,1,1
"94","African-American",34,1,0
"173","African-American",21,1,1
"4135","African-American",20,0,1
"1505","African-American",27,1,1
"79","African-American",20,1,1
"292","Caucasian",47,1,0
"4109","Caucasian",33,1,0
"622","Caucasian",41,0,0
"2298","Caucasian",37,0,1
"4291","African-American",56,1,0
"1085","Caucasian",42,0,0
"1903","Caucasian",55,0,0
"4665","Caucasian",37,1,0
"4858","African-American",26,1,0
"2013","Caucasian",46,1,0
"4007","African-American",28,1,1
"2942","African-American",25,1,1
"214","African-American",38,1,0
"1485","Caucasian",37,0,1
"360","Caucasian",29,1,1
"4590","Caucasian",26,1,0
"4461","African-American",23,1,1
"3799","African-American",42,1,0
"266","Caucasian",49,0,0
"866","Caucasian",24,1,1
"4642","African-American",27,0,1
"4812","African-American",26,1,0
"3833","African-American",59,1,0
"4149","African-American",21,0,1
"2435","Caucasian",29,1,0
"4471","Caucasian",33,1,0
"2913","African-American",27,1,1
"2068","Caucasian",21,0,1
"3067","African-American",37,1,0
"3249","Caucasian",26,1,1
"2528","Caucasian",21,0,1
"2266","Caucasian",25,1,1
"1293","Caucasian",43,0,0
"983.1","Caucasian",26,1,1
"1050","African-American",25,1,0
"3271","Caucasian",27,0,1
"4749.1","Caucasian",29,1,1
"373","African-American",23,0,1
"1396","Caucasian",37,1,0
"2663","African-American",43,1,0
"4409","Caucasian",22,0,1
"1794","African-American",25,1,1
"1933","African-American",28,1,1
"1879","Caucasian",31,1,1
"4484","Caucasian",27,1,1
"409.1","African-American",22,1,1
"4390","Caucasian",26,1,0
"2312","African-American",24,1,1
"846","Caucasian",26,0,1
"2825","Caucasian",68,0,0
"4965","African-American",34,1,0
"4373","Caucasian",42,0,0
"942","African-American",27,1,0
"2534","Caucasian",22,1,0
"4012","Caucasian",32,1,1
"1206","African-American",27,1,0
"1068","African-American",27,1,0
"3683","African-American",27,1,0
"1125","African-American",32,1,1
"2216","African-American",59,1,0
"3064","Caucasian",30,1,1
"2697","Caucasian",28,1,1
