"","race","age","prior_offense","is_recid"
"2529","Caucasian",33,1,1
"4557","African-American",24,1,1
"2578","African-American",63,1,0
"4551","African-American",40,1,1
"102","African-American",20,1,1
"2014","Caucasian",25,1,1
"2677","Caucasian",36,0,0
"200","African-American",22,0,1
"4463","Caucasian",45,1,1
"4276","African-American",29,1,0
"2159","African-American",34,1,0
"4079","African-American",27,1,1
"2508","Caucasian",21,1,1
"4373","Caucasian",42,0,0
"3970","African-American",49,1,0
"1144","African-American",34,1,1
"744","Caucasian",28,0,0
"3465","Caucasian",27,0,0
"1773","Caucasian",22,1,1
"4804","Caucasian",46,1,0
"1630","African-American",26,1,0
"1690","African-American",23,0,0
"3751","Caucasian",45,0,0
"1628","African-American",29,0,1
"4547","Caucasian",51,0,0
"3767","African-American",28,1,1
"4394","African-American",30,1,1
"984","African-American",20,0,0
"2802","African-American",23,1,1
"3276","Caucasian",45,1,0
"3430","African-American",31,0,0
"873","African-American",29,1,1
"3950","Caucasian",24,1,1
"871","Caucasian",64,0,0
"4082","Caucasian",46,0,0
"649","African-American",21,0,0
"3951","Caucasian",43,1,0
"3830","African-American",33,1,0
"4095","African-American",31,1,1
"4068","African-American",37,1,0
"2125","African-American",39,1,0
"1476","African-American",31,1,0
"4725","Caucasian",37,0,1
"2582","Caucasian",57,1,0
"1009","African-American",27,1,0
"2358","African-American",35,1,0
"4322","African-American",33,1,0
"4796","Caucasian",47,0,0
"135","African-American",25,1,1
"2626","African-American",30,1,0
"178","Caucasian",28,1,1
"2581","Caucasian",27,0,1
"2157","Caucasian",23,0,1
"151","African-American",21,0,1
"3102","Caucasian",27,0,1
"4321","Caucasian",23,1,1
"4246","African-American",28,1,1
"2706","African-American",33,0,0
"3971","Caucasian",54,0,0
"128","Caucasian",43,0,0
"2353","Caucasian",31,1,0
"2880","African-American",31,1,1
"424","Caucasian",54,0,0
"3662","African-American",20,0,1
"2386","African-American",22,1,1
"2269","African-American",33,1,1
"4884","African-American",28,1,1
"2961","Caucasian",43,1,0
"2545","Caucasian",32,1,0
"324","African-American",25,0,1
"1164","African-American",23,1,1
"2741","Caucasian",37,1,0
"1879","Caucasian",31,1,1
"4809","African-American",40,0,0
"1719","Caucasian",24,0,1
"3605","Caucasian",26,0,1
"3623","African-American",23,1,1
"4340","African-American",23,1,1
"1785","African-American",20,0,1
"4870","Caucasian",76,1,0
"4772","African-American",30,1,1
"126","Caucasian",51,1,0
"2666","Caucasian",32,1,1
"3108","African-American",20,1,1
"2052","African-American",22,1,1
"4556","African-American",30,1,1
"3246","Caucasian",48,0,0
"649.1","African-American",21,0,0
"2071","African-American",38,1,0
"361","African-American",51,1,0
"3351","African-American",29,1,1
"1540","Caucasian",77,1,0
"2954","African-American",32,1,0
"4985","Caucasian",54,0,0
"3193","African-American",28,1,0
"2624","African-American",22,0,1
"3365","Caucasian",28,0,1
"1415","Caucasian",37,1,1
"1338","Caucasian",26,0,1
"3939","Caucasian",25,0,1
"710","African-American",24,1,1
"3311","African-American",23,1,1
"4211","African-American",61,1,0
"3424","Caucasian",22,1,1
"3448","Caucasian",29,1,1
"2610","Caucasian",24,1,0
"3716","African-American",21,1,1
"736","Caucasian",24,0,0
"639","Caucasian",50,0,0
"1131","Caucasian",21,0,1
"4181","Caucasian",71,1,0
"4251","Caucasian",21,0,1
"1037","African-American",25,1,1
"1602","Caucasian",26,1,1
"281","African-American",30,1,0
"3318","Caucasian",29,0,0
"3201","Caucasian",22,1,1
"4138","African-American",27,1,0
"4014","African-American",20,0,1
"4309","Caucasian",27,1,1
"302","African-American",31,1,0
"4328","African-American",27,1,0
"4044","African-American",20,0,0
"2388","Caucasian",44,0,0
"2086","Caucasian",55,1,0
"3842","African-American",38,1,0
"3758","African-American",21,1,1
"4476","African-American",24,1,1
"697","Caucasian",27,1,0
"1525","Caucasian",25,1,0
"3188","African-American",19,0,1
"3930","African-American",39,1,0
"3107","African-American",37,1,0
"4962","African-American",52,1,0
"891","Caucasian",51,1,0
"4331","Caucasian",22,1,0
"3067","African-American",37,1,0
"2021","African-American",29,0,0
"385","Caucasian",64,0,0
"3443","Caucasian",27,1,1
"610","African-American",21,0,1
"4493","Caucasian",24,1,1
"157","Caucasian",40,1,0
"1926","Caucasian",45,1,0
"4477","African-American",24,1,0
"278","African-American",34,1,0
"2802.1","African-American",23,1,1
"877","Caucasian",41,0,0
"3485","African-American",46,1,1
"1703","Caucasian",41,1,0
"3623.1","African-American",23,1,1
"4586","Caucasian",62,0,0
"3299","Caucasian",76,1,0
"1755","Caucasian",26,1,1
"4249","African-American",22,1,1
"556","African-American",33,1,0
"1792","Caucasian",26,0,1
"2007","Caucasian",25,0,1
"4695","Caucasian",49,1,0
"3871","African-American",22,1,1
"338","African-American",31,1,0
"4387","Caucasian",39,1,0
"544","Caucasian",26,1,1
"1263","African-American",34,0,1
"4009","Caucasian",21,1,1
"1208","Caucasian",74,0,0
"4783","African-American",28,1,0
"2687","Caucasian",61,0,0
"1638","Caucasian",34,1,0
"2514","Caucasian",54,1,0
"245","Caucasian",51,1,0
"1448","Caucasian",57,0,0
"4622","Caucasian",25,1,0
"2557","African-American",59,1,0
"4409","Caucasian",22,0,1
"3120","African-American",34,1,1
"18","Caucasian",29,1,1
"25","Caucasian",34,0,1
"2405","African-American",26,1,0
"3312","Caucasian",31,1,1
"3045","African-American",27,0,1
"467","Caucasian",50,1,0
"3495","Caucasian",52,0,0
"1764","Caucasian",26,0,1
"4654","African-American",26,0,0
"743","African-American",27,1,0
"1157","Caucasian",68,0,0
"3913","Caucasian",24,0,1
"3187","African-American",30,0,1
"2705","African-American",44,0,0
"1842","African-American",28,1,1
"2160","African-American",29,1,1
"1670","African-American",24,0,0
"2521","Caucasian",23,0,1
"258","African-American",22,0,1
"503","African-American",32,1,0
"4737","Caucasian",33,1,1
"4175","African-American",25,0,1
"910","African-American",23,0,1
"138","Caucasian",52,0,0
"2823","Caucasian",21,1,1
"749","Caucasian",27,1,0
"1222","Caucasian",52,1,0
"4041","African-American",56,1,0
"3908","African-American",33,1,1
"739","African-American",27,1,1
"2194","Caucasian",50,1,0
"4075","African-American",21,0,1
"2353.1","Caucasian",31,1,0
"2224","African-American",22,1,0
"4384","Caucasian",32,0,1
"723","African-American",23,1,0
"202","Caucasian",46,1,0
"184","Caucasian",55,1,0
"3123","African-American",52,1,0
"3761","African-American",21,0,1
"2225","Caucasian",22,1,1
"2206","Caucasian",24,0,1
"3720","Caucasian",48,1,0
"1285","Caucasian",22,1,1
"4298","Caucasian",24,0,1
"3363","Caucasian",23,1,1
"1338.1","Caucasian",26,0,1
"1649","African-American",43,1,0
"1414","Caucasian",19,1,1
"4955","African-American",29,0,0
"1193","Caucasian",34,1,1
"2010","Caucasian",37,1,0
"383","African-American",27,1,1
"4242","African-American",59,1,0
"3852","Caucasian",38,1,1
"2658","African-American",27,0,0
"1453","African-American",46,1,0
"3492","Caucasian",32,0,0
"168","Caucasian",24,1,1
"4507","African-American",29,1,1
"3244","African-American",31,0,0
"365","African-American",30,1,0
"1299","Caucasian",22,0,1
"2905","African-American",20,0,1
"992","Caucasian",46,1,0
"3086","African-American",41,1,0
"571","Caucasian",22,1,1
"3447","Caucasian",26,0,1
"1539","Caucasian",43,1,0
"1372","African-American",25,1,1
