"","race","age","prior_offense","is_recid"
"4838","Caucasian",58,1,0
"4035","African-American",27,1,0
"1911","African-American",21,1,1
"4407","Caucasian",25,0,1
"2741","Caucasian",37,1,0
"3422","African-American",26,0,1
"2624","African-American",22,0,1
"4961","Caucasian",34,0,0
"3958","Caucasian",24,1,1
"3102","Caucasian",27,0,1
"1142","Caucasian",45,0,0
"4948","African-American",39,0,0
"2201","Caucasian",20,0,1
"480","Caucasian",20,0,1
"2484","African-American",36,1,1
"1484","Caucasian",26,1,1
"3048","Caucasian",24,0,1
"2875","African-American",19,1,1
"1655","Caucasian",37,1,0
"1540","Caucasian",77,1,0
"3165","Caucasian",32,0,0
"4319","Caucasian",32,1,1
"4600","Caucasian",30,1,0
"792","Caucasian",29,1,1
"172","African-American",31,1,0
"629","African-American",21,0,1
"2623","African-American",41,1,1
"3259","African-American",26,0,0
"658","Caucasian",30,1,1
"4725","Caucasian",37,0,1
"2381","African-American",28,1,1
"3193","African-American",28,1,0
"3142","Caucasian",22,0,1
"144","Caucasian",26,1,1
"803","Caucasian",20,1,1
"4154","Caucasian",20,1,1
"1569","African-American",54,1,0
"3748","Caucasian",28,0,0
"2773","Caucasian",47,1,0
"2566","African-American",31,1,1
"1231","Caucasian",53,1,0
"3369","Caucasian",20,0,1
"4557","African-American",24,1,1
"361","African-American",51,1,0
"2982","Caucasian",25,1,1
"1108","Caucasian",27,1,0
"2024","African-American",24,0,1
"2266","Caucasian",25,1,1
"3731","African-American",28,1,0
"2042","African-American",29,1,0
"1329","Caucasian",25,0,1
"2254","Caucasian",46,0,0
"3463","Caucasian",26,0,1
"4356","Caucasian",21,1,1
"485","African-American",30,1,0
"263","Caucasian",28,0,0
"1994","African-American",22,0,1
"4146","Caucasian",23,1,0
"580","African-American",34,1,0
"3413","African-American",38,1,0
"4137","African-American",33,1,0
"2127","Caucasian",20,1,0
"2684","Caucasian",33,0,1
"1683","Caucasian",27,1,0
"2293","African-American",37,1,0
"471","Caucasian",42,0,0
"1748","Caucasian",56,1,0
"3404","Caucasian",42,0,0
"3123","African-American",52,1,0
"1170","Caucasian",22,0,1
"3951","Caucasian",43,1,0
"2886","African-American",35,1,0
"1359","African-American",45,1,0
"2684.1","Caucasian",33,0,1
"2664","African-American",22,1,1
"749","Caucasian",27,1,0
"2205","Caucasian",65,1,0
"3246","Caucasian",48,0,0
"4644","African-American",38,1,0
"1323","African-American",27,1,0
"4549","Caucasian",25,1,1
"3992","Caucasian",32,1,1
"1797","African-American",26,1,1
"4843","African-American",26,1,1
"3752","Caucasian",60,1,0
"3002","Caucasian",53,1,0
"1630","African-American",26,1,0
"2316","Caucasian",22,1,1
"637","Caucasian",40,1,1
"2634","African-American",27,1,1
"1738","Caucasian",38,0,0
"3564","African-American",26,0,1
"2537","African-American",21,1,1
"4629","Caucasian",26,1,1
"1804","Caucasian",25,0,1
"242","Caucasian",24,1,1
"2981","Caucasian",24,0,1
"4618","African-American",23,1,1
"842","Caucasian",37,0,0
"3001","Caucasian",41,0,1
"4171","Caucasian",31,1,1
"392","Caucasian",26,0,1
"3223","Caucasian",29,0,1
"1733","African-American",28,1,0
"696","African-American",21,0,0
"3563","African-American",21,0,1
"4930","African-American",30,1,0
"1040","African-American",31,1,0
"921","African-American",33,0,0
"741","African-American",21,0,1
"3587","Caucasian",21,0,1
"774","African-American",23,1,0
"4696","Caucasian",34,1,0
"2031","African-American",26,1,1
"530","Caucasian",40,0,0
"3081","African-American",22,1,1
"278","African-American",34,1,0
"21","African-American",27,1,1
"4132","Caucasian",39,1,0
"2408","African-American",22,1,1
"3301","Caucasian",20,0,1
"4489","Caucasian",52,1,0
"1596","Caucasian",45,1,1
"3242","Caucasian",30,1,1
"2582","Caucasian",57,1,0
"3488","Caucasian",34,1,1
"1258","Caucasian",28,1,1
"1005","African-American",33,0,0
"1320","Caucasian",43,1,0
"3676","Caucasian",45,1,0
"3540","Caucasian",51,1,0
"4297","African-American",31,1,1
"492","Caucasian",22,1,1
"864","African-American",23,1,1
"2338","Caucasian",54,0,0
"1096","African-American",24,1,0
"4891","African-American",38,1,1
"3423","African-American",21,0,1
"2123","African-American",23,1,0
"2253","African-American",43,1,0
"311","Caucasian",22,0,1
"4335","African-American",32,1,1
"1355","African-American",21,1,1
"4554","Caucasian",20,0,1
"51","African-American",34,1,0
"2073","African-American",23,0,1
"2135","African-American",30,1,1
"2785","Caucasian",32,1,0
"1340","Caucasian",24,1,1
"4733","African-American",23,0,0
"4462","African-American",31,0,0
"4892","African-American",21,0,1
"2115","African-American",23,1,1
"1626","Caucasian",59,1,0
"1566","Caucasian",27,1,1
"2414","Caucasian",28,1,1
"1645","African-American",26,1,0
"4540","Caucasian",32,1,0
"4449","African-American",27,1,0
"807","African-American",20,1,1
"710","African-American",24,1,1
"4533","African-American",21,1,1
"4944","African-American",25,0,1
"4070","African-American",28,1,1
"805","Caucasian",49,0,0
"4858","African-American",26,1,0
"1454","Caucasian",65,1,0
"1661","Caucasian",21,0,1
"2103","Caucasian",28,1,0
"2913","African-American",27,1,1
"3032","Caucasian",47,1,0
"267","African-American",23,1,1
"20","Caucasian",38,1,0
"4677","Caucasian",22,1,1
"2063","African-American",30,1,0
"1217","Caucasian",51,0,0
"116","Caucasian",22,1,1
"616","African-American",24,0,1
"1807","African-American",27,1,0
"3799","African-American",42,1,0
"3773","Caucasian",43,1,0
"2356","African-American",39,1,0
"2110","African-American",28,1,1
"58","Caucasian",35,1,0
"2540","African-American",38,1,0
"3086","African-American",41,1,0
"376","Caucasian",45,1,0
"3961","Caucasian",37,0,0
"2562","Caucasian",49,1,0
"3012","Caucasian",45,0,0
"22","African-American",48,1,0
"1241","Caucasian",29,1,1
"985","African-American",25,1,1
"4604","African-American",57,0,0
"3239","African-American",25,0,1
"1140","African-American",31,1,0
"550","Caucasian",48,0,0
"4188","Caucasian",25,1,1
"827","African-American",21,1,0
"824","African-American",25,0,0
"1162","Caucasian",24,1,1
"4930.1","African-American",30,1,0
"910","African-American",23,0,1
"2515","Caucasian",25,0,1
"4860","African-American",43,0,0
"2893","African-American",50,0,0
"1793","Caucasian",41,1,0
"722","African-American",59,1,0
"3955","Caucasian",20,0,1
"2719","Caucasian",26,0,1
"2604","Caucasian",39,1,0
"1358","African-American",24,0,1
"2773.1","Caucasian",47,1,0
"537","African-American",22,1,1
"3993","Caucasian",28,1,1
"2214","African-American",25,1,1
"4023","African-American",36,1,0
"525","African-American",27,0,1
"3525","African-American",34,1,0
"2917","Caucasian",24,0,1
"3297","Caucasian",28,0,0
"15","African-American",23,1,1
"3915","African-American",21,1,1
"1191","African-American",28,1,0
"302","African-American",31,1,0
"4799","Caucasian",68,1,0
"3988","African-American",43,1,0
"448","African-American",24,0,0
"2825","Caucasian",68,0,0
"2541","African-American",41,1,0
"2928","Caucasian",52,1,0
"1692","African-American",35,1,0
"3045","African-American",27,0,1
"844","Caucasian",21,1,1
"4794","Caucasian",43,1,0
"2012","Caucasian",23,1,1
"1232","Caucasian",29,1,0
"497","Caucasian",53,1,0
"1441","African-American",53,1,0
"765","African-American",42,1,0
"2567","Caucasian",42,0,0
"276","African-American",46,1,0
"2823","Caucasian",21,1,1
"3359","Caucasian",22,0,1
"2211","African-American",23,1,1
"3885","African-American",24,0,0
"2614","Caucasian",23,1,1
"2719.1","Caucasian",26,0,1
"3233","Caucasian",20,0,1
"2831","African-American",42,1,1
"992","Caucasian",46,1,0
"1532","African-American",27,1,0
"2133","African-American",42,1,1
"2190","Caucasian",20,0,1
"2129","Caucasian",50,1,0
"4684","Caucasian",20,0,1
"854","African-American",46,1,0
"3936","Caucasian",31,1,1
"2983","African-American",21,1,1
"3564.1","African-American",26,0,1
"2487","Caucasian",27,1,1
"365","African-American",30,1,0
"170","African-American",38,1,0
"423","Caucasian",26,1,1
"213","African-American",36,1,0
"1119","Caucasian",25,1,1
"3167","African-American",37,1,0
"1346","Caucasian",27,1,1
"3318","Caucasian",29,0,0
"4556","African-American",30,1,1
"2331","Caucasian",52,0,0
"3736","African-American",42,1,0
"602","Caucasian",61,0,0
"3488.1","Caucasian",34,1,1
"1602","Caucasian",26,1,1
"1638","Caucasian",34,1,0
"822","African-American",24,0,1
"1505","African-American",27,1,1
"2744","Caucasian",26,1,1
"4129","African-American",32,0,1
"241","Caucasian",53,1,0
"844.1","Caucasian",21,1,1
"696.1","African-American",21,0,0
"316","African-American",19,0,1
"1274","African-American",31,1,0
"3072","African-American",26,1,1
"4531","African-American",56,0,0
"1691","African-American",30,1,1
"4221","African-American",31,1,1
"2342","Caucasian",28,1,1
"3243","Caucasian",26,0,1
"3649","Caucasian",32,1,0
"4715","African-American",39,1,0
"4990","Caucasian",51,1,0
"2511","African-American",27,1,1
"3066","Caucasian",25,1,1
"1160","Caucasian",33,0,1
"3901","Caucasian",33,0,0
"1919","Caucasian",24,0,1
"4025","Caucasian",30,0,0
"217","Caucasian",24,0,1
"1045","African-American",24,1,1
"1498","African-American",30,1,1
"1274.1","African-American",31,1,0
"2704","Caucasian",33,1,0
"1830","Caucasian",31,0,1
"1163","Caucasian",23,1,1
"3816","Caucasian",37,0,0
"5000","Caucasian",24,0,1
"779","African-American",24,1,0
"1252","Caucasian",25,0,1
"2801","Caucasian",38,1,1
"4703","Caucasian",26,1,1
"3569","African-American",35,1,0
"3014","African-American",35,1,0
"4172","Caucasian",25,1,1
"3343","Caucasian",36,0,1
"77","African-American",29,0,0
"151","African-American",21,0,1
"3781","Caucasian",22,1,1
"2610","Caucasian",24,1,0
"2837","Caucasian",25,1,1
"2279","African-American",31,1,1
"2532","African-American",47,0,0
"3857","African-American",57,1,0
"302.1","African-American",31,1,0
"2141","African-American",24,1,0
"2921","African-American",29,1,1
"4416","Caucasian",36,1,0
"4983","African-American",22,1,1
"3346","African-American",23,1,1
"2254.1","Caucasian",46,0,0
"4605","Caucasian",23,1,1
"2660","Caucasian",24,0,1
"1584","Caucasian",30,1,1
"3162","African-American",54,1,0
"1461","Caucasian",27,0,0
