"","race","age","prior_offense","is_recid"
"3372","Caucasian",36,1,0
"1547","African-American",26,1,0
"3457","Caucasian",21,1,1
"3136","African-American",35,1,0
"2584","African-American",34,0,0
"3030","African-American",46,1,0
"681","African-American",29,1,1
"1987","Caucasian",29,0,0
"1546","African-American",37,0,0
"1855","Caucasian",24,1,0
"2853","Caucasian",70,0,0
"1606","African-American",25,1,1
"651","African-American",52,1,0
"4129","African-American",32,0,1
"2380","Caucasian",21,1,1
"2242","African-American",44,1,0
"2240","Caucasian",21,0,1
"2037","African-American",27,1,1
"1172","African-American",32,0,0
"786","Caucasian",33,1,1
"2477","Caucasian",57,1,0
"2062","Caucasian",36,1,0
"37","African-American",26,1,1
"772","African-American",20,1,1
"1135","Caucasian",26,1,1
"1145","Caucasian",44,0,0
"1055","Caucasian",41,1,0
"4552","Caucasian",24,1,0
"1035","African-American",32,1,0
"2436","Caucasian",30,0,1
"3405","Caucasian",28,1,0
"184","Caucasian",55,1,0
"409","African-American",22,1,1
"4046","Caucasian",22,0,1
"3009","African-American",51,0,0
"2993","African-American",58,1,0
"818","African-American",58,1,0
"2776","Caucasian",32,1,0
"2262","African-American",24,0,1
"3923","African-American",23,1,0
"1236","African-American",23,1,1
"4420","Caucasian",49,1,0
"2735","African-American",25,1,1
"1211","Caucasian",21,1,1
"1539","Caucasian",43,1,0
"1641","Caucasian",30,0,0
"856","Caucasian",20,0,1
"2196","Caucasian",27,1,1
"113","African-American",23,1,1
"3923.1","African-American",23,1,0
"31","African-American",25,1,1
"3860","African-American",52,0,0
"4326","Caucasian",26,1,1
"2378","African-American",24,0,1
"246","African-American",32,1,0
"3773","Caucasian",43,1,0
"4238","Caucasian",47,1,0
"4932","Caucasian",28,1,1
"1286","African-American",27,1,0
"4870","Caucasian",76,1,0
"2718","Caucasian",29,1,1
"1295","Caucasian",25,1,1
"4936","African-American",28,1,1
"2859","Caucasian",27,1,1
"4326.1","Caucasian",26,1,1
"1624","Caucasian",30,1,1
"2351","Caucasian",38,0,1
"3755","Caucasian",28,1,1
"608","African-American",21,0,1
"4864","African-American",55,1,0
"2265","Caucasian",30,0,1
"2984","African-American",25,1,1
"3881","Caucasian",56,1,0
"712","African-American",48,1,0
"4587","African-American",24,0,0
"1995","African-American",25,1,0
"4338","Caucasian",23,0,0
"14","African-American",58,1,0
"2287","African-American",24,1,1
"3728","African-American",23,1,1
"3616","African-American",37,1,0
"916","Caucasian",35,0,0
"1130","Caucasian",33,0,1
"4366","African-American",19,0,1
"4048","Caucasian",37,1,0
"4047","African-American",22,0,1
"4309","Caucasian",27,1,1
"1432","Caucasian",25,0,0
"267","African-American",23,1,1
"1533","African-American",32,1,1
"16","African-American",26,0,1
"1656","Caucasian",59,1,0
"1237","African-American",25,1,1
"1881","African-American",21,1,1
"281","African-American",30,1,0
"153","Caucasian",37,0,0
"4033","African-American",25,1,0
"3119","Caucasian",39,1,1
"240","Caucasian",21,0,1
"65","Caucasian",21,0,1
"894","African-American",23,0,1
"1687","Caucasian",34,1,0
"3364","Caucasian",57,1,0
"1044","African-American",29,1,0
"4051","Caucasian",40,1,1
"3490","African-American",37,1,0
"2016","Caucasian",31,1,1
"1693","Caucasian",34,1,0
"1329","Caucasian",25,0,1
"1949","Caucasian",22,1,1
"3253","Caucasian",29,1,0
"2929","African-American",26,1,1
"563","Caucasian",39,1,0
"3550","Caucasian",23,0,1
"248","African-American",23,1,1
"3464","Caucasian",30,1,1
"580","African-American",34,1,0
"18","Caucasian",29,1,1
"2307","African-American",23,0,1
"774","African-American",23,1,0
"138","Caucasian",52,0,0
"2801","Caucasian",38,1,1
"3740","African-American",31,0,0
"3974","Caucasian",29,0,0
"530","Caucasian",40,0,0
"1231","Caucasian",53,1,0
"1737","African-American",23,1,0
"3317","Caucasian",37,0,0
"2552","African-American",29,0,1
"4186","Caucasian",31,1,0
"1009","African-American",27,1,0
"2529","Caucasian",33,1,1
"4825","Caucasian",24,1,1
"4352","Caucasian",21,0,1
"957","African-American",35,1,0
"2964","Caucasian",25,1,1
"726","Caucasian",43,0,0
"3661","Caucasian",27,1,0
"2812","Caucasian",65,0,0
"1492","Caucasian",26,1,1
"4671","Caucasian",27,0,0
"1370","Caucasian",40,1,1
"3984","African-American",22,1,1
