"","race","age","prior_offense","is_recid"
"1701","Caucasian",36,1,1
"2861","Caucasian",36,1,0
"1410","African-American",26,0,1
"2085","Caucasian",24,0,1
"3824","Caucasian",73,1,0
"1488","Caucasian",45,1,0
"693","African-American",23,1,1
"2770","Caucasian",24,0,1
"3305","Caucasian",54,1,0
"2932","African-American",44,0,0
"4440","Caucasian",50,1,0
"4215","Caucasian",24,1,1
"4898","Caucasian",24,1,1
"450","African-American",21,0,1
"1158","Caucasian",22,1,1
"532","African-American",39,1,1
"1018","Caucasian",42,0,0
"3963","Caucasian",45,0,0
"341","Caucasian",22,0,1
"2051","African-American",30,1,0
"4925","Caucasian",40,1,0
"3025","African-American",23,0,1
"789","Caucasian",45,1,0
"1865","Caucasian",44,0,0
"2517","Caucasian",37,1,0
"3535","Caucasian",25,1,1
"2608","Caucasian",44,1,0
"3437","Caucasian",29,1,0
"2591","Caucasian",45,1,0
"1925","African-American",32,1,1
"2049","African-American",24,1,1
"2126","Caucasian",37,1,1
"550","Caucasian",48,0,0
"611","Caucasian",30,1,1
"3778","Caucasian",22,1,1
"2067","African-American",33,1,0
"999","African-American",47,1,0
"925","African-American",47,1,0
"3575","African-American",50,1,0
"960","Caucasian",30,1,1
"1258","Caucasian",28,1,1
"216","African-American",61,1,0
"2668","African-American",22,1,1
"1904","Caucasian",26,0,1
"1952","Caucasian",56,1,0
"2818","African-American",44,0,0
"70","Caucasian",20,0,1
"2142","Caucasian",26,1,1
"4076","Caucasian",26,0,0
"2334","African-American",26,1,1
"771","African-American",35,1,0
"2878","Caucasian",50,1,0
"1398","Caucasian",27,0,1
"3695","African-American",22,0,1
"1942","Caucasian",31,0,1
"2089","African-American",26,1,0
"2597","African-American",53,0,0
"4983","African-American",22,1,1
"2391","Caucasian",57,1,0
"3171","Caucasian",39,1,0
"153","Caucasian",37,0,0
"3555","African-American",32,0,0
"1651","Caucasian",32,1,0
"1424","African-American",22,1,1
"3632","African-American",22,0,1
"1938","African-American",57,0,0
"3188","African-American",19,0,1
"1654","African-American",41,0,0
"1603","Caucasian",29,1,0
"733","African-American",29,1,1
"883","African-American",35,1,0
"4409","Caucasian",22,0,1
"4298","Caucasian",24,0,1
"1884","Caucasian",26,1,1
"88","African-American",30,0,0
"557","African-American",33,1,0
"2610","Caucasian",24,1,0
"1008","Caucasian",37,1,1
"4457","Caucasian",37,0,0
"4907","Caucasian",21,0,1
"2874","African-American",28,1,0
"3314","African-American",31,1,0
"4679","African-American",40,1,0
"3207","Caucasian",27,1,0
"3203","African-American",50,1,0
"760","Caucasian",26,1,1
"1711","Caucasian",33,1,0
"4948","African-American",39,0,0
"1548","African-American",25,1,1
"3419","African-American",32,1,0
"3448","Caucasian",29,1,1
"4776","Caucasian",32,0,0
"3484","African-American",31,1,0
"3888","African-American",24,1,1
"2149","Caucasian",54,0,0
"692","African-American",49,1,0
"3141","African-American",48,1,0
"717","Caucasian",45,1,0
"3648","African-American",24,0,1
"2896","Caucasian",49,0,0
"3398","Caucasian",23,1,1
"4523","African-American",56,1,0
"520","Caucasian",51,0,0
"566","Caucasian",21,0,1
"4527","African-American",23,1,1
"3569","African-American",35,1,0
"1537","Caucasian",21,0,1
"1187","Caucasian",23,1,1
"3633","African-American",38,0,0
"4644","African-American",38,1,0
"2408","African-American",22,1,1
"575","African-American",50,1,0
"1066","African-American",20,0,1
"2597.1","African-American",53,0,0
"1090","Caucasian",27,1,0
"4794","Caucasian",43,1,0
"2316","Caucasian",22,1,1
"3470","Caucasian",29,1,1
"4720","Caucasian",26,1,1
"2727","African-American",28,1,1
"1662","African-American",39,1,0
"4616","Caucasian",34,1,0
"4477","African-American",24,1,0
"1865.1","Caucasian",44,0,0
"1121","African-American",25,1,1
"26","Caucasian",29,0,0
"1187.1","Caucasian",23,1,1
"3481","Caucasian",27,1,1
"4880","Caucasian",31,1,1
"129","African-American",26,0,1
"1693","Caucasian",34,1,0
"1873","African-American",70,0,0
"311","Caucasian",22,0,1
"2446","African-American",20,0,1
"3135","Caucasian",25,0,1
"2677","Caucasian",36,0,0
"4643","Caucasian",25,1,1
"3637","Caucasian",24,1,1
"4701","African-American",29,1,0
"729","African-American",42,1,0
"4095","African-American",31,1,1
"2231","African-American",28,1,0
"338","African-American",31,1,0
"1640","African-American",21,0,0
"2682","Caucasian",50,1,0
"3805","Caucasian",48,0,0
"2215","African-American",55,1,0
"3526","African-American",26,1,1
"4420","Caucasian",49,1,0
"1530","Caucasian",27,0,1
"578","African-American",23,0,0
"2866","Caucasian",26,1,1
"3488","Caucasian",34,1,1
"2199","Caucasian",23,1,1
"1541","African-American",31,1,1
"1045","African-American",24,1,1
"323","Caucasian",28,1,1
"835","African-American",36,1,0
"77","African-American",29,0,0
"2012","Caucasian",23,1,1
"1296","African-American",61,1,0
"4913","Caucasian",23,1,1
"2309","Caucasian",36,1,0
"4019","Caucasian",67,1,0
"795","Caucasian",54,1,0
"4450","Caucasian",26,1,1
"2180","African-American",38,1,0
"1586","Caucasian",32,1,1
"1220","Caucasian",26,1,1
"4709","Caucasian",35,1,0
"2183","African-American",20,0,1
"645","Caucasian",32,1,1
"1375","Caucasian",37,1,0
"892","Caucasian",22,0,1
"4716","African-American",24,1,1
"1501","Caucasian",20,1,1
"1782","African-American",22,0,1
"3227","Caucasian",36,1,1
"794","African-American",23,1,1
"2968","African-American",39,1,0
"474","African-American",51,1,0
"1552","African-American",39,1,0
"2093","Caucasian",29,1,1
"1976","African-American",20,0,1
"788","African-American",24,1,1
"1362","African-American",28,1,0
"1106","African-American",23,1,0
"2248","African-American",28,1,0
"303","Caucasian",48,1,0
"951","Caucasian",34,1,0
"415","African-American",19,1,1
"1397","Caucasian",33,0,0
"3078","Caucasian",29,1,1
"2431","African-American",33,1,1
"1465","African-American",27,1,1
"1903","Caucasian",55,0,0
"4388","African-American",43,1,0
"584","Caucasian",37,1,1
"3327","African-American",27,1,0
"2893","African-American",50,0,0
"1470","African-American",27,0,0
"4450.1","Caucasian",26,1,1
"1965","Caucasian",35,1,1
"2863","African-American",35,0,0
"1270","African-American",39,1,0
"4322","African-American",33,1,0
"3462","Caucasian",28,1,1
"3799","African-American",42,1,0
"1571","African-American",25,1,1
"803","Caucasian",20,1,1
"3921","African-American",30,1,0
"3501","African-American",48,1,0
"4234","African-American",24,1,1
"229","Caucasian",24,1,1
"2895","Caucasian",30,1,1
"4348","Caucasian",57,0,0
"3595","Caucasian",25,0,0
"2581","Caucasian",27,0,1
"4200","Caucasian",26,1,0
"1602","Caucasian",26,1,1
"3818","African-American",31,1,0
"3540","Caucasian",51,1,0
"2388","Caucasian",44,0,0
"1221","African-American",27,0,0
"3547","African-American",20,1,1
"642","African-American",39,0,0
"1842","African-American",28,1,1
"122","African-American",27,1,1
"4752","Caucasian",19,0,1
"3495","Caucasian",52,0,0
"2120","Caucasian",51,1,0
"1523","Caucasian",48,1,0
"3484.1","African-American",31,1,0
"1008.1","Caucasian",37,1,1
"1327","African-American",45,0,0
"4794.1","Caucasian",43,1,0
"2033","Caucasian",48,0,0
"4727","Caucasian",22,0,1
"2716","African-American",21,0,1
"2976","Caucasian",36,1,1
"217","Caucasian",24,0,1
"1197","Caucasian",28,1,1
"2866.1","Caucasian",26,1,1
"3067","African-American",37,1,0
"4747","Caucasian",20,1,1
"3663","African-American",35,1,0
"2878.1","Caucasian",50,1,0
"3789","African-American",26,0,1
"4315","Caucasian",26,1,1
"4935","African-American",27,1,0
"4987","African-American",39,0,0
"2575","African-American",31,1,0
"1422","Caucasian",58,1,0
"2757","African-American",22,0,1
"1673","Caucasian",20,0,1
"601","African-American",20,0,1
"127","African-American",25,1,0
"635","Caucasian",22,0,1
"3296","Caucasian",21,0,1
"2941","African-American",22,1,1
