"","race","age","prior_offense","is_recid"
"2011","African-American",31,1,0
"3773","Caucasian",43,1,0
"2819","African-American",36,1,1
"4231","Caucasian",47,1,0
"2637","African-American",43,1,0
"3167","African-American",37,1,0
"2283","African-American",28,1,1
"1771","Caucasian",34,1,1
"2355","African-American",36,1,0
"3033","African-American",29,1,0
"2737","African-American",22,1,1
"4415","African-American",22,1,1
"4679","African-American",40,1,0
"1561","Caucasian",32,0,0
"1665","African-American",29,1,1
"4975","Caucasian",25,1,1
"1976","African-American",20,0,1
"482","African-American",29,0,0
"2990","Caucasian",45,1,0
"477","African-American",33,1,0
"1574","African-American",27,1,1
"3540","Caucasian",51,1,0
"794","African-American",23,1,1
"2634","African-American",27,1,1
"2059","Caucasian",32,1,1
"4130","African-American",53,0,0
"3116","Caucasian",34,1,0
"758","African-American",30,1,0
"1181","African-American",32,0,1
"3645","Caucasian",26,0,1
"3809","Caucasian",24,0,0
"1008","Caucasian",37,1,1
"4602","African-American",21,1,1
"837","African-American",43,1,0
"790","African-American",26,1,1
"3883","African-American",25,0,1
"2647","African-American",26,1,1
"2747","Caucasian",58,1,0
"3785","African-American",30,1,0
"4589","Caucasian",34,1,0
"228","African-American",22,1,0
"4542","Caucasian",23,1,1
"1551","African-American",20,1,1
"1941","Caucasian",53,0,0
"2819.1","African-American",36,1,1
"99","African-American",21,1,1
"2525","African-American",49,1,0
"1092","African-American",20,0,1
"2317","Caucasian",23,1,1
"4706","Caucasian",23,1,1
"1524","Caucasian",39,0,0
"275","Caucasian",34,1,0
"1962","Caucasian",49,0,0
"1248","Caucasian",32,1,0
"4018","African-American",27,1,1
"773","Caucasian",33,0,0
"2566","African-American",31,1,1
"2380","Caucasian",21,1,1
"3901","Caucasian",33,0,0
"3935","African-American",45,1,0
"3327","African-American",27,1,0
"2723","Caucasian",43,0,0
"1516","Caucasian",43,0,0
"1060","Caucasian",30,1,0
"3834","African-American",24,1,1
"3545","Caucasian",38,1,0
"1081","Caucasian",33,0,1
"2842","Caucasian",25,0,1
"3267","Caucasian",22,1,1
"3023","Caucasian",24,1,1
"1529","Caucasian",74,0,0
"4841","Caucasian",35,1,0
"2457","African-American",29,1,0
"2725","Caucasian",26,1,1
"4515","Caucasian",22,0,0
"266","Caucasian",49,0,0
"1910","African-American",27,1,1
"2674","Caucasian",52,1,0
"303","Caucasian",48,1,0
"1495","African-American",24,0,0
"4002","African-American",24,0,1
"872","African-American",24,0,1
"3916","Caucasian",24,0,1
"3364","Caucasian",57,1,0
"2530","Caucasian",43,1,0
"627","African-American",41,0,0
"4708","African-American",26,1,1
"2601","Caucasian",29,1,0
"3508","African-American",28,1,0
"1911","African-American",21,1,1
"1987","Caucasian",29,0,0
"1577","African-American",44,1,0
"2077","African-American",29,1,1
"628","Caucasian",27,1,1
"3170","African-American",27,0,0
"4435","African-American",37,1,1
"2630","Caucasian",48,1,0
"2144","African-American",22,1,1
"1134","Caucasian",21,0,1
"3318","Caucasian",29,0,0
"1378","Caucasian",23,0,1
"1536","African-American",27,1,0
"4554","Caucasian",20,0,1
"2045","African-American",53,1,0
"3738","Caucasian",26,1,1
"4684","Caucasian",20,0,1
"3220","African-American",38,1,1
"2053","African-American",27,1,0
"1827","African-American",27,1,0
"2285","Caucasian",24,0,0
"2158","African-American",24,0,1
"1661","Caucasian",21,0,1
"2996","Caucasian",21,1,1
"1709","African-American",58,0,0
"3241","Caucasian",21,0,1
"2968","African-American",39,1,0
"1318","African-American",27,1,1
"2299","Caucasian",55,1,0
"2744","Caucasian",26,1,1
"3807","Caucasian",21,0,1
"2334","African-American",26,1,1
"4956","African-American",26,0,1
"1480","Caucasian",29,1,1
"1248.1","Caucasian",32,1,0
"3138","African-American",23,1,1
"185","African-American",59,1,0
"4248","Caucasian",33,0,0
"4865","African-American",25,1,1
"1363","Caucasian",23,1,1
"4947","African-American",20,1,1
"638","Caucasian",47,0,0
"2937","Caucasian",25,1,1
"2504","Caucasian",35,0,0
"3680","Caucasian",26,1,1
"2623","African-American",41,1,1
"952","African-American",22,1,1
"1492","Caucasian",26,1,1
"1028","African-American",21,1,1
"667","African-American",27,1,1
"3809.1","Caucasian",24,0,0
"3993","Caucasian",28,1,1
"241","Caucasian",53,1,0
"776","Caucasian",21,0,1
"3951","Caucasian",43,1,0
"2516","African-American",32,1,1
"2100","African-American",21,0,0
"4579","Caucasian",54,0,0
"4935","African-American",27,1,0
"3936","Caucasian",31,1,1
"1377","African-American",22,1,1
"2732","African-American",53,1,0
"4766","Caucasian",33,0,1
"3961","Caucasian",37,0,0
"2852","African-American",28,1,0
"696","African-American",21,0,0
"353","Caucasian",39,1,0
"4241","African-American",20,0,1
"1182","Caucasian",56,1,0
"1525","Caucasian",25,1,0
"3522","African-American",34,0,0
"2155","African-American",53,1,0
"111","Caucasian",25,1,1
"1318.1","African-American",27,1,1
"1253","African-American",26,1,0
"2935","Caucasian",26,1,1
"2097","African-American",35,0,0
"2673","Caucasian",37,0,0
"1347","Caucasian",29,1,0
"3398","Caucasian",23,1,1
"2974","African-American",62,0,0
"2039","African-American",22,0,1
"617","African-American",27,0,0
"184","Caucasian",55,1,0
"2804","African-American",25,1,1
"2993","African-American",58,1,0
"2059.1","Caucasian",32,1,1
"1454","Caucasian",65,1,0
"1632","Caucasian",55,0,0
"3418","Caucasian",46,0,0
"2113","African-American",30,1,1
"3109","African-American",23,0,1
"3812","Caucasian",26,0,1
"4794","Caucasian",43,1,0
"2789","Caucasian",39,1,0
"473","Caucasian",25,0,1
"4395","Caucasian",30,1,0
"1269","African-American",32,1,1
"2628","Caucasian",23,1,1
"2831","African-American",42,1,1
"2880","African-American",31,1,1
"3792","African-American",28,1,0
"3014","African-American",35,1,0
"781","African-American",24,0,1
"4829","Caucasian",21,1,1
"2979","Caucasian",30,1,0
"2632","Caucasian",62,1,0
"2564","Caucasian",31,1,0
"4555","African-American",21,1,1
"2740","Caucasian",23,1,1
"611","Caucasian",30,1,1
"2011.1","African-American",31,1,0
"3741","Caucasian",35,1,1
"2273","Caucasian",28,0,1
"2783","Caucasian",27,1,1
"2933","African-American",22,1,1
"3841","African-American",27,1,1
"3602","African-American",50,1,0
"3690","Caucasian",29,1,0
"158","Caucasian",30,0,1
"1614","African-American",20,0,1
"524","Caucasian",35,1,0
"680","Caucasian",24,1,1
"1163","Caucasian",23,1,1
"4003","African-American",27,1,0
"4144","Caucasian",61,0,0
"3840","Caucasian",56,1,0
"4528","African-American",27,1,1
"1148","African-American",22,0,1
"3693","Caucasian",35,1,0
"3985","African-American",29,1,1
"1499","Caucasian",43,0,0
"4450","Caucasian",26,1,1
"1109","African-American",31,1,1
"871","Caucasian",64,0,0
"4451","Caucasian",29,1,1
"3330","Caucasian",49,1,0
"1030","African-American",29,1,0
"2816","Caucasian",35,0,0
"1585","African-American",32,0,0
"1027","African-American",33,0,0
"3098","African-American",26,0,1
