"","race","age","prior_offense","is_recid"
"3756","African-American",24,0,1
"960","Caucasian",30,1,1
"681","African-American",29,1,1
"4701","African-American",29,1,0
"3630","African-American",27,1,1
"2656","African-American",42,0,0
"4449","African-American",27,1,0
"646","Caucasian",21,0,1
"331","Caucasian",22,0,0
"4943","African-American",23,0,1
"4463","Caucasian",45,1,1
"853","African-American",26,1,1
"2146","Caucasian",27,1,0
"740","Caucasian",33,1,0
"2045","African-American",53,1,0
"4014","African-American",20,0,1
"3048","Caucasian",24,0,1
"943","Caucasian",46,1,0
"1643","Caucasian",48,1,0
"1785","African-American",20,0,1
"1689","Caucasian",22,1,1
"2310","Caucasian",23,0,1
"2864","African-American",19,1,1
"12","African-American",48,0,0
"3970","African-American",49,1,0
"1143","African-American",30,1,1
"3809","Caucasian",24,0,0
"3363","Caucasian",23,1,1
"145","African-American",41,0,0
"2562","Caucasian",49,1,0
"922","Caucasian",59,0,0
"4886","Caucasian",40,0,0
"4575","African-American",20,1,1
"697","Caucasian",27,1,0
"1667","Caucasian",27,0,1
"1370","Caucasian",40,1,1
"3110","Caucasian",22,1,1
"4535","African-American",49,1,0
"2898","Caucasian",51,0,0
"1379","African-American",38,1,0
"3849","Caucasian",29,1,1
"2170","Caucasian",66,1,0
"4561","Caucasian",46,1,1
"3766","Caucasian",34,0,1
"1570","African-American",23,1,1
"3132","African-American",32,1,1
"2771","Caucasian",23,0,0
"4629","Caucasian",26,1,1
"830","African-American",54,1,0
"3974","Caucasian",29,0,0
"1011","African-American",21,0,0
"993","African-American",29,1,1
"3893","Caucasian",27,0,1
"3105","African-American",30,1,1
"2197","African-American",21,0,1
"3221","African-American",36,1,1
"4628","Caucasian",37,1,1
"2498","African-American",29,1,0
"2974","African-American",62,0,0
"1731","African-American",21,1,1
"4915","African-American",24,1,0
"165","Caucasian",80,0,0
"1089","Caucasian",22,0,1
"2689","Caucasian",37,0,1
"2891","African-American",22,0,0
"1960","Caucasian",36,1,0
"4448","Caucasian",55,1,0
"3756.1","African-American",24,0,1
"911","Caucasian",28,1,1
"3741","Caucasian",35,1,1
"2273","Caucasian",28,0,1
"1854","African-American",20,0,1
"955","African-American",27,1,1
"4037","Caucasian",61,1,0
"30","Caucasian",28,1,0
"2190","Caucasian",20,0,1
"1197","Caucasian",28,1,1
"4910","African-American",31,1,0
"2188","African-American",31,1,0
"3129","Caucasian",20,0,0
"2275","Caucasian",23,1,1
"4861","African-American",50,0,0
"3329","African-American",38,1,0
"2897","Caucasian",25,1,1
"2451","Caucasian",26,1,1
"2414","Caucasian",28,1,1
"4482","Caucasian",30,1,1
"3797","Caucasian",51,1,0
"1480","Caucasian",29,1,1
"4249","African-American",22,1,1
"1690","African-American",23,0,0
"4800","Caucasian",28,0,1
"4720","Caucasian",26,1,1
"615","Caucasian",47,0,0
"2029","African-American",21,1,1
"1311","African-American",19,0,1
"4461","African-American",23,1,1
"4809","African-American",40,0,0
"3771","African-American",27,1,0
"4364","Caucasian",25,0,1
"1280","Caucasian",25,0,0
"3300","Caucasian",70,0,0
"2065","African-American",40,1,0
"2397","Caucasian",29,0,1
"3462","Caucasian",28,1,1
"2360","Caucasian",25,1,1
"3084","Caucasian",36,0,0
"1086","African-American",45,1,1
"380","Caucasian",26,1,1
"4751","Caucasian",28,1,1
"3607","Caucasian",49,1,0
"4453","African-American",26,1,1
"2483","African-American",33,1,0
"3299","Caucasian",76,1,0
"2402","Caucasian",24,1,1
"4373","Caucasian",42,0,0
"1286","African-American",27,1,0
"3960","Caucasian",24,0,1
"2794","Caucasian",20,1,1
"1315","Caucasian",55,1,0
"2632","Caucasian",62,1,0
"932","African-American",33,1,1
"2931","Caucasian",29,1,0
"4489","Caucasian",52,1,0
"1091","Caucasian",41,1,0
"3834","African-American",24,1,1
"3956","Caucasian",27,1,1
"1387","African-American",30,1,1
"2052","African-American",22,1,1
"171","Caucasian",24,1,1
"84","Caucasian",24,0,1
"3134","African-American",29,1,0
"2428","African-American",40,0,0
"1213","Caucasian",24,0,1
"4891","African-American",38,1,1
"391","Caucasian",54,1,0
"3282","Caucasian",32,1,0
"674","African-American",28,1,0
"4144","Caucasian",61,0,0
"3591","African-American",24,1,1
"1593","Caucasian",22,1,1
"553","African-American",30,1,1
"3576","African-American",24,1,1
"4808","African-American",26,1,1
"2206","Caucasian",24,0,1
"3221.1","African-American",36,1,1
"110","African-American",28,1,0
"4292","Caucasian",45,0,0
"533","Caucasian",24,0,0
"4513","African-American",21,1,1
"911.1","Caucasian",28,1,1
"2750","Caucasian",22,0,0
"3528","African-American",42,1,1
"2607","Caucasian",20,0,1
"106","African-American",23,0,1
"1379.1","African-American",38,1,0
"2087","Caucasian",23,0,1
"4830","Caucasian",33,1,1
"4386","Caucasian",45,0,0
"2300","Caucasian",24,0,0
"3727","Caucasian",37,1,1
"4726","African-American",25,1,1
"4816","Caucasian",38,1,1
"2749","African-American",29,1,0
"1501","Caucasian",20,1,1
"1783","Caucasian",24,1,0
"4484","Caucasian",27,1,1
"4028","Caucasian",45,1,0
"4944","African-American",25,0,1
"3557","Caucasian",21,1,0
"2364","Caucasian",33,0,1
"3404","Caucasian",42,0,0
"4600","Caucasian",30,1,0
"4775","Caucasian",46,1,0
"3429","African-American",41,1,0
"2731","African-American",24,1,0
"1849","Caucasian",36,1,1
"1776","Caucasian",46,1,0
"3009","African-American",51,0,0
"2090","African-American",35,0,0
"2755","African-American",40,0,0
"3828","Caucasian",33,0,0
"944","Caucasian",29,0,1
"2110","African-American",28,1,1
"799","Caucasian",37,0,0
"4984","African-American",34,1,0
"4796","Caucasian",47,0,0
"3429.1","African-American",41,1,0
"2004","African-American",26,1,1
"4816.1","Caucasian",38,1,1
"136","African-American",31,0,0
"2649","Caucasian",28,1,1
"3689","Caucasian",21,1,1
"1787","Caucasian",29,0,1
"2989","Caucasian",23,0,1
"4862","African-American",49,1,0
"2215","African-American",55,1,0
"2005","Caucasian",43,1,0
"569","African-American",24,0,1
"2540","African-American",38,1,0
"2531","Caucasian",39,1,0
"2337","Caucasian",50,0,0
"3816","Caucasian",37,0,0
"3382","African-American",27,1,1
"1145","Caucasian",44,0,0
"870","African-American",28,1,1
"4015","African-American",31,1,0
"2919","African-American",32,1,0
"1426","African-American",27,1,1
"3871","African-American",22,1,1
"3586","Caucasian",65,1,0
"3616","African-American",37,1,0
"2869","African-American",22,0,1
"4709","Caucasian",35,1,0
"981","African-American",26,0,0
"303","Caucasian",48,1,0
"464","Caucasian",29,0,1
"4786","Caucasian",20,1,1
"1654","African-American",41,0,0
"4869","Caucasian",30,1,1
"3410","African-American",24,0,1
"4168","African-American",38,1,1
"1624","Caucasian",30,1,1
"3684","Caucasian",21,0,1
"1014","African-American",51,1,0
"4461.1","African-American",23,1,1
"2614","Caucasian",23,1,1
"4528","African-American",27,1,1
"4424","African-American",36,1,0
"1457","Caucasian",23,1,1
"1991","African-American",22,1,1
"4450","Caucasian",26,1,1
"1645","African-American",26,1,0
"1915","African-American",27,0,0
"635","Caucasian",22,0,1
"1437","African-American",22,1,1
"238","African-American",42,1,0
"1317","African-American",30,1,1
"2855","African-American",23,1,1
"1672","Caucasian",67,0,0
"2581","Caucasian",27,0,1
"2672","Caucasian",53,1,0
"4218","African-American",35,1,1
"2525","African-American",49,1,0
"2677","Caucasian",36,0,0
"1755","Caucasian",26,1,1
"2513","African-American",35,1,1
"1965","Caucasian",35,1,1
"2367","Caucasian",33,0,1
"4514","Caucasian",22,0,1
"234","African-American",35,1,0
"739","African-American",27,1,1
"4103","African-American",23,0,1
"3648","African-American",24,0,1
"1801","African-American",43,1,0
"3428","African-American",22,0,1
