"","race","age","prior_offense","is_recid"
"4389","Caucasian",51,0,0
"1643","Caucasian",48,1,0
"3410","African-American",24,0,1
"4557","African-American",24,1,1
"1829","African-American",30,1,1
"359","African-American",20,1,1
"2320","African-American",22,1,1
"3853","African-American",21,1,1
"3023","Caucasian",24,1,1
"222","African-American",28,1,1
"620","African-American",28,1,1
"3525","African-American",34,1,0
"3718","Caucasian",46,0,0
"3345","Caucasian",30,0,1
"4797","African-American",27,1,1
"951","Caucasian",34,1,0
"4605","Caucasian",23,1,1
"1562","African-American",53,1,0
"1036","African-American",23,1,1
"3288","African-American",24,1,1
"630","African-American",40,1,0
"266","Caucasian",49,0,0
"2668","African-American",22,1,1
"244","African-American",42,1,0
"2595","African-American",23,0,1
"2520","Caucasian",55,0,0
"3338","African-American",23,0,1
"3560","Caucasian",64,0,0
"2260","African-American",20,0,1
"2799","Caucasian",21,0,1
"4597","Caucasian",40,1,0
"4179","Caucasian",24,1,1
"983","Caucasian",26,1,1
"4372","African-American",37,1,0
"4315","Caucasian",26,1,1
"3401","African-American",20,0,1
"1588","Caucasian",64,0,0
"114","Caucasian",27,0,0
"4874","African-American",39,0,0
"2527","Caucasian",25,0,1
"1464","Caucasian",22,1,0
"3505","African-American",51,1,0
"1340","Caucasian",24,1,1
"3088","African-American",55,0,0
"4927","African-American",19,0,1
"1520","African-American",27,1,0
"2883","Caucasian",26,0,1
"2150","Caucasian",22,1,1
"4925","Caucasian",40,1,0
"2395","Caucasian",24,1,1
"2259","African-American",47,1,0
"1629","African-American",54,1,0
"3","African-American",26,1,1
"2697","Caucasian",28,1,1
"2677","Caucasian",36,0,0
"1913","Caucasian",56,1,0
"466","African-American",34,1,1
"4814","Caucasian",33,1,0
"2573","African-American",39,1,0
"1207","African-American",36,1,0
"4697","African-American",25,1,1
"1247","African-American",33,0,0
"723","African-American",23,1,0
"1812","Caucasian",24,0,1
"1177","African-American",23,1,1
"1775","African-American",28,1,1
"1602","Caucasian",26,1,1
"3486","African-American",22,0,1
"4753","African-American",31,1,1
"3100","Caucasian",48,1,0
"4249","African-American",22,1,1
"1052","Caucasian",24,1,1
"2116","Caucasian",20,0,1
"2100","African-American",21,0,0
"741","African-American",21,0,1
"393","African-American",39,0,0
"627","African-American",41,0,0
"682","African-American",25,0,1
"3678","African-American",26,1,1
"1625","African-American",28,1,0
"119","African-American",21,1,1
"224","Caucasian",50,1,1
"4205","African-American",20,0,1
"1135","Caucasian",26,1,1
"2461","African-American",24,1,0
"3566","African-American",23,1,1
"2252","African-American",28,1,1
"4231","Caucasian",47,1,0
"1758","African-American",42,1,0
"2207","African-American",22,0,1
"2221","Caucasian",29,1,0
"1551","African-American",20,1,1
"339","Caucasian",38,1,0
