"","race","age","prior_offense","is_recid"
"1837","Caucasian",29,1,0
"506","African-American",39,1,0
"1110","African-American",23,0,1
"8","Caucasian",32,1,0
"3312","Caucasian",31,1,1
"1939","Caucasian",36,0,0
"2535","African-American",33,1,0
"1743","Caucasian",21,1,0
"3915","African-American",21,1,1
"4706","Caucasian",23,1,1
"4676","Caucasian",50,1,0
"657","Caucasian",28,0,1
"3721","African-American",25,1,0
"1529","Caucasian",74,0,0
"415","African-American",19,1,1
"3903","Caucasian",25,1,1
"992","Caucasian",46,1,0
"3457","Caucasian",21,1,1
"1739","African-American",27,1,1
"2318","African-American",20,0,1
"8.1","Caucasian",32,1,0
"3941","Caucasian",44,0,0
"3843","Caucasian",27,1,1
"4922","African-American",45,1,0
"4777","African-American",28,1,0
"2165","African-American",20,0,1
"3441","African-American",49,1,0
"3072","African-American",26,1,1
"1706","African-American",25,0,1
"2351","Caucasian",38,0,1
"3631","African-American",26,0,1
"1894","African-American",20,0,1
"361","African-American",51,1,0
"1364","Caucasian",38,0,0
"4299","Caucasian",28,1,0
"3377","Caucasian",29,1,1
"4063","Caucasian",21,0,1
"1932","African-American",23,1,1
"2455","Caucasian",42,1,0
"4188","Caucasian",25,1,1
"3477","Caucasian",21,1,1
"1118","African-American",25,1,1
"3614","Caucasian",24,1,1
"2511","African-American",27,1,1
"4746","Caucasian",46,1,0
"4190","African-American",46,1,0
"2448","African-American",27,1,0
"4137","African-American",33,1,0
"316","African-American",19,0,1
"156","African-American",42,1,0
"67","Caucasian",22,1,0
"4432","Caucasian",33,0,1
"4925","Caucasian",40,1,0
"2666","Caucasian",32,1,1
"4098","African-American",29,1,1
"3816","Caucasian",37,0,0
"77","African-American",29,0,0
"1966","Caucasian",31,1,1
"721","Caucasian",57,1,0
"1176","African-American",23,0,1
"2480","Caucasian",26,0,1
"3445","Caucasian",48,1,0
"490","African-American",29,1,1
"2001","African-American",27,1,1
"1348","Caucasian",26,1,1
"245","Caucasian",51,1,0
"296","Caucasian",52,1,0
"3627","African-American",43,1,0
"2674","Caucasian",52,1,0
"262","African-American",23,1,1
"456","African-American",27,0,0
"3590","African-American",27,0,1
"4173","Caucasian",25,1,1
"1273","African-American",23,1,1
"1286","African-American",27,1,0
"1945","Caucasian",38,1,0
"3668","Caucasian",34,1,1
"105","African-American",22,1,1
"4071","Caucasian",47,0,0
"4562","Caucasian",44,1,0
"3921","African-American",30,1,0
"470","African-American",24,1,0
"867","Caucasian",22,0,1
"468","Caucasian",44,1,0
"2701","African-American",52,1,0
"1729","African-American",33,1,1
"3645","Caucasian",26,0,1
"2250","Caucasian",30,1,0
"4853","Caucasian",30,1,1
"2965","Caucasian",43,1,0
"4704","Caucasian",20,1,1
"578","African-American",23,0,0
"1904","Caucasian",26,0,1
"1262","African-American",61,1,0
"4552","Caucasian",24,1,0
"4236","Caucasian",41,1,0
"4418","Caucasian",46,0,0
"3333","African-American",33,0,1
"4957","African-American",32,1,0
"965","Caucasian",50,1,0
"1589","Caucasian",26,1,1
"3684","Caucasian",21,0,1
"499","Caucasian",49,1,0
"1002","Caucasian",22,0,1
"1403","Caucasian",29,1,1
"3007","African-American",34,0,0
"3777","Caucasian",38,1,0
"1185","African-American",34,1,1
"3804","Caucasian",44,1,0
"4293","Caucasian",35,1,0
"2538","African-American",27,1,0
"3400","Caucasian",30,0,1
"2952","Caucasian",22,0,1
"292","Caucasian",47,1,0
"1208","Caucasian",74,0,0
"2933","African-American",22,1,1
"2289","African-American",47,1,0
"3309","African-American",38,0,0
"1946","Caucasian",41,1,0
"4644","African-American",38,1,0
"2485","African-American",26,1,1
"1958","Caucasian",25,0,0
"3392","African-American",25,1,1
"204","Caucasian",40,1,1
"4256","African-American",32,1,0
"2920","African-American",23,0,1
"3691","African-American",33,1,0
"4820","Caucasian",29,1,0
"4385","Caucasian",33,1,1
"860","African-American",36,1,0
"2559","African-American",20,1,1
"1629","African-American",54,1,0
"2110","African-American",28,1,1
"3223","Caucasian",29,0,1
"4869","Caucasian",30,1,1
"2114","Caucasian",33,1,1
"4589","Caucasian",34,1,0
"454","African-American",53,1,0
"2311","African-American",30,1,1
"954","Caucasian",39,1,0
"1051","African-American",52,1,0
"307","Caucasian",58,1,0
"3784","Caucasian",43,1,0
"4466","African-American",28,1,1
"4165","Caucasian",49,1,0
"577","African-American",23,1,0
"4162","African-American",24,0,1
"2408","African-American",22,1,1
"1218","Caucasian",49,1,0
"3863","Caucasian",31,0,0
"3375","Caucasian",45,1,1
"1942","Caucasian",31,0,1
"3038","Caucasian",27,1,1
"2953","Caucasian",27,0,1
"3199","African-American",36,1,1
"191","African-American",24,0,0
"595","Caucasian",21,1,1
"3294","African-American",28,1,1
"2173","African-American",26,1,0
"4659","Caucasian",20,1,1
"3780","African-American",29,0,0
"1743.1","Caucasian",21,1,0
"3221","African-American",36,1,1
"2616","African-American",27,1,1
"658","Caucasian",30,1,1
"188","African-American",60,1,1
"1123","African-American",59,1,0
"1494","African-American",39,1,1
"1159","Caucasian",27,1,1
"3527","African-American",31,0,0
"591","Caucasian",25,0,1
"2719","Caucasian",26,0,1
"1113","Caucasian",22,0,1
"1907","Caucasian",34,1,1
"2647","African-American",26,1,1
"1370","Caucasian",40,1,1
"1058","African-American",32,1,1
"4003","African-American",27,1,0
"88","African-American",30,0,0
"4164","Caucasian",32,1,1
"436","African-American",21,0,1
"2405","African-American",26,1,0
"1956","African-American",42,0,1
"4079","African-American",27,1,1
"1950","Caucasian",24,0,1
"2092","African-American",24,1,1
"1939.1","Caucasian",36,0,0
"3115","Caucasian",21,1,1
"1109","African-American",31,1,1
"4029","African-American",37,1,1
"1962","Caucasian",49,0,0
"4020","Caucasian",40,1,0
"3568","Caucasian",42,1,0
"1174","Caucasian",21,1,1
"2508","Caucasian",21,1,1
"528","African-American",45,0,0
"2948","Caucasian",29,1,1
"2168","African-American",24,1,1
"4086","Caucasian",22,1,1
"133","Caucasian",34,0,0
"3279","Caucasian",26,1,1
"2044","African-American",28,1,1
"3050","African-American",21,0,1
"4250","Caucasian",28,1,0
"3710","African-American",21,0,1
"90","African-American",60,1,1
"3107","African-American",37,1,0
"980","Caucasian",21,0,1
"1158","Caucasian",22,1,1
"4465","Caucasian",35,1,0
"3724","Caucasian",25,0,1
"616","African-American",24,0,1
"4731","African-American",32,1,1
"4311","Caucasian",29,1,1
"4454","African-American",29,1,0
"1241","Caucasian",29,1,1
"3316","Caucasian",40,1,0
"415.1","African-American",19,1,1
"2045","African-American",53,1,0
"174","Caucasian",32,0,0
"4177","African-American",31,1,1
"2400","Caucasian",27,1,1
"2331","Caucasian",52,0,0
"3962","Caucasian",44,1,0
"2001.1","African-American",27,1,1
"2820","African-American",32,1,0
"883","African-American",35,1,0
"1758","African-American",42,1,0
"4002","African-American",24,0,1
"1147","Caucasian",33,1,0
"1720","African-American",28,1,1
"3422","African-American",26,0,1
"92","African-American",30,0,1
"213","African-American",36,1,0
"2103","Caucasian",28,1,0
"3829","African-American",52,1,0
"2082","African-American",35,1,1
"2789","Caucasian",39,1,0
"2687","Caucasian",61,0,0
"2469","Caucasian",40,0,0
"1358","African-American",24,0,1
