"","race","age","prior_offense","is_recid"
"4944","African-American",25,0,1
"4495","African-American",27,1,0
"3136","African-American",35,1,0
"2157","Caucasian",23,0,1
"2197","African-American",21,0,1
"1451","Caucasian",51,1,0
"3580","Caucasian",42,0,0
"4780","African-American",24,1,0
"1331","African-American",21,1,1
"2245","African-American",20,0,1
"3948","African-American",49,1,0
"4070","African-American",28,1,1
"2353","Caucasian",31,1,0
"103","African-American",24,1,1
"4632","Caucasian",46,0,0
"4735","African-American",45,1,0
"3547","African-American",20,1,1
"1562","African-American",53,1,0
"1300","African-American",23,1,1
"4735.1","African-American",45,1,0
"4580","African-American",62,0,0
"4151","African-American",31,1,1
"3917","African-American",36,1,1
"1453","African-American",46,1,0
"2932","African-American",44,0,0
"3798","Caucasian",22,0,1
"2142","Caucasian",26,1,1
"3863","Caucasian",31,0,0
"2603","African-American",23,1,1
"3021","Caucasian",25,0,1
"1364","Caucasian",38,0,0
"2406","African-American",21,0,1
"920","African-American",23,0,1
"3072","African-American",26,1,1
"809","Caucasian",25,0,1
"3078","Caucasian",29,1,1
"1060","Caucasian",30,1,0
"4953","Caucasian",30,0,1
"207","African-American",28,1,1
"1245","Caucasian",25,1,1
"113","African-American",23,1,1
"2041","African-American",27,0,1
"1563","Caucasian",39,1,0
"4557","African-American",24,1,1
"4081","Caucasian",46,0,0
"2160","African-American",29,1,1
"468","Caucasian",44,1,0
"2477","Caucasian",57,1,0
"2733","African-American",34,1,0
"1590","Caucasian",54,1,0
"4182","Caucasian",20,0,1
"834","African-American",31,1,0
"4140","African-American",24,1,0
"3841","African-American",27,1,1
"4677","Caucasian",22,1,1
"2681","Caucasian",24,0,0
"2838","African-American",34,1,0
"2726","Caucasian",30,0,1
"3918","Caucasian",27,1,1
"566","Caucasian",21,0,1
"1477","African-American",51,1,0
"2076","Caucasian",38,1,0
"3261","African-American",27,1,0
"1391","African-American",31,1,0
"3534","African-American",22,0,1
"1347","Caucasian",29,1,0
"577","African-American",23,1,0
"3926","Caucasian",33,1,1
"1091","Caucasian",41,1,0
"2086","Caucasian",55,1,0
"1365","African-American",65,1,0
"2163","African-American",35,1,0
"4045","Caucasian",25,0,1
"4643","Caucasian",25,1,1
"1036","African-American",23,1,1
"4813","Caucasian",35,1,0
"3227","Caucasian",36,1,1
"1534","African-American",30,1,1
"4657","African-American",24,1,1
"2174","African-American",41,1,0
"109","African-American",49,1,0
"2213","African-American",31,1,1
"4195","Caucasian",29,0,1
"1434","Caucasian",46,1,0
"3864","Caucasian",26,1,1
"275","Caucasian",34,1,0
"4338","Caucasian",23,0,0
"2279","African-American",31,1,1
"2062","Caucasian",36,1,0
"3533","Caucasian",33,0,1
"1975","African-American",31,0,1
"1696","African-American",27,1,1
"4719","African-American",50,0,0
"547","Caucasian",28,1,1
"1387","African-American",30,1,1
"1760","Caucasian",33,1,1
"2774","African-American",23,1,0
"3596","African-American",33,1,1
"627","African-American",41,0,0
"408","Caucasian",29,1,1
"1695","African-American",41,1,0
"3257","Caucasian",22,1,1
"1331.1","African-American",21,1,1
"2538","African-American",27,1,0
"714","African-American",23,1,1
"4019","Caucasian",67,1,0
"1632","Caucasian",55,0,0
"1164","African-American",23,1,1
"3345","Caucasian",30,0,1
"4666","Caucasian",20,1,1
"281","African-American",30,1,0
"4955","African-American",29,0,0
"4059","Caucasian",64,1,0
"2093","Caucasian",29,1,1
"4268","African-American",30,1,0
"681","African-American",29,1,1
"3625","African-American",23,1,1
"193","African-American",27,1,1
"1366","Caucasian",31,0,0
"4074","African-American",32,1,1
"4387","Caucasian",39,1,0
"157","Caucasian",40,1,0
"3756","African-American",24,0,1
"1640","African-American",21,0,0
"1938","African-American",57,0,0
"4809","African-American",40,0,0
"250","African-American",25,0,0
"1793","Caucasian",41,1,0
"1387.1","African-American",30,1,1
"4757","African-American",28,0,1
"824","African-American",25,0,0
"1295","Caucasian",25,1,1
"680","Caucasian",24,1,1
"3309","African-American",38,0,0
"4090","Caucasian",21,0,1
"2087","Caucasian",23,0,1
"3235","African-American",35,1,0
"740","Caucasian",33,1,0
"3821","Caucasian",20,1,1
"2973","African-American",22,0,1
"3674","Caucasian",21,1,1
"4969","African-American",20,1,1
"949","Caucasian",33,1,1
"1055","Caucasian",41,1,0
"2405","African-American",26,1,0
"4038","Caucasian",27,1,1
"1797","African-American",26,1,1
"4805","Caucasian",35,1,1
"520","Caucasian",51,0,0
"719","African-American",25,1,1
"1897","African-American",30,1,1
"4215","Caucasian",24,1,1
"4223","Caucasian",51,1,0
"1641","Caucasian",30,0,0
"2442","African-American",22,1,1
"222","African-American",28,1,1
"2158","African-American",24,0,1
"283","African-American",20,0,0
"1490","Caucasian",27,0,0
"3810","Caucasian",20,1,1
"3628","African-American",29,0,1
"152","African-American",19,1,1
"3524","African-American",21,0,0
"4369","Caucasian",45,0,0
"2223","Caucasian",26,1,1
"2767","African-American",41,0,0
"4403","Caucasian",21,1,1
"2978","Caucasian",29,1,0
"2245.1","African-American",20,0,1
"1571","African-American",25,1,1
"504","African-American",24,1,1
"4584","Caucasian",30,1,1
"4053","African-American",29,1,1
"4014","African-American",20,0,1
"1443","African-American",27,1,0
"4740","Caucasian",35,1,0
"3085","Caucasian",37,1,1
"515","Caucasian",55,1,0
"3945","Caucasian",28,0,0
"241","Caucasian",53,1,0
"3775","African-American",51,0,0
"4936","African-American",28,1,1
"4974","Caucasian",31,0,1
"1452","Caucasian",21,0,1
"4729","Caucasian",56,1,0
"4913","Caucasian",23,1,1
"2245.2","African-American",20,0,1
"4657.1","African-American",24,1,1
"685","African-American",27,0,0
"4288","Caucasian",30,0,1
"4586","Caucasian",62,0,0
"2677","Caucasian",36,0,0
"2084","African-American",36,1,0
"731","African-American",39,0,0
"2825","Caucasian",68,0,0
"28","African-American",33,1,0
"4201","Caucasian",31,1,1
"1101","Caucasian",51,1,0
"1760.1","Caucasian",33,1,1
"47","Caucasian",22,1,1
"2975","Caucasian",39,0,1
"4428","African-American",60,0,0
"4617","Caucasian",29,0,0
"1110","African-American",23,0,1
"173","African-American",21,1,1
"4073","Caucasian",28,0,0
"3225","African-American",57,0,0
"1364.1","Caucasian",38,0,0
"3589","African-American",25,1,1
"435","Caucasian",31,0,1
"4227","Caucasian",56,1,0
"4564","African-American",22,0,1
"3557","Caucasian",21,1,0
"2706","African-American",33,0,0
"2146","Caucasian",27,1,0
"3707","Caucasian",25,0,1
"441","Caucasian",61,0,0
"4986","African-American",37,1,0
"489","Caucasian",33,0,1
"226","Caucasian",31,1,1
"3512","Caucasian",34,1,1
"4801","African-American",22,0,1
"1003","Caucasian",65,1,0
"1909","Caucasian",38,1,0
"2240","Caucasian",21,0,1
"3333","African-American",33,0,1
"3237","African-American",31,1,0
"244","African-American",42,1,0
"464","Caucasian",29,0,1
"2508","Caucasian",21,1,1
"269","African-American",23,1,1
"1408","African-American",26,1,1
"2631","African-American",34,1,0
"4025","Caucasian",30,0,0
"1856","African-American",27,1,0
"4032","Caucasian",25,1,1
"4963","Caucasian",48,1,0
"3157","Caucasian",23,0,1
"1286","African-American",27,1,0
"86","Caucasian",24,0,1
"2571","Caucasian",55,1,0
"61","Caucasian",22,1,1
"4540","Caucasian",32,1,0
"1174","Caucasian",21,1,1
"632","Caucasian",32,1,1
"2012","Caucasian",23,1,1
"2961","Caucasian",43,1,0
"940","Caucasian",22,0,1
"3094","Caucasian",29,0,1
"3105","African-American",30,1,1
"1611","Caucasian",27,1,1
"1520","African-American",27,1,0
"924","African-American",23,1,1
"873","African-American",29,1,1
"522","African-American",31,0,0
"3891","African-American",31,1,0
"1413","African-American",19,1,1
"1792","Caucasian",26,0,1
"983","Caucasian",26,1,1
"4743","African-American",28,1,0
"3733","African-American",29,1,1
"2376","African-American",29,1,0
"222.1","African-American",28,1,1
"1834","African-American",25,0,0
"3303","African-American",24,0,1
"744","Caucasian",28,0,0
"3659","African-American",22,1,1
"3831","African-American",29,1,1
"14","African-American",58,1,0
"3914","Caucasian",22,1,1
"931","African-American",28,1,1
