"","race","age","prior_offense","is_recid"
"2454","African-American",29,0,0
"1747","African-American",26,0,0
"2952","Caucasian",22,0,1
"1533","African-American",32,1,1
"1296","African-American",61,1,0
"2346","Caucasian",56,1,0
"1590","Caucasian",54,1,0
"382","African-American",29,1,0
"2385","Caucasian",58,1,0
"2897","Caucasian",25,1,1
"2020","African-American",37,1,0
"3220","African-American",38,1,1
"4553","Caucasian",28,1,0
"1335","African-American",22,0,1
"1295","Caucasian",25,1,1
"906","Caucasian",55,1,0
"2399","Caucasian",22,1,0
"3726","African-American",21,0,0
"453","African-American",22,0,1
"1130","Caucasian",33,0,1
"1078","African-American",44,1,0
"1298","African-American",52,1,0
"2724","African-American",40,1,0
"2936","African-American",28,1,1
"4100","Caucasian",39,1,0
"4206","Caucasian",28,1,1
"489","Caucasian",33,0,1
"4683","Caucasian",32,1,1
"2679","Caucasian",20,1,1
"655","African-American",26,1,1
"4738","African-American",28,1,1
"743","African-American",27,1,0
"3475","African-American",43,0,0
"750","Caucasian",37,0,1
"794","African-American",23,1,1
"2497","Caucasian",24,1,1
"1575","Caucasian",37,1,0
"3994","Caucasian",28,1,0
"4531","African-American",56,0,0
"367","Caucasian",52,0,0
"813","African-American",33,0,1
"1689","Caucasian",22,1,1
"2292","African-American",63,1,0
"3436","Caucasian",30,0,0
"4826","African-American",49,1,0
"1548","African-American",25,1,1
"73","African-American",28,1,1
"622","Caucasian",41,0,0
"1001","Caucasian",33,0,0
"3888","African-American",24,1,1
"1770","African-American",30,1,1
"1757","Caucasian",63,1,0
"2563","Caucasian",52,0,0
"1054","Caucasian",25,1,1
"282","African-American",23,0,1
"299","Caucasian",21,0,1
"585","African-American",46,1,0
"3768","African-American",22,1,1
"3660","African-American",51,1,0
"221","African-American",22,1,1
"3478","Caucasian",26,0,0
"1120","African-American",22,0,1
"2185","Caucasian",35,1,0
"2928","Caucasian",52,1,0
"4221","African-American",31,1,1
"1218","Caucasian",49,1,0
"1956","African-American",42,0,1
"4185","African-American",29,1,1
"4531.1","African-American",56,0,0
"2356","African-American",39,1,0
"1900","Caucasian",35,1,1
"4071","Caucasian",47,0,0
"2421","Caucasian",30,1,1
"435","Caucasian",31,0,1
"1053","Caucasian",26,0,1
"992","Caucasian",46,1,0
"3589","African-American",25,1,1
"226","Caucasian",31,1,1
"1398","Caucasian",27,0,1
"1490","Caucasian",27,0,0
"3988","African-American",43,1,0
"460","African-American",32,1,0
"2272","Caucasian",26,1,1
"1584","Caucasian",30,1,1
"4301","Caucasian",30,0,1
"3332","Caucasian",38,1,0
"1249","African-American",24,1,1
"1110","African-American",23,0,1
"4314","African-American",27,1,1
"2432","African-American",26,0,0
"542","Caucasian",59,1,0
"3416","African-American",21,0,1
"2324","African-American",25,1,1
"2320","African-American",22,1,1
"3487","African-American",30,1,1
"2602","Caucasian",22,1,1
"407","African-American",30,1,1
"4356","Caucasian",21,1,1
"1934","Caucasian",29,0,1
"576","African-American",26,0,1
"1605","Caucasian",62,0,0
"3853","African-American",21,1,1
"1006","African-American",24,1,1
"1248","Caucasian",32,1,0
"2211","African-American",23,1,1
"172","African-American",31,1,0
"4503","Caucasian",25,0,0
"3255","African-American",20,0,1
"964","African-American",34,0,0
"4594","African-American",22,1,1
"4335","African-American",32,1,1
"3113","African-American",28,1,0
"3169","African-American",29,1,1
"1158","Caucasian",22,1,1
"850","African-American",21,0,1
"4844","African-American",29,1,1
"714","African-American",23,1,1
"3995","Caucasian",57,1,0
"3437","Caucasian",29,1,0
"4592","Caucasian",23,1,1
"1464","Caucasian",22,1,0
"4129","African-American",32,0,1
"4539","Caucasian",21,0,1
"4584","Caucasian",30,1,1
"4639","Caucasian",38,1,1
"3850","African-American",30,1,0
"2365","African-American",27,1,0
"2710","Caucasian",25,1,1
"1475","Caucasian",31,1,0
"2009","Caucasian",41,0,0
"2940","African-American",19,0,1
"3547","African-American",20,1,1
"4824","Caucasian",31,0,0
"1351","Caucasian",43,0,0
"878","African-American",32,1,1
"629","African-American",21,0,1
"3074","African-American",30,1,0
"1525","Caucasian",25,1,0
"4956","African-American",26,0,1
"4497","Caucasian",20,1,1
"1717","African-American",31,1,0
"3925","African-American",26,1,1
"4440","Caucasian",50,1,0
"3700","Caucasian",43,1,0
"1624","Caucasian",30,1,1
"4122","Caucasian",46,1,0
"904","Caucasian",22,0,1
"1874","African-American",24,1,1
"1547","African-American",26,1,0
"1942","Caucasian",31,0,1
"2872","African-American",32,1,1
"2162","Caucasian",28,0,0
"3250","African-American",24,1,1
"3692","Caucasian",21,0,1
"4474","Caucasian",28,1,1
