"","race","age","prior_offense","is_recid"
"4154","Caucasian",20,1,1
"3138","African-American",23,1,1
"3555","African-American",32,0,0
"4390","Caucasian",26,1,0
"3887","African-American",43,0,0
"3560","Caucasian",64,0,0
"4733","African-American",23,0,0
"92","African-American",30,0,1
"87","African-American",31,1,1
"3124","African-American",45,1,1
"3135","Caucasian",25,0,1
"3662","African-American",20,0,1
"232","African-American",24,0,0
"3622","Caucasian",58,1,0
"3423","African-American",21,0,1
"3081","African-American",22,1,1
"1502","African-American",24,1,1
"378","African-American",26,0,0
"3784","Caucasian",43,1,0
"1329","Caucasian",25,0,1
"2287","African-American",24,1,1
"3696","Caucasian",42,0,0
"3319","African-American",35,1,0
"1802","African-American",24,1,1
"3966","African-American",24,1,0
"1478","African-American",48,1,0
"2909","Caucasian",30,1,1
"2290","Caucasian",60,1,0
"143","Caucasian",28,0,1
"4024","African-American",28,1,0
"3442","Caucasian",30,1,1
"293","Caucasian",46,0,0
"3939","Caucasian",25,0,1
"43","Caucasian",23,0,1
"2161","African-American",31,1,1
"856","Caucasian",20,0,1
"3905","African-American",25,1,1
"2361","Caucasian",37,1,1
"4571","Caucasian",44,0,0
"2229","Caucasian",51,1,0
"1481","Caucasian",49,1,1
"4023","African-American",36,1,0
"2855","African-American",23,1,1
"265","Caucasian",42,1,0
"4868","Caucasian",21,1,0
"3420","Caucasian",30,1,1
"2468","African-American",23,0,1
"4597","Caucasian",40,1,0
"3871","African-American",22,1,1
"24","Caucasian",26,0,1
"4728","Caucasian",47,1,0
"1901","Caucasian",43,1,0
"1451","Caucasian",51,1,0
"3833","African-American",59,1,0
"3243","Caucasian",26,0,1
"2347","Caucasian",39,0,0
"60","African-American",33,0,0
"3376","Caucasian",30,0,0
"2846","Caucasian",31,0,0
"4065","Caucasian",21,1,1
"4466","African-American",28,1,1
"902","African-American",28,1,1
"4369","Caucasian",45,0,0
"736","Caucasian",24,0,0
"4404","African-American",22,1,1
"2373","African-American",21,1,1
"2048","Caucasian",33,0,1
"4094","African-American",20,0,1
"1349","Caucasian",26,1,0
"520","Caucasian",51,0,0
"1067","African-American",22,1,1
"4576","Caucasian",61,1,0
"1866","African-American",38,1,0
"925","African-American",47,1,0
"2859","Caucasian",27,1,1
"2170","Caucasian",66,1,0
"4083","African-American",33,0,0
"396","Caucasian",24,0,1
"442","Caucasian",22,1,1
"791","African-American",30,1,0
"1944","Caucasian",26,1,0
"2695","African-American",46,1,0
"1397","Caucasian",33,0,0
"3686","African-American",28,1,1
"374","Caucasian",38,1,1
"197","African-American",42,1,0
"2021","African-American",29,0,0
"3189","Caucasian",63,1,0
"793","Caucasian",24,1,1
"4779","Caucasian",27,0,1
"3802","Caucasian",50,1,0
"322","Caucasian",20,1,1
"3492","Caucasian",32,0,0
"4759","African-American",21,0,1
"3574","African-American",36,1,0
"2068","Caucasian",21,0,1
"898","African-American",29,0,0
"1847","Caucasian",26,0,1
"1635","Caucasian",30,1,0
"503","African-American",32,1,0
"4504","Caucasian",42,1,0
"4618","African-American",23,1,1
"4009","Caucasian",21,1,1
"4234","African-American",24,1,1
"2382","Caucasian",26,1,1
"3353","Caucasian",31,1,1
"1666","African-American",46,0,0
"4293","Caucasian",35,1,0
"2446","African-American",20,0,1
"2843","Caucasian",33,0,0
"3730","Caucasian",28,1,1
"3110","Caucasian",22,1,1
"1939","Caucasian",36,0,0
"611","Caucasian",30,1,1
"4103","African-American",23,0,1
"3061","Caucasian",26,0,1
"2893","African-American",50,0,0
"3394","African-American",25,1,0
"4980","African-American",23,0,0
"1724","Caucasian",34,1,0
"2504","Caucasian",35,0,0
"1964","Caucasian",31,1,1
"2525","African-American",49,1,0
"1122","African-American",27,1,1
"2799","Caucasian",21,0,1
"957","African-American",35,1,0
"3459","African-American",31,0,0
"4308","African-American",51,1,0
"431","African-American",24,1,1
"1990","Caucasian",22,1,1
"2124","African-American",21,1,1
"563","Caucasian",39,1,0
"121","Caucasian",36,1,1
"92.1","African-American",30,0,1
"2317","Caucasian",23,1,1
"2441","African-American",23,1,1
"1609","Caucasian",40,1,0
"4755","Caucasian",29,1,1
"1162","Caucasian",24,1,1
"2039","African-American",22,0,1
"3969","Caucasian",21,1,1
"2296","African-American",29,1,1
"764","African-American",24,0,0
"3972","Caucasian",40,0,0
"4926","African-American",20,0,1
"3510","African-American",56,1,0
"4848","African-American",29,0,0
"2412","Caucasian",27,1,1
"1737","African-American",23,1,0
"2875","African-American",19,1,1
"2636","Caucasian",26,1,1
"1099","Caucasian",30,0,1
"1930","Caucasian",22,1,1
"2136","Caucasian",28,0,0
"4777","African-American",28,1,0
"1984","Caucasian",30,1,1
"1244","Caucasian",42,0,0
"1386","African-American",21,1,1
"96","African-American",22,0,1
"4519","Caucasian",28,1,1
"1231","Caucasian",53,1,0
"4575","African-American",20,1,1
"4815","African-American",33,0,0
"1730","Caucasian",28,1,1
"4720","Caucasian",26,1,1
"2328","Caucasian",38,1,0
"2572","Caucasian",46,1,0
"1762","African-American",24,0,1
"1005","African-American",33,0,0
"1613","Caucasian",30,1,0
"4486","African-American",28,1,1
"2078","Caucasian",26,1,0
"879","African-American",28,1,1
"1971","Caucasian",23,1,1
"4200","Caucasian",26,1,0
"1924","Caucasian",26,1,1
"1269","African-American",32,1,1
"1297","Caucasian",53,0,0
"2983","African-American",21,1,1
"2586","Caucasian",50,0,0
"2425","Caucasian",30,1,1
"1232","Caucasian",29,1,0
"1163","Caucasian",23,1,1
"622","Caucasian",41,0,0
"181","Caucasian",21,0,1
"1846","African-American",23,1,1
"4908","African-American",28,1,0
"2417","African-American",27,0,1
"78","African-American",43,0,0
"1367","African-American",51,1,0
"4989","African-American",42,0,0
"2917","Caucasian",24,0,1
"988","African-American",23,1,1
"4298","Caucasian",24,0,1
"3845","African-American",20,1,1
"4262","African-American",36,1,0
"335","Caucasian",46,0,0
"1570","African-American",23,1,1
"2146","Caucasian",27,1,0
"2260","African-American",20,0,1
"772","African-American",20,1,1
"1950","Caucasian",24,0,1
"18","Caucasian",29,1,1
"995","Caucasian",24,1,1
"4911","Caucasian",29,0,1
"525","African-American",27,0,1
"3497","African-American",21,0,1
"2312","African-American",24,1,1
"4851","African-American",21,0,1
"3894","Caucasian",29,1,1
"3168","Caucasian",42,0,0
"277","Caucasian",24,1,1
"2975","Caucasian",39,0,1
"4108","Caucasian",35,1,1
"2716","African-American",21,0,1
"496","African-American",34,1,1
"741","African-American",21,0,1
"4170","African-American",33,1,0
"607","Caucasian",32,0,0
"2466","African-American",28,1,1
"1913","Caucasian",56,1,0
"3388","Caucasian",43,0,0
"2363","African-American",33,0,0
"1078","African-American",44,1,0
"2903","Caucasian",31,1,1
"2719","Caucasian",26,0,1
"1455","Caucasian",22,1,1
"4569","African-American",25,0,1
"2500","Caucasian",72,1,0
"3158","African-American",25,0,0
"1648","Caucasian",27,1,1
"2358","African-American",35,1,0
"4745","Caucasian",56,0,0
"1874","African-American",24,1,1
"593","Caucasian",33,1,0
"3062","African-American",25,1,1
"3521","African-American",21,1,1
"1357","Caucasian",20,0,0
"1402","Caucasian",25,0,0
"1616","African-American",67,0,0
"1719","Caucasian",24,0,1
"4555","African-American",21,1,1
"4260","Caucasian",31,0,0
"1253","African-American",26,1,0
"901","Caucasian",22,1,0
"2829","African-American",24,1,1
"1020","Caucasian",34,0,0
"4281","Caucasian",39,1,0
"1500","Caucasian",24,1,1
"1900","Caucasian",35,1,1
"3285","African-American",28,1,1
