"","race","age","prior_offense","is_recid"
"3802","Caucasian",50,1,0
"416","Caucasian",56,1,0
"1418","Caucasian",21,0,1
"2437","Caucasian",29,1,1
"235","Caucasian",39,0,0
"440","Caucasian",31,0,0
"3105","African-American",30,1,1
"430","African-American",19,0,1
"2467","Caucasian",72,0,0
"2972","Caucasian",37,1,0
"3062","African-American",25,1,1
"803","Caucasian",20,1,1
"3409","Caucasian",38,1,1
"1715","African-American",29,1,0
"4656","African-American",41,1,0
"748","African-American",26,1,0
"3563","African-American",21,0,1
"1603","Caucasian",29,1,0
"3958","Caucasian",24,1,1
"2997","Caucasian",21,1,1
"1281","African-American",21,0,1
"3828","Caucasian",33,0,0
"2530","Caucasian",43,1,0
"4745","Caucasian",56,0,0
"1396","Caucasian",37,1,0
"4738","African-American",28,1,1
"3985","African-American",29,1,1
"4708","African-American",26,1,1
"1862","African-American",27,1,1
"2909","Caucasian",30,1,1
"1374","African-American",26,0,0
"4842","African-American",24,0,1
"3596","African-American",33,1,1
"2656","African-American",42,0,0
"945","African-American",33,1,0
"2094","Caucasian",55,1,0
"2863","African-American",35,0,0
"3216","Caucasian",28,1,1
"2031","African-American",26,1,1
"4235","African-American",23,0,1
"1945","Caucasian",38,1,0
"210","African-American",27,1,0
"3136","African-American",35,1,0
"913","Caucasian",26,1,0
"2787","Caucasian",30,0,0
"3220","African-American",38,1,1
"3033","African-American",29,1,0
"3977","Caucasian",40,0,0
"1068","African-American",27,1,0
"1584","Caucasian",30,1,1
"1143","African-American",30,1,1
"794","African-American",23,1,1
"3018","African-American",27,1,1
"2879","African-American",23,0,0
"3477","Caucasian",21,1,1
"4210","Caucasian",53,1,0
"3028","African-American",32,1,1
"284","African-American",22,0,1
"27","African-American",53,1,0
"1420","African-American",21,0,1
"3169","African-American",29,1,1
"3425","African-American",35,0,0
"604","Caucasian",37,1,0
"1520","African-American",27,1,0
"2202","African-American",57,1,0
"4960","African-American",23,0,1
"2312","African-American",24,1,1
"482","African-American",29,0,0
"4662","African-American",47,1,0
"1770","African-American",30,1,1
"3","African-American",26,1,1
"2184","Caucasian",24,0,1
"2307","African-American",23,0,1
"599","Caucasian",48,0,0
"3964","Caucasian",30,1,1
"2743","African-American",25,1,1
"3937","Caucasian",26,0,1
"1636","African-American",23,0,1
"4524","African-American",27,1,1
"545","African-American",25,1,1
"1015","Caucasian",25,0,0
"1488","Caucasian",45,1,0
"2023","Caucasian",31,1,0
"1471","African-American",23,1,1
"3937.1","Caucasian",26,0,1
"4210.1","Caucasian",53,1,0
"585","African-American",46,1,0
"4402","Caucasian",22,0,1
"4822","African-American",20,0,1
"2798","Caucasian",27,1,0
"2164","Caucasian",70,1,0
"3666","Caucasian",22,0,1
"1155","African-American",39,1,1
"77","African-American",29,0,0
"1002","Caucasian",22,0,1
"4382","Caucasian",41,1,1
"3876","African-American",27,1,0
"4744","Caucasian",36,1,0
"220","African-American",20,1,1
"919","African-American",22,1,1
"2650","African-American",27,1,1
"2968","African-American",39,1,0
"3031","Caucasian",23,1,1
"1215","Caucasian",32,1,0
"3152","Caucasian",50,1,0
"1290","Caucasian",54,1,0
"567","Caucasian",69,0,0
"3140","African-American",27,1,1
"19","African-American",22,1,1
"4025","Caucasian",30,0,0
"745","Caucasian",46,1,0
"2103","Caucasian",28,1,0
"4712","African-American",31,1,0
"4148","African-American",25,0,1
"2815","African-American",23,1,1
"4531","African-American",56,0,0
"1737","African-American",23,1,0
"1099","Caucasian",30,0,1
"148","African-American",27,1,0
"2606","Caucasian",57,1,0
"843","Caucasian",25,1,1
"3827","Caucasian",44,0,0
"4541","Caucasian",23,0,1
"168","Caucasian",24,1,1
"4478","African-American",31,1,1
