"","race","age","prior_offense","is_recid"
"3816","Caucasian",37,0,0
"1800","Caucasian",54,0,0
"1593","Caucasian",22,1,1
"4466","African-American",28,1,1
"4610","African-American",48,0,0
"1123","African-American",59,1,0
"1422","Caucasian",58,1,0
"1455","Caucasian",22,1,1
"4473","African-American",29,1,0
"109","African-American",49,1,0
"1423","Caucasian",35,0,0
"4512","African-American",28,1,0
"3549","Caucasian",31,0,0
"3970","African-American",49,1,0
"289","Caucasian",23,1,1
"266","Caucasian",49,0,0
"1800.1","Caucasian",54,0,0
"4315","Caucasian",26,1,1
"694","African-American",45,1,0
"2782","African-American",28,1,1
"2419","African-American",48,1,0
"564","Caucasian",19,1,1
"1512","African-American",59,1,0
"3583","Caucasian",23,0,0
"3565","Caucasian",62,0,0
"3743","African-American",39,1,0
"960","Caucasian",30,1,1
"433","Caucasian",32,1,1
"1460","African-American",39,1,1
"3842","African-American",38,1,0
"2840","African-American",20,0,1
"1670","African-American",24,0,0
"4461","African-American",23,1,1
"4914","African-American",26,1,1
"2039","African-American",22,0,1
"948","Caucasian",30,1,0
"4586","Caucasian",62,0,0
"1482","Caucasian",22,0,1
"491","Caucasian",56,1,0
"2723","Caucasian",43,0,0
"2628","Caucasian",23,1,1
"4055","Caucasian",21,1,1
"863","African-American",32,0,0
"3037","African-American",40,0,0
"969","African-American",21,1,1
"3349","African-American",20,1,1
"2254","Caucasian",46,0,0
"1760","Caucasian",33,1,1
"1138","Caucasian",19,0,1
"1293","Caucasian",43,0,0
"4547","Caucasian",51,0,0
"4277","Caucasian",31,1,0
"4368","Caucasian",37,1,1
"859","African-American",36,0,0
"72","African-American",22,1,1
"2490","African-American",31,1,0
"1082","Caucasian",45,1,1
"3140","African-American",27,1,1
"3227","Caucasian",36,1,1
"1070","Caucasian",33,1,0
"217","Caucasian",24,0,1
"1007","African-American",24,1,1
"3630","African-American",27,1,1
"4156","Caucasian",27,1,1
"1584","Caucasian",30,1,1
"4267","African-American",25,1,1
"2409","Caucasian",45,1,0
"4503","Caucasian",25,0,0
"4194","African-American",27,1,1
"1030","African-American",29,1,0
"1016","African-American",36,1,0
"1478","African-American",48,1,0
"908","Caucasian",43,0,0
"3729","Caucasian",28,0,1
"1980","African-American",54,1,0
"72.1","African-American",22,1,1
"1614","African-American",20,0,1
"2888","Caucasian",25,0,1
"1497","African-American",25,1,1
"4343","African-American",30,0,0
"3335","African-American",60,1,0
"3318","Caucasian",29,0,0
"1384","African-American",31,1,1
"4181","Caucasian",71,1,0
"1536","African-American",27,1,0
"2893","African-American",50,0,0
"2227","African-American",25,1,1
"3450","Caucasian",27,0,1
"2901","Caucasian",44,1,0
"2899","Caucasian",26,0,1
"793","Caucasian",24,1,1
