"","race","age","prior_offense","is_recid"
"3755","Caucasian",28,1,1
"1457","Caucasian",23,1,1
"3691","African-American",33,1,0
"3330","Caucasian",49,1,0
"1434","Caucasian",46,1,0
"1618","Caucasian",35,1,0
"3338","African-American",23,0,1
"175","African-American",27,1,1
"986","African-American",56,1,0
"4687","African-American",21,0,0
"4313","African-American",28,1,1
"2933","African-American",22,1,1
"4264","Caucasian",55,1,0
"4206","Caucasian",28,1,1
"3020","African-American",40,0,0
"4199","Caucasian",26,0,0
"3124","African-American",45,1,1
"1291","Caucasian",20,0,1
"2156","Caucasian",38,1,0
"1528","Caucasian",32,0,0
"3354","African-American",43,0,0
"1094","Caucasian",39,0,0
"2405","African-American",26,1,0
"1458","Caucasian",51,1,0
"2557","African-American",59,1,0
"2797","African-American",41,1,0
"2528","Caucasian",21,0,1
"2875","African-American",19,1,1
"3332","Caucasian",38,1,0
"69","Caucasian",26,1,1
"4788","African-American",27,1,1
"572","African-American",29,0,0
"212","African-American",20,0,1
"540","African-American",31,0,0
"3627","African-American",43,1,0
"3192","African-American",26,0,1
"3086","African-American",41,1,0
"2800","Caucasian",31,0,1
"3590","African-American",27,0,1
"4114","Caucasian",36,1,1
"1077","African-American",24,1,1
"3036","Caucasian",26,1,1
"3756","African-American",24,0,1
"539","Caucasian",51,0,0
"4292","Caucasian",45,0,0
"817","African-American",61,0,0
"4109","Caucasian",33,1,0
"1304","African-American",26,0,1
"1507","African-American",24,1,1
"3583","Caucasian",23,0,0
"124","African-American",33,1,1
"2501","African-American",31,1,0
"3223","Caucasian",29,0,1
"3572","Caucasian",44,0,0
"2085","Caucasian",24,0,1
"2658","African-American",27,0,0
"1855","Caucasian",24,1,0
"486","African-American",47,0,0
"2382","Caucasian",26,1,1
"2542","African-American",22,1,1
"3273","African-American",25,0,1
"701","Caucasian",30,1,0
"3690","Caucasian",29,1,0
"1814","Caucasian",30,0,1
"3480","African-American",24,0,0
"1341","Caucasian",50,1,0
"691","Caucasian",28,1,1
"3266","African-American",28,1,1
"2874","African-American",28,1,0
"134","African-American",44,0,0
"644","African-American",28,1,1
"2715","African-American",41,1,0
"4895","African-American",30,1,1
"4993","Caucasian",22,1,1
"4173","Caucasian",25,1,1
"3135","Caucasian",25,0,1
"4210","Caucasian",53,1,0
"1000","Caucasian",32,1,0
"3807","Caucasian",21,0,1
"2929","African-American",26,1,1
"119","African-American",21,1,1
"4389","Caucasian",51,0,0
"1797","African-American",26,1,1
"4583","African-American",28,1,1
"2786","African-American",57,1,0
"4110","African-American",34,1,1
"2933.1","African-American",22,1,1
"3681","African-American",21,1,1
"388","African-American",35,0,1
"1304.1","African-American",26,0,1
"499","Caucasian",49,1,0
"4933","African-American",34,0,0
"2771","Caucasian",23,0,0
"3786","Caucasian",35,1,1
"1588","Caucasian",64,0,0
"4426","Caucasian",26,0,1
"3367","Caucasian",19,0,1
"3188","African-American",19,0,1
"1778","Caucasian",27,1,1
"2136","Caucasian",28,0,0
"1617","Caucasian",33,1,0
"13","Caucasian",44,0,0
"3058","Caucasian",37,1,0
"3776","Caucasian",27,1,1
"3775","African-American",51,0,0
"3927","African-American",26,1,1
"4571","Caucasian",44,0,0
"4377","African-American",20,0,0
"3496","African-American",62,0,0
"2111","African-American",20,0,1
"4221","African-American",31,1,1
"1803","African-American",20,1,1
"2593","Caucasian",25,1,0
"1567","African-American",27,1,1
"990","Caucasian",24,1,1
"2303","African-American",55,1,0
