"","race","age","prior_offense","is_recid"
"1299","Caucasian",22,0,1
"1216","Caucasian",55,1,0
"4113","African-American",27,0,0
"365","African-American",30,1,0
"3374","African-American",22,0,1
"4809","African-American",40,0,0
"2440","Caucasian",22,1,0
"1261","Caucasian",23,1,0
"1637","Caucasian",44,1,0
"3182","Caucasian",36,1,0
"4536","African-American",50,1,0
"2301","African-American",20,1,1
"692","African-American",49,1,0
"3651","Caucasian",46,1,1
"2233","African-American",43,1,0
"2769","African-American",24,1,1
"4514","Caucasian",22,0,1
"2692","African-American",23,1,0
"2362","Caucasian",35,1,0
"2747","Caucasian",58,1,0
"1056","Caucasian",50,0,0
"4218","African-American",35,1,1
"355","Caucasian",21,0,0
"2518","African-American",55,0,0
"2522","African-American",39,1,0
"133","Caucasian",34,0,0
"513","Caucasian",49,1,0
"1170","Caucasian",22,0,1
"2378","African-American",24,0,1
"4433","Caucasian",25,1,1
"3540","Caucasian",51,1,0
"3674","Caucasian",21,1,1
"1495","African-American",24,0,0
"263","Caucasian",28,0,0
"3952","Caucasian",30,0,1
"4850","Caucasian",30,1,0
"277","Caucasian",24,1,1
"2893","African-American",50,0,0
"2797","African-American",41,1,0
"417","African-American",44,0,0
"4604","African-American",57,0,0
"2113","African-American",30,1,1
"58","Caucasian",35,1,0
"2479","African-American",33,1,0
"3543","African-American",51,1,0
"3675","Caucasian",47,0,0
"2947","Caucasian",34,1,1
"3746","African-American",26,1,0
"3899","Caucasian",57,1,0
"2936","African-American",28,1,1
"2815","African-American",23,1,1
"2041","African-American",27,0,1
"1316","Caucasian",29,0,1
"1002","Caucasian",22,0,1
"3563","African-American",21,0,1
"697","Caucasian",27,1,0
"3390","African-American",23,1,0
"2558","African-American",22,0,1
"382","African-American",29,1,0
"4151","African-American",31,1,1
"3310","Caucasian",69,0,0
"4640","African-American",30,1,1
"3478","Caucasian",26,0,0
"4606","Caucasian",25,1,0
"1365","African-American",65,1,0
"4119","Caucasian",20,0,1
"2959","African-American",34,1,0
"4105","African-American",26,1,1
"3635","African-American",38,0,0
"2911","African-American",20,0,1
"1743","Caucasian",21,1,0
"2758","Caucasian",34,1,0
"3433","Caucasian",44,1,0
"2383","Caucasian",28,0,0
"3582","African-American",21,0,1
"1784","Caucasian",24,1,1
"4391","Caucasian",54,0,0
"2034","Caucasian",25,0,1
"1755","Caucasian",26,1,1
"4682","Caucasian",45,0,0
"619","African-American",56,0,0
"3782","African-American",51,1,0
"777","Caucasian",32,0,1
"2496","African-American",21,1,1
"1251","Caucasian",21,0,1
"4537","Caucasian",43,0,0
"3631","African-American",26,0,1
"4333","Caucasian",35,0,0
"4214","Caucasian",32,0,1
"55","African-American",41,0,0
"3932","Caucasian",28,1,1
"481","Caucasian",43,0,0
"3697","Caucasian",59,1,0
"1646","Caucasian",20,1,1
"2499","African-American",20,1,1
"1327","African-American",45,0,0
"4259","Caucasian",26,0,0
"4401","African-American",50,0,0
"3249","Caucasian",26,1,1
"1914","African-American",34,0,0
"2330","African-American",29,0,0
"3683","African-American",27,1,0
"2112","Caucasian",22,0,1
"4523","African-American",56,1,0
"2631","African-American",34,1,0
"1887","African-American",20,1,1
"2158","African-American",24,0,1
"1298","African-American",52,1,0
"370","Caucasian",26,1,1
"4243","Caucasian",24,1,1
"4635","Caucasian",30,1,1
"4040","Caucasian",30,1,1
