"","race","age","prior_offense","is_recid"
"3539","African-American",28,0,1
"2912","Caucasian",25,0,1
"4400","African-American",46,0,0
"3055","African-American",26,1,1
"1916","Caucasian",44,1,0
"4028","Caucasian",45,1,0
"1105","Caucasian",31,1,1
"1020","Caucasian",34,0,0
"2115","African-American",23,1,1
"2249","Caucasian",49,1,0
"2705","African-American",44,0,0
"3337","Caucasian",29,0,0
"3411","Caucasian",50,1,0
"4082","Caucasian",46,0,0
"4803","African-American",24,1,1
"1916.1","Caucasian",44,1,0
"1769","Caucasian",31,1,1
"2703","African-American",26,1,0
"300","Caucasian",52,0,0
"1674","Caucasian",24,1,1
"4990","Caucasian",51,1,0
"4517","Caucasian",47,0,0
"1392","Caucasian",43,0,0
"1265","African-American",38,1,0
"4914","African-American",26,1,1
"389","Caucasian",40,0,0
"3304","African-American",34,1,0
"2009","Caucasian",41,0,0
"2894","Caucasian",44,1,0
"504","African-American",24,1,1
"1368","Caucasian",49,0,0
"1833","African-American",31,0,0
"1759","African-American",24,1,1
"4076","Caucasian",26,0,0
"584","Caucasian",37,1,1
"2671","African-American",21,0,1
"2270","Caucasian",46,0,0
"318","African-American",30,0,0
"1083","African-American",27,1,1
"2804","African-American",25,1,1
"2691","Caucasian",24,1,1
"2703.1","African-American",26,1,0
"160","Caucasian",32,0,0
"4652","Caucasian",21,0,1
"582","African-American",29,1,1
"2827","Caucasian",26,0,1
"2185","Caucasian",35,1,0
"693","African-American",23,1,1
"2267","African-American",35,1,0
"1689","Caucasian",22,1,1
"4006","Caucasian",31,0,1
"2976","Caucasian",36,1,1
"2551","African-American",26,1,0
"689","Caucasian",26,1,1
"1389","African-American",30,1,1
"2119","African-American",39,1,0
"2299","Caucasian",55,1,0
"4700","Caucasian",22,1,1
"2996","Caucasian",21,1,1
"2679","Caucasian",20,1,1
"3147","Caucasian",21,1,1
"1059","African-American",21,1,1
"3967","Caucasian",26,1,1
"3271","Caucasian",27,0,1
"2018","Caucasian",31,0,1
"3593","Caucasian",54,1,0
"725","African-American",27,1,0
"2928","Caucasian",52,1,0
"3437","Caucasian",29,1,0
"4598","African-American",61,1,0
"1021","Caucasian",29,0,1
"63","African-American",22,1,1
"4658","African-American",26,1,1
"618","Caucasian",52,1,0
"2522","African-American",39,1,0
"4651","African-American",51,1,0
"1982","African-American",31,0,0
"4984","African-American",34,1,0
"4928","Caucasian",46,0,0
"1313","Caucasian",38,1,0
"2285","Caucasian",24,0,0
"1265.1","African-American",38,1,0
"3252","Caucasian",65,0,0
"3896","African-American",26,0,0
"331","Caucasian",22,0,0
"2305","African-American",37,1,0
"1493","Caucasian",32,0,0
"1220","Caucasian",26,1,1
"1657","African-American",23,1,1
"872","African-American",24,0,1
"14","African-American",58,1,0
"2324","African-American",25,1,1
"926","African-American",26,1,0
"1292","African-American",21,0,1
"4058","African-American",55,1,0
"1012","Caucasian",37,1,0
"43","Caucasian",23,0,1
"4894","African-American",23,1,1
"4399","African-American",22,1,1
"1313.1","Caucasian",38,1,0
"1411","African-American",32,1,0
"2966","African-American",20,1,1
"2159","African-American",34,1,0
"2007","Caucasian",25,0,1
"73","African-American",28,1,1
"3617","African-American",27,1,1
"646","Caucasian",21,0,1
"164","Caucasian",24,0,1
"4614","Caucasian",21,1,1
"740","Caucasian",33,1,0
"677","African-American",54,1,0
"1890","African-American",34,1,1
"2214","African-American",25,1,1
"4790","Caucasian",30,1,1
"136","African-American",31,0,0
"1335","African-American",22,0,1
"1186","African-American",22,0,1
"4151","African-American",31,1,1
"3836","Caucasian",23,1,1
"1807","African-American",27,1,0
"512","Caucasian",20,0,1
"3619","African-American",44,0,0
"4765","Caucasian",55,0,0
"3934","Caucasian",24,1,1
"1295","Caucasian",25,1,1
"409","African-American",22,1,1
"1610","Caucasian",32,1,0
"1725","Caucasian",26,1,1
"1178","African-American",28,1,1
