"","race","age","prior_offense","is_recid"
"3108","African-American",20,1,1
"2279","African-American",31,1,1
"4163","African-American",41,1,0
"2944","Caucasian",41,0,0
"354","Caucasian",28,1,1
"4679","African-American",40,1,0
"2076","Caucasian",38,1,0
"881","Caucasian",28,1,0
"1186","African-American",22,0,1
"2502","Caucasian",46,0,0
"4684","Caucasian",20,0,1
"652","Caucasian",43,0,0
"3853","African-American",21,1,1
"2172","Caucasian",22,0,1
"552","Caucasian",25,0,0
"2472","Caucasian",31,0,0
"4708","African-American",26,1,1
"2393","African-American",21,1,0
"1604","African-American",56,1,0
"481","Caucasian",43,0,0
"4976","African-American",21,0,1
"3955","Caucasian",20,0,1
"3734","African-American",29,1,0
"1599","Caucasian",26,0,1
"318","African-American",30,0,0
"234","African-American",35,1,0
"4599","Caucasian",52,0,0
"795","Caucasian",54,1,0
"720","African-American",24,1,1
"4982","Caucasian",32,1,1
"634","African-American",19,0,1
"1996","African-American",23,1,0
"4861","African-American",50,0,0
"4915","African-American",24,1,0
"547","Caucasian",28,1,1
"215","African-American",28,0,0
"2148","Caucasian",68,0,0
"4543","African-American",33,1,0
"1989","Caucasian",24,1,1
"1297","Caucasian",53,0,0
"420","African-American",28,1,0
"1489","African-American",23,1,1
"1170","Caucasian",22,0,1
"2028","Caucasian",33,1,1
"4477","African-American",24,1,0
"3348","Caucasian",30,1,0
"2249","Caucasian",49,1,0
"831","African-American",30,1,0
"4610","African-American",48,0,0
"1900","Caucasian",35,1,1
"2138","African-American",48,1,0
"1093","African-American",47,1,0
"3222","Caucasian",43,1,0
"2236","Caucasian",22,1,1
"4027","Caucasian",44,1,0
"3930","African-American",39,1,0
"3201","Caucasian",22,1,1
"393","African-American",39,0,0
"3182","Caucasian",36,1,0
"4245","African-American",28,1,0
"3953","African-American",35,1,0
"2646","Caucasian",52,0,0
"1512","African-American",59,1,0
"1874","African-American",24,1,1
"4121","Caucasian",26,0,1
"3700","Caucasian",43,1,0
"2876","Caucasian",25,0,0
"2267","African-American",35,1,0
"2057","Caucasian",24,0,0
"3834","African-American",24,1,1
"2058","Caucasian",23,1,1
"3508","African-American",28,1,0
"2644","Caucasian",21,1,1
"4840","African-American",19,0,1
"4635","Caucasian",30,1,1
"2275","Caucasian",23,1,1
"3409","Caucasian",38,1,1
"2850","African-American",30,1,0
"4499","African-American",33,1,1
"3619","African-American",44,0,0
"1693","Caucasian",34,1,0
"604","Caucasian",37,1,0
"3383","African-American",47,1,0
"4276","African-American",29,1,0
"4792","Caucasian",31,1,1
"4429","African-American",27,0,0
"625","African-American",19,0,1
"4500","Caucasian",20,0,1
"666","Caucasian",27,0,0
"3170","African-American",27,0,0
"2147","Caucasian",28,0,1
"2505","African-American",29,1,1
"3598","Caucasian",26,1,1
"3584","African-American",26,0,0
"1909","Caucasian",38,1,0
"3570","African-American",32,1,1
"1411","African-American",32,1,0
"469","African-American",55,1,0
"196","African-American",27,1,1
"2143","Caucasian",28,0,0
"2833","Caucasian",57,1,0
"2752","African-American",32,1,0
"300","Caucasian",52,0,0
"3487","African-American",30,1,1
"171","Caucasian",24,1,1
"3185","African-American",21,1,1
"3371","Caucasian",27,0,1
"1147","Caucasian",33,1,0
"3318","Caucasian",29,0,0
"3679","African-American",22,0,1
"4387","Caucasian",39,1,0
"3178","African-American",35,0,0
"108","Caucasian",52,1,0
"4249","African-American",22,1,1
"655","African-American",26,1,1
"370","Caucasian",26,1,1
"1815","African-American",26,1,1
"4002","African-American",24,0,1
"3018","African-American",27,1,1
"1994","African-American",22,0,1
"1464","Caucasian",22,1,0
"2898","Caucasian",51,0,0
"1323","African-American",27,1,0
"1957","African-American",22,0,1
"713","African-American",24,0,0
"413","Caucasian",49,1,0
"3459","African-American",31,0,0
"2603","African-American",23,1,1
"4890","African-American",21,1,1
"4572","Caucasian",21,1,1
"3829","African-American",52,1,0
"1870","Caucasian",69,0,0
"3441","African-American",49,1,0
"4077","Caucasian",51,1,0
"3086","African-American",41,1,0
"4885","Caucasian",61,0,0
"458","Caucasian",24,1,1
"4690","African-American",24,1,1
"1866","African-American",38,1,0
"4982.1","Caucasian",32,1,1
"1312","Caucasian",33,1,1
"4471","Caucasian",33,1,0
