"","race","age","prior_offense","is_recid"
"745","Caucasian",46,1,0
"2059","Caucasian",32,1,1
"165","Caucasian",80,0,0
"3918","Caucasian",27,1,1
"2920","African-American",23,0,1
"1672","Caucasian",67,0,0
"3581","African-American",24,0,0
"4166","Caucasian",53,0,0
"3722","Caucasian",26,0,1
"4289","African-American",45,0,0
"3032","Caucasian",47,1,0
"2053","African-American",27,1,0
"3057","Caucasian",49,1,0
"1189","African-American",37,1,0
"4440","Caucasian",50,1,0
"3307","Caucasian",34,1,1
"3389","African-American",25,0,1
"3098","African-American",26,0,1
"2574","African-American",36,1,1
"2740","Caucasian",23,1,1
"383","African-American",27,1,1
"3396","African-American",29,1,1
"2074","Caucasian",58,1,0
"1751","Caucasian",59,1,0
"3407","Caucasian",31,1,1
"4999","Caucasian",24,1,1
"744","Caucasian",28,0,0
"3200","Caucasian",42,1,0
"1654","African-American",41,0,0
"4505","Caucasian",41,1,0
"3480","African-American",24,0,0
"249","Caucasian",24,0,1
"1203","African-American",44,1,0
"4372","African-American",37,1,0
"789","Caucasian",45,1,0
"3554","Caucasian",28,0,1
"266","Caucasian",49,0,0
"2880","African-American",31,1,1
"3335","African-American",60,1,0
"4935","African-American",27,1,0
"1659","African-American",22,0,1
"397","African-American",29,1,1
"1932","African-American",23,1,1
"3821","Caucasian",20,1,1
"3866","African-American",37,0,1
"1616","African-American",67,0,0
"3424","Caucasian",22,1,1
"2100","African-American",21,0,0
"4498","Caucasian",26,0,1
"582","African-American",29,1,1
"1376","African-American",25,1,1
"385","Caucasian",64,0,0
"3778","Caucasian",22,1,1
"1101","Caucasian",51,1,0
"3740","African-American",31,0,0
"4226","African-American",32,0,0
"812","Caucasian",67,0,0
"1559","African-American",24,0,0
"768","Caucasian",44,1,0
"2149","Caucasian",54,0,0
"3063","African-American",23,0,1
"3040","African-American",45,1,1
"2496","African-American",21,1,1
"2009","Caucasian",41,0,0
"3118","Caucasian",32,1,1
"3804","Caucasian",44,1,0
"3083","African-American",25,1,1
"2971","African-American",21,0,1
"3232","Caucasian",46,1,0
"4716","African-American",24,1,1
"309","Caucasian",34,0,0
"3713","Caucasian",39,1,0
"2883","Caucasian",26,0,1
"1225","Caucasian",45,1,1
"3424.1","Caucasian",22,1,1
"804","Caucasian",51,1,0
"130","Caucasian",23,0,1
"4060","African-American",22,1,1
"3951","Caucasian",43,1,0
"376","Caucasian",45,1,0
"106","African-American",23,0,1
"4639","Caucasian",38,1,1
"3078","Caucasian",29,1,1
"4715","African-American",39,1,0
"2157","Caucasian",23,0,1
"3234","Caucasian",47,0,0
"2180","African-American",38,1,0
"1534","African-American",30,1,1
"4015","African-American",31,1,0
"625","African-American",19,0,1
"1822","African-American",29,1,1
"479","African-American",52,1,0
"4934","Caucasian",51,0,0
"2945","African-American",33,1,0
"3157","Caucasian",23,0,1
"4791","African-American",20,0,1
"4961","Caucasian",34,0,0
"3288","African-American",24,1,1
"2528","Caucasian",21,0,1
"4075","African-American",21,0,1
"803","Caucasian",20,1,1
"2801","Caucasian",38,1,1
"3474","African-American",29,1,1
"865","African-American",22,1,0
"4423","African-American",24,1,1
"4274","Caucasian",23,0,1
"973","Caucasian",19,1,1
"4404","African-American",22,1,1
"2910","African-American",25,1,1
"2865","Caucasian",23,1,1
"4648","Caucasian",20,0,1
"895","Caucasian",46,1,0
"992","Caucasian",46,1,0
"623","Caucasian",40,0,0
"2433","African-American",21,1,1
"4746","Caucasian",46,1,0
"227","Caucasian",49,1,0
"817","African-American",61,0,0
"112","African-American",25,1,1
"4834","Caucasian",28,0,1
"2943","Caucasian",24,1,0
"2144","African-American",22,1,1
"925","African-American",47,1,0
"1820","Caucasian",29,1,1
"4489","Caucasian",52,1,0
"2100.1","African-American",21,0,0
"2174","African-American",41,1,0
"4506","African-American",21,1,1
"2628","Caucasian",23,1,1
"3878","African-American",21,1,0
"1407","Caucasian",27,1,1
"2436","Caucasian",30,0,1
"3656","African-American",23,1,0
"4118","Caucasian",33,1,0
"3090","African-American",20,0,1
"815","African-American",29,1,0
"3421","African-American",38,1,0
"4714","African-American",35,1,0
"2576","African-American",20,0,1
"2542","African-American",22,1,1
"4553","Caucasian",28,1,0
"1677","African-American",26,1,0
"3280","Caucasian",57,0,0
"4764","Caucasian",65,0,0
"1402","Caucasian",25,0,0
"4458","African-American",25,1,1
"4548","African-American",37,1,1
"1577","African-American",44,1,0
"1520","African-American",27,1,0
"2136","Caucasian",28,0,0
"567","Caucasian",69,0,0
