"","race","age","prior_offense","is_recid"
"649","African-American",21,0,0
"2680","Caucasian",21,1,1
"4517","Caucasian",47,0,0
"419","Caucasian",29,0,0
"3608","African-American",26,1,1
"1466","Caucasian",23,1,1
"4828","Caucasian",31,0,1
"71","African-American",24,1,1
"4365","African-American",29,1,0
"3914","Caucasian",22,1,1
"3450","Caucasian",27,0,1
"2459","African-American",54,1,0
"549","Caucasian",24,1,1
"4901","African-American",20,0,1
"764","African-American",24,0,0
"3146","Caucasian",28,1,0
"2999","Caucasian",29,1,1
"1368","Caucasian",49,0,0
"921","African-American",33,0,0
"247","Caucasian",48,1,0
"4164","Caucasian",32,1,1
"3600","African-American",36,1,0
"3430","African-American",31,0,0
"2357","Caucasian",30,0,1
"2797","African-American",41,1,0
"1517","Caucasian",26,1,1
"4706","Caucasian",23,1,1
"400","Caucasian",33,0,1
"4716","African-American",24,1,1
"810","African-American",20,1,1
"2522","African-American",39,1,0
"571","Caucasian",22,1,1
"941","Caucasian",24,1,1
"2930","African-American",27,1,1
"2404","African-American",23,1,1
"480","Caucasian",20,0,1
"1141","Caucasian",32,1,1
"667","African-American",27,1,1
"288","Caucasian",26,1,1
"820","African-American",59,1,0
"456","African-American",27,0,0
"3837","Caucasian",21,1,1
"2422","African-American",21,0,1
"2827","Caucasian",26,0,1
"4135","African-American",20,0,1
"2124","African-American",21,1,1
"4336","Caucasian",34,1,0
"4493","Caucasian",24,1,1
"1746","Caucasian",63,1,0
"854","African-American",46,1,0
"3596","African-American",33,1,1
"3127","African-American",21,0,1
"1925","African-American",32,1,1
"318","African-American",30,0,0
"2986","Caucasian",24,0,1
"1487","Caucasian",69,0,0
"2911","African-American",20,0,1
"3231","Caucasian",25,1,0
"2324","African-American",25,1,1
"2832","Caucasian",24,1,1
"1589","Caucasian",26,1,1
"799","Caucasian",37,0,0
"1890","African-American",34,1,1
"2905","African-American",20,0,1
"4647","African-American",30,1,0
"3054","Caucasian",45,1,0
"4000","Caucasian",24,0,1
"4733","African-American",23,0,0
"875","African-American",27,0,1
"33","Caucasian",22,1,1
"3541","African-American",37,1,1
"4308","African-American",51,1,0
"256","African-American",34,1,0
"4879","Caucasian",30,1,1
"1555","Caucasian",23,1,1
"3217","African-American",33,1,0
"430","African-American",19,0,1
"168","Caucasian",24,1,1
"650","African-American",25,0,1
"387","Caucasian",34,0,0
"4208","Caucasian",25,0,1
"1041","African-American",31,1,1
"4519","Caucasian",28,1,1
"1572","Caucasian",21,0,1
"4","Caucasian",41,1,0
"300","Caucasian",52,0,0
"3034","African-American",30,1,1
"4276","African-American",29,1,0
"3360","African-American",31,1,1
"2393","African-American",21,1,0
"987","African-American",24,1,1
"4890","African-American",21,1,1
"3640","Caucasian",22,0,1
"2791","Caucasian",29,0,1
"4946","African-American",30,1,0
"2786","African-American",57,1,0
"2865","Caucasian",23,1,1
"1587","Caucasian",46,1,0
"2462","Caucasian",23,1,1
"2688","Caucasian",29,1,1
"1987","Caucasian",29,0,0
"3018","African-American",27,1,1
"172","African-American",31,1,0
"4898","Caucasian",24,1,1
"4862","African-American",49,1,0
"4274","Caucasian",23,0,1
"1804","Caucasian",25,0,1
"1743","Caucasian",21,1,0
"3038","Caucasian",27,1,1
"3164","Caucasian",27,1,0
"2904","Caucasian",41,1,1
"4666","Caucasian",20,1,1
"1857","African-American",22,1,1
"4080","Caucasian",21,1,1
"2595","African-American",23,0,1
"207","African-American",28,1,1
"1500","Caucasian",24,1,1
"3446","Caucasian",21,0,1
"2269","African-American",33,1,1
"3778","Caucasian",22,1,1
"3455","African-American",24,0,1
"1084","African-American",27,1,0
"1796","Caucasian",51,0,0
"1452","Caucasian",21,0,1
"712","African-American",48,1,0
"1229","Caucasian",22,1,1
"3185","African-American",21,1,1
"1337","African-American",25,1,1
"472","African-American",28,1,1
"758","African-American",30,1,0
"1876","African-American",60,1,0
"4714","African-American",35,1,0
"1056","Caucasian",50,0,0
"1405","African-American",24,1,0
"2828","African-American",34,1,0
"2521","Caucasian",23,0,1
"3043","African-American",24,1,1
"1223","Caucasian",34,0,0
"4501","African-American",40,1,0
"4557","African-American",24,1,1
"847","African-American",38,1,0
"2813","African-American",35,0,0
"1490","Caucasian",27,0,0
"4135.1","African-American",20,0,1
"872","African-American",24,0,1
"756","Caucasian",22,1,1
"1111","African-American",46,1,0
"4763","African-American",27,1,1
"1929","Caucasian",36,1,0
"672","African-American",31,1,1
"3401","African-American",20,0,1
"1883","Caucasian",41,0,0
"544","Caucasian",26,1,1
"4501.1","African-American",40,1,0
"190","Caucasian",26,1,1
"4258","Caucasian",49,0,0
"4746","Caucasian",46,1,0
"1319","Caucasian",23,0,1
"557","African-American",33,1,0
"3768","African-American",22,1,1
"4754","Caucasian",30,1,0
"4610","African-American",48,0,0
"3506","African-American",53,1,0
"1664","Caucasian",41,0,0
"4376","African-American",33,1,0
"3398","Caucasian",23,1,1
"2507","African-American",23,0,1
"140","Caucasian",58,1,0
"2027","Caucasian",27,0,1
"4757","African-American",28,0,1
"3996","Caucasian",22,0,1
"2720","African-American",28,1,0
"2551","African-American",26,1,0
"767","African-American",21,1,1
