"","race","age","prior_offense","is_recid"
"876","Caucasian",30,1,1
"963","Caucasian",53,1,0
"99","African-American",21,1,1
"4917","African-American",26,1,0
"4939","Caucasian",27,1,1
"3345","Caucasian",30,0,1
"2054","African-American",51,1,0
"3309","African-American",38,0,0
"134","African-American",44,0,0
"4453","African-American",26,1,1
"69","Caucasian",26,1,1
"572","African-American",29,0,0
"2598","African-American",54,0,0
"972","African-American",21,0,0
"884","Caucasian",66,0,0
"2017","African-American",24,1,0
"2282","African-American",31,1,1
"4940","African-American",30,1,0
"1580","African-American",50,1,0
"1800","Caucasian",54,0,0
"2090","African-American",35,0,0
"862","African-American",63,1,0
"4145","Caucasian",25,1,1
"267","African-American",23,1,1
"1415","Caucasian",37,1,1
"3003","African-American",20,1,1
"2400","Caucasian",27,1,1
"2261","Caucasian",20,0,1
"459","African-American",33,1,1
"3858","Caucasian",22,1,1
"987","African-American",24,1,1
"2904","Caucasian",41,1,1
"2414","Caucasian",28,1,1
"3768","African-American",22,1,1
"4580","African-American",62,0,0
"1080","African-American",31,1,0
"1539","Caucasian",43,1,0
"929","African-American",27,1,1
"4432","Caucasian",33,0,1
"2193","Caucasian",19,0,1
"1725","Caucasian",26,1,1
"3581","African-American",24,0,0
"28","African-American",33,1,0
"2219","African-American",28,1,1
"1604","African-American",56,1,0
"4070","African-American",28,1,1
"4481","Caucasian",27,1,1
"3101","African-American",45,0,0
"2552","African-American",29,0,1
"91","African-American",32,0,0
"4037","Caucasian",61,1,0
"1889","Caucasian",39,1,0
"3904","African-American",26,1,1
"2953","Caucasian",27,0,1
"4789","Caucasian",20,1,1
"4142","African-American",33,0,0
"4655","African-American",31,1,1
"424","Caucasian",54,0,0
"2030","Caucasian",59,1,0
"4531","African-American",56,0,0
"4737","Caucasian",33,1,1
"3122","Caucasian",27,0,1
"3580","Caucasian",42,0,0
"3532","Caucasian",28,1,1
"2197","African-American",21,0,1
"3775","African-American",51,0,0
"3349","African-American",20,1,1
"3286","African-American",28,0,1
"4707","African-American",20,0,1
"4896","African-American",25,1,1
"805","Caucasian",49,0,0
"4257","African-American",24,1,1
"1985","African-American",21,1,1
"1071","Caucasian",29,0,0
"3288","African-American",24,1,1
"2865","Caucasian",23,1,1
"4785","African-American",21,0,1
"2967","Caucasian",25,1,1
"3133","Caucasian",48,0,0
"427","African-American",43,1,0
"4039","African-American",48,0,0
"1569","African-American",54,1,0
"210","African-American",27,1,0
"4264","Caucasian",55,1,0
"1991","African-American",22,1,1
"3970","African-American",49,1,0
"4337","Caucasian",58,1,0
"22","African-American",48,1,0
"1238","African-American",24,0,1
"3418","Caucasian",46,0,0
"4893","African-American",60,1,0
"2218","African-American",29,1,1
"4646","African-American",20,0,1
"2591","Caucasian",45,1,0
"1107","Caucasian",23,1,1
"3024","Caucasian",39,0,0
"4475","Caucasian",31,1,0
"3344","Caucasian",41,1,0
"2619","African-American",63,1,0
"237","African-American",21,0,1
"712","African-American",48,1,0
"1178","African-American",28,1,1
"2794","Caucasian",20,1,1
"3942","Caucasian",47,1,0
"4486","African-American",28,1,1
"662","Caucasian",25,0,1
"1443","African-American",27,1,0
"4831","African-American",36,1,0
"4318","African-American",30,0,1
"1310","Caucasian",21,1,1
"4846","Caucasian",24,1,1
"3292","Caucasian",27,1,1
"1322","Caucasian",35,1,0
"958","Caucasian",44,1,0
"1618","Caucasian",35,1,0
"3149","Caucasian",26,0,1
"1112","Caucasian",54,0,0
"4495","African-American",27,1,0
"2894","Caucasian",44,1,0
"4048","Caucasian",37,1,0
"4014","African-American",20,0,1
"1063","African-American",20,0,1
"3526","African-American",26,1,1
"3628","African-American",29,0,1
"3091","African-American",27,1,1
"4980","African-American",23,0,0
"2667","African-American",29,1,0
"4539","Caucasian",21,0,1
"1628","African-American",29,0,1
"224","Caucasian",50,1,1
"617","African-American",27,0,0
"1426","African-American",27,1,1
"4312","African-American",33,0,0
"1662","African-American",39,1,0
"1097","African-American",20,0,1
"2540","African-American",38,1,0
"683","African-American",27,1,0
"3488","Caucasian",34,1,1
"2553","Caucasian",34,1,0
"3128","African-American",24,1,1
"649","African-American",21,0,0
"3979","Caucasian",43,0,0
"3058","Caucasian",37,1,0
"747","African-American",50,1,0
"363","African-American",34,1,0
"4339","Caucasian",20,1,1
"1244","Caucasian",42,0,0
"1690","African-American",23,0,0
"1563","Caucasian",39,1,0
"899","African-American",32,1,1
"470","African-American",24,1,0
"427.1","African-American",43,1,0
"3451","Caucasian",25,1,1
"4019","Caucasian",67,1,0
"517","Caucasian",35,1,0
"2124","African-American",21,1,1
"1906","Caucasian",25,0,0
"3002","Caucasian",53,1,0
"2786","African-American",57,1,0
"2630","Caucasian",48,1,0
"3700","Caucasian",43,1,0
"543","Caucasian",40,0,0
"4780","African-American",24,1,0
"4791","African-American",20,0,1
"3108","African-American",20,1,1
"4867","African-American",29,1,0
"560","Caucasian",30,0,1
"1385","African-American",23,0,0
"1423","Caucasian",35,0,0
"4408","African-American",36,1,0
"1370","Caucasian",40,1,1
"2564","Caucasian",31,1,0
"3587","Caucasian",21,0,1
"4296","Caucasian",32,1,0
"1853","Caucasian",43,0,0
"1177","African-American",23,1,1
"3712","Caucasian",22,0,0
"1781","African-American",30,1,0
"3252","Caucasian",65,0,0
"533","Caucasian",24,0,0
"4188","Caucasian",25,1,1
"4405","Caucasian",22,1,1
"4566","African-American",24,1,1
"4474","Caucasian",28,1,1
"1015","Caucasian",25,0,0
"1063.1","African-American",20,0,1
"3465","Caucasian",27,0,0
"3488.1","Caucasian",34,1,1
"2767","African-American",41,0,0
"284","African-American",22,0,1
"4452","Caucasian",40,1,0
"4890","African-American",21,1,1
"197","African-American",42,1,0
"4744","Caucasian",36,1,0
"3256","Caucasian",25,0,1
"3865","African-American",35,1,0
"2348","African-American",27,1,1
"2095","African-American",21,1,0
"2172","Caucasian",22,0,1
"1140","African-American",31,1,0
"1976","African-American",20,0,1
"2762","Caucasian",54,1,0
"242","Caucasian",24,1,1
"2162","Caucasian",28,0,0
"345","African-American",27,0,0
"1630","African-American",26,1,0
"2380","Caucasian",21,1,1
"2360","Caucasian",25,1,1
"4752","Caucasian",19,0,1
"2990","Caucasian",45,1,0
"4895","African-American",30,1,1
"1374","African-American",26,0,0
"4031","Caucasian",24,1,1
"1091","Caucasian",41,1,0
"4208","Caucasian",25,0,1
"3972","Caucasian",40,0,0
"744","Caucasian",28,0,0
"4140","African-American",24,1,0
"2904.1","Caucasian",41,1,1
"1097.1","African-American",20,0,1
"3074","African-American",30,1,0
"1240","African-American",50,1,0
"4977","Caucasian",23,0,1
"4613","Caucasian",33,0,1
"3817","African-American",23,1,0
"1130","Caucasian",33,0,1
"2855","African-American",23,1,1
"2862","African-American",34,1,0
"1533","African-American",32,1,1
"1771","Caucasian",34,1,1
"2716","African-American",21,0,1
"1293","Caucasian",43,0,0
"4381","African-American",26,1,0
"2320","African-American",22,1,1
"2840","African-American",20,0,1
"385","Caucasian",64,0,0
"3516","Caucasian",22,1,1
"329","African-American",26,1,1
"1490","Caucasian",27,0,0
"4693","Caucasian",22,0,1
"3653","Caucasian",65,1,0
"3276","Caucasian",45,1,0
"4893.1","African-American",60,1,0
"4512","African-American",28,1,0
"1648","Caucasian",27,1,1
"2954","African-American",32,1,0
"4563","Caucasian",22,0,1
"4365","African-American",29,1,0
"2519","Caucasian",28,1,1
"539","Caucasian",51,0,0
"2388","Caucasian",44,0,0
"1582","African-American",33,1,0
"471","Caucasian",42,0,0
"103","African-American",24,1,1
"1545","Caucasian",28,1,1
"814","Caucasian",53,0,0
"1803","African-American",20,1,1
"1797","African-American",26,1,1
"4371","African-American",43,1,0
"3585","African-American",23,1,0
"4770","African-American",27,1,1
"1808","African-American",33,1,1
"958.1","Caucasian",44,1,0
"3925","African-American",26,1,1
"3254","Caucasian",36,1,0
"3773","Caucasian",43,1,0
"2860","African-American",34,1,0
"242.1","Caucasian",24,1,1
"3929","Caucasian",45,1,0
"1141","Caucasian",32,1,1
"4031.1","Caucasian",24,1,1
"2867","African-American",24,1,1
"972.1","African-American",21,0,0
"4469","African-American",27,0,0
"56","Caucasian",44,0,0
"2468","African-American",23,0,1
"2339","African-American",30,0,1
"3487","African-American",30,1,1
"2508","Caucasian",21,1,1
"652","Caucasian",43,0,0
"1193","Caucasian",34,1,1
"715","African-American",21,1,1
"1004","Caucasian",38,1,0
"651","African-American",52,1,0
"1586","Caucasian",32,1,1
"211","Caucasian",20,0,1
"3720","Caucasian",48,1,0
"833","Caucasian",33,1,0
"418","Caucasian",44,1,0
"4218","African-American",35,1,1
"3723","Caucasian",29,1,1
"4312.1","African-American",33,0,0
"417","African-American",44,0,0
"1624","Caucasian",30,1,1
"3186","African-American",28,1,0
"173","African-American",21,1,1
"70","Caucasian",20,0,1
"4014.1","African-American",20,0,1
"3385","African-American",26,1,0
"1114","African-American",27,1,1
"2671","African-American",21,0,1
"3998","Caucasian",31,1,1
"4481.1","Caucasian",27,1,1
"14","African-American",58,1,0
"3958","Caucasian",24,1,1
"2641","African-American",34,1,1
"2889","African-American",34,1,0
"1678","Caucasian",25,1,1
"401","African-American",23,0,1
"2615","African-American",31,1,1
"2698","Caucasian",38,0,0
"4280","African-American",35,0,0
"4710","Caucasian",26,1,1
"3466","African-American",41,0,0
"2330","African-American",29,0,0
"3631","African-American",26,0,1
"2575","African-American",31,1,0
"3744","African-American",20,0,1
"3750","African-American",28,1,1
"4065","Caucasian",21,1,1
"2715","African-American",41,1,0
"307","Caucasian",58,1,0
"206","Caucasian",41,1,0
"4216","Caucasian",41,0,0
"659","African-American",35,1,0
"1218","Caucasian",49,1,0
"2293","African-American",37,1,0
"2488","Caucasian",37,0,0
"3477","Caucasian",21,1,1
"2040","African-American",59,1,0
"546","Caucasian",22,1,1
"3423","African-American",21,0,1
"428","Caucasian",27,1,1
"3923","African-American",23,1,0
"2122","Caucasian",27,1,0
"681","African-American",29,1,1
"585","African-American",46,1,0
"4978","African-American",37,1,0
"643","Caucasian",19,1,1
"3172","Caucasian",40,0,1
"735","Caucasian",44,1,0
"4095","African-American",31,1,1
"706","Caucasian",34,1,1
"4366","African-American",19,0,1
"2976","Caucasian",36,1,1
"1616","African-American",67,0,0
"2915","Caucasian",26,0,1
"4971","Caucasian",39,1,0
"2501","African-American",31,1,0
"1070","Caucasian",33,1,0
"1191","African-American",28,1,0
"1667","Caucasian",27,0,1
"3524","African-American",21,0,0
"1574","African-American",27,1,1
"1063.2","African-American",20,0,1
"3664","Caucasian",28,0,1
"2200","Caucasian",43,0,0
"1690.1","African-American",23,0,0
"4642","African-American",27,0,1
"898","African-American",29,0,0
"1533.1","African-American",32,1,1
"4717","Caucasian",24,0,1
"2181","Caucasian",28,1,1
"1788","Caucasian",32,1,1
"1308","African-American",28,1,0
"2041","African-American",27,0,1
"3110","Caucasian",22,1,1
"234","African-American",35,1,0
"2272","Caucasian",26,1,1
"3304","African-American",34,1,0
"3294","African-American",28,1,1
"3772","Caucasian",22,1,1
"3164","Caucasian",27,1,0
"4809","African-American",40,0,0
"1502","African-American",24,1,1
"1717","African-American",31,1,0
"821","African-American",28,1,1
"890","Caucasian",30,1,1
"4846.1","Caucasian",24,1,1
"3680","Caucasian",26,1,1
"3716","African-American",21,1,1
"3399","Caucasian",45,0,0
"26","Caucasian",29,0,0
"4563.1","Caucasian",22,0,1
"1509","Caucasian",24,0,1
"2003","African-American",28,1,1
"3470","Caucasian",29,1,1
"2875","African-American",19,1,1
"4902","African-American",29,1,1
"1172","African-American",32,0,0
"4928","Caucasian",46,0,0
"1820","Caucasian",29,1,1
"3966","African-American",24,1,0
"2245","African-American",20,0,1
"2065","African-American",40,1,0
"3372","Caucasian",36,1,0
"4492","African-American",40,1,0
"4414","African-American",35,1,0
"633","African-American",20,0,0
"1517","Caucasian",26,1,1
"4778","Caucasian",22,0,1
"2607","Caucasian",20,0,1
"1373","African-American",27,1,1
"2931","Caucasian",29,1,0
"510","African-American",30,1,1
"4694","Caucasian",26,1,1
"1373.1","African-American",27,1,1
"2615.1","African-American",31,1,1
"2238","African-American",56,1,0
"3366","Caucasian",28,0,1
"2552.1","African-American",29,0,1
"4915","African-American",24,1,0
"3196","Caucasian",27,0,0
"3677","African-American",53,1,0
"4984","African-American",34,1,0
"971","African-American",39,1,0
"3313","African-American",46,1,0
"1696","African-American",27,1,1
"469","African-American",55,1,0
"3898","Caucasian",25,1,1
"2375","Caucasian",31,1,0
"573","Caucasian",44,0,0
"4332","African-American",36,1,0
"4459","Caucasian",30,1,0
"1462","African-American",34,1,0
"843","Caucasian",25,1,1
"4501","African-American",40,1,0
"4004","Caucasian",21,0,1
"446","African-American",31,1,0
"3325","Caucasian",59,0,0
"3713","Caucasian",39,1,0
"1835","Caucasian",56,1,0
"1707","Caucasian",33,1,0
"4152","Caucasian",34,0,0
"2063","African-American",30,1,0
"399","Caucasian",39,1,0
"1592","African-American",24,1,1
"2615.2","African-American",31,1,1
"1976.1","African-American",20,0,1
"954","Caucasian",39,1,0
"1328","African-American",23,1,1
"880","African-American",25,0,0
"3077","African-American",20,1,1
"2444","Caucasian",26,0,1
"810","African-American",20,1,1
"4097","African-American",32,1,0
"2828","African-American",34,1,0
"3822","Caucasian",37,1,1
"336","Caucasian",29,0,1
"1659","African-American",22,0,1
"2719","Caucasian",26,0,1
"813","African-American",33,0,1
"3337","Caucasian",29,0,0
"4528","African-American",27,1,1
"3069","African-American",27,1,1
"2330.1","African-American",29,0,0
"2933","African-American",22,1,1
"3459","African-American",31,0,0
"3214","African-American",19,0,0
"1312","Caucasian",33,1,1
"1356","African-American",25,1,0
"1627","Caucasian",20,0,1
"3451.1","Caucasian",25,1,1
"4952","Caucasian",30,1,1
"2188","African-American",31,1,0
"1707.1","Caucasian",33,1,0
"3319","African-American",35,1,0
"1535","Caucasian",26,1,1
"611","Caucasian",30,1,1
"4845","African-American",24,1,1
"2664","African-American",22,1,1
"3657","Caucasian",24,1,1
"3477.1","Caucasian",21,1,1
"1066","African-American",20,0,1
"846","Caucasian",26,0,1
"3003.1","African-American",20,1,1
"2121","African-American",29,1,0
"3062","African-American",25,1,1
"3195","African-American",26,1,0
"3672","African-American",20,0,1
"500","Caucasian",20,1,1
"3114","African-American",26,1,1
"1293.1","Caucasian",43,0,0
"2850","African-American",30,1,0
"326","Caucasian",21,0,1
"325","African-American",31,1,1
"4474.1","Caucasian",28,1,1
"1515","African-American",35,0,1
"534","Caucasian",33,1,0
"1355","African-American",21,1,1
"1784","Caucasian",24,1,1
"795","Caucasian",54,1,0
"3044","Caucasian",26,1,1
"3221","African-American",36,1,1
"4895.1","African-American",30,1,1
"715.1","African-American",21,1,1
"1181","African-American",32,0,1
"2757","African-American",22,0,1
"3836","Caucasian",23,1,1
"247","Caucasian",48,1,0
"4440","Caucasian",50,1,0
"1268","Caucasian",47,1,0
"3602","African-American",50,1,0
"4372","African-American",37,1,0
"977","Caucasian",38,1,0
"1375","Caucasian",37,1,0
"1876","African-American",60,1,0
"2330.2","African-American",29,0,0
"602","Caucasian",61,0,0
"4802","Caucasian",22,1,1
"3747","Caucasian",36,1,0
"1465","African-American",27,1,1
"580","African-American",34,1,0
"710","African-American",24,1,1
"941","Caucasian",24,1,1
"1646","Caucasian",20,1,1
"3097","Caucasian",27,1,1
"2135","African-American",30,1,1
"3957","Caucasian",32,0,0
"3697","Caucasian",59,1,0
"3384","African-American",31,1,0
"4700","Caucasian",22,1,1
"689","Caucasian",26,1,1
"1974","African-American",36,0,0
"774","African-American",23,1,0
"4953","Caucasian",30,0,1
"3531","Caucasian",23,1,1
"4881","African-American",56,1,0
"2349","African-American",23,1,1
"2724","African-American",40,1,0
"2776","Caucasian",32,1,0
"1286","African-American",27,1,0
"2857","Caucasian",44,1,0
"856","Caucasian",20,0,1
"1272","Caucasian",31,0,0
"817","African-American",61,0,0
"1846","African-American",23,1,1
"4668","African-American",30,0,1
"855","Caucasian",35,1,0
"2959","African-American",34,1,0
"2610","Caucasian",24,1,0
"1853.1","Caucasian",43,0,0
"2447","African-American",32,1,1
"234.1","African-American",35,1,0
"2954.1","African-American",32,1,0
"3244","African-American",31,0,0
"2212","African-American",40,1,0
"1337","African-American",25,1,1
"2736","Caucasian",29,1,1
"4719","African-American",50,0,0
"3531.1","Caucasian",23,1,1
"198","African-American",27,0,1
"3940","African-American",33,0,1
"1323","African-American",27,1,0
"2290","Caucasian",60,1,0
"3814","Caucasian",42,0,0
"4743","African-American",28,1,0
"404","African-American",36,1,1
"4461","African-American",23,1,1
"4315","Caucasian",26,1,1
"4653","Caucasian",36,1,1
"3410","African-American",24,0,1
"4250","Caucasian",28,1,0
"1930","Caucasian",22,1,1
"2888","Caucasian",25,0,1
"1553","African-American",50,1,0
"1398","Caucasian",27,0,1
"1025","African-American",41,1,0
"568","Caucasian",51,1,0
"2449","Caucasian",29,1,1
"2051","African-American",30,1,0
"4027","Caucasian",44,1,0
"1476","African-American",31,1,0
"3291","African-American",21,0,0
"3854","Caucasian",21,0,1
"566","Caucasian",21,0,1
"2372","African-American",26,1,1
"1984","Caucasian",30,1,1
"4674","Caucasian",57,0,0
"1166","African-American",46,0,0
"4512.1","African-American",28,1,0
"2433","African-American",21,1,1
"1507","African-American",24,1,1
"1955","Caucasian",37,0,0
"1537","Caucasian",21,0,1
"2622","African-American",26,1,0
"2806","African-American",36,1,0
"877","Caucasian",41,0,0
"3938","Caucasian",35,1,1
"1286.1","African-American",27,1,0
"801","Caucasian",56,0,0
"3278","Caucasian",49,1,0
