"","race","age","prior_offense","is_recid"
"3637","Caucasian",24,1,1
"2598","African-American",54,0,0
"1077","African-American",24,1,1
"3509","Caucasian",21,1,1
"862","African-American",63,1,0
"2918","Caucasian",22,0,1
"1937","African-American",40,1,0
"636","Caucasian",24,1,1
"3234","Caucasian",47,0,0
"3859","Caucasian",43,1,0
"1679","African-American",25,1,1
"3585","African-American",23,1,0
"1317","African-American",30,1,1
"1109","African-American",31,1,1
"2827","Caucasian",26,0,1
"3568","Caucasian",42,1,0
"3259","African-American",26,0,0
"1747","African-American",26,0,0
"1140","African-American",31,1,0
"4014","African-American",20,0,1
"2318","African-American",20,0,1
"2394","Caucasian",29,1,0
"1409","African-American",25,1,1
"4995","Caucasian",38,1,0
"28","African-American",33,1,0
"460","African-American",32,1,0
"4708","African-American",26,1,1
"794","African-American",23,1,1
"3991","African-American",40,1,0
"1544","Caucasian",25,1,0
"3615","African-American",27,1,0
"4328","African-American",27,1,0
"4050","African-American",21,0,1
"3911","Caucasian",39,1,0
"3581","African-American",24,0,0
"572","African-American",29,0,0
"2326","African-American",32,1,1
"1644","African-American",36,1,0
"1962","Caucasian",49,0,0
"1364","Caucasian",38,0,0
"643","Caucasian",19,1,1
"1708","African-American",22,1,1
"2516","African-American",32,1,1
"3541","African-American",37,1,1
"3757","African-American",29,1,1
"3437","Caucasian",29,1,0
"3022","African-American",31,0,0
"2161","African-American",31,1,1
"3522","African-American",34,0,0
"3802","Caucasian",50,1,0
"3436","Caucasian",30,0,0
"4407","Caucasian",25,0,1
"1181","African-American",32,0,1
"3706","African-American",42,1,1
"4578","African-American",31,1,0
"1301","Caucasian",65,1,0
"2128","Caucasian",52,1,0
"1310","Caucasian",21,1,1
"1025","African-American",41,1,0
"4352","Caucasian",21,0,1
"1616","African-American",67,0,0
"994","Caucasian",26,0,0
"2392","African-American",52,0,0
"772","African-American",20,1,1
"4529","Caucasian",29,1,1
"2708","Caucasian",55,1,0
"3592","African-American",30,1,0
"4882","Caucasian",45,1,0
"4291","African-American",56,1,0
"4176","Caucasian",31,1,1
"2400","Caucasian",27,1,1
"3537","Caucasian",42,1,0
"33","Caucasian",22,1,1
"2248","African-American",28,1,0
"622","Caucasian",41,0,0
"4927","African-American",19,0,1
"3349","African-American",20,1,1
"4567","Caucasian",53,1,0
"119","African-American",21,1,1
"1700","African-American",40,1,0
"3635","African-American",38,0,0
"2678","Caucasian",34,1,1
"4270","African-American",27,1,1
"752","African-American",50,0,0
"2918.1","Caucasian",22,0,1
"3741","Caucasian",35,1,1
"1974","African-American",36,0,0
"1841","African-American",25,1,1
"1455","Caucasian",22,1,1
"4937","African-American",22,0,1
"4472","Caucasian",39,1,0
"4923","African-American",36,0,1
"107","Caucasian",37,0,0
"3366","Caucasian",28,0,1
"2503","Caucasian",23,1,1
"3629","Caucasian",19,0,1
"2671","African-American",21,0,1
"2364","Caucasian",33,0,1
"1723","Caucasian",44,1,0
"4907","Caucasian",21,0,1
"1147","Caucasian",33,1,0
"4618","African-American",23,1,1
"3881","Caucasian",56,1,0
"1153","African-American",36,0,0
"930","Caucasian",23,1,1
"1267","Caucasian",32,0,0
"1482","Caucasian",22,0,1
"1606","African-American",25,1,1
"1003","Caucasian",65,1,0
"116","Caucasian",22,1,1
"2659","African-American",21,0,0
"2745","Caucasian",40,0,0
"4879","Caucasian",30,1,1
"2155","African-American",53,1,0
"3643","Caucasian",39,1,0
"391","Caucasian",54,1,0
"4949","Caucasian",30,0,0
"2737","African-American",22,1,1
"2866","Caucasian",26,1,1
"4987","African-American",39,0,0
"4018","African-American",27,1,1
"2002","African-American",21,1,1
"590","African-American",21,1,1
"4339","Caucasian",20,1,1
"516","Caucasian",26,1,1
"996","Caucasian",61,0,0
"55","African-American",41,0,0
"2588","African-American",20,1,1
"4377","African-American",20,0,0
"372","Caucasian",49,1,0
"3089","Caucasian",27,1,0
"2315","African-American",44,0,0
"409","African-American",22,1,1
"1720","African-American",28,1,1
"2634","African-American",27,1,1
"4822","African-American",20,0,1
"4917","African-American",26,1,0
"4670","Caucasian",22,1,1
"489","Caucasian",33,0,1
"1486","Caucasian",30,0,0
"4182","Caucasian",20,0,1
"767","African-American",21,1,1
"1720.1","African-American",28,1,1
"2763","African-American",34,1,1
"1736","African-American",24,1,0
"2317","Caucasian",23,1,1
"2844","African-American",34,1,0
"3766","Caucasian",34,0,1
"4132","Caucasian",39,1,0
"2261","Caucasian",20,0,1
"4406","African-American",54,1,0
"4155","African-American",29,0,0
"1548","African-American",25,1,1
"1954","Caucasian",22,1,1
"4555","African-American",21,1,1
"4812","African-American",26,1,0
"2898","Caucasian",51,0,0
"4135","African-American",20,0,1
"2595","African-American",23,0,1
"4031","Caucasian",24,1,1
"1122","African-American",27,1,1
"711","Caucasian",39,1,0
"3114","African-American",26,1,1
"4458","African-American",25,1,1
"1753","African-American",21,1,1
"328","Caucasian",27,1,1
"4966","African-American",25,1,0
"2101","Caucasian",27,1,1
"423","Caucasian",26,1,1
"4946","African-American",30,1,0
"568","Caucasian",51,1,0
"573","Caucasian",44,0,0
"3707","Caucasian",25,0,1
"1866","African-American",38,1,0
"1515","African-American",35,0,1
"1857","African-American",22,1,1
"799","Caucasian",37,0,0
"115","Caucasian",35,1,0
"3930","African-American",39,1,0
"3175","Caucasian",52,1,0
"3962","Caucasian",44,1,0
"4144","Caucasian",61,0,0
"4243","Caucasian",24,1,1
"115.1","Caucasian",35,1,0
"2266","Caucasian",25,1,1
"3388","Caucasian",43,0,0
"4520","African-American",31,1,0
"4062","African-American",44,0,0
"852","Caucasian",52,1,0
"3813","Caucasian",34,1,1
"781","African-American",24,0,1
"2400.1","Caucasian",27,1,1
"691","Caucasian",28,1,1
"1302","African-American",26,1,1
"3242","Caucasian",30,1,1
"1172","African-American",32,0,0
"1440","Caucasian",44,0,0
"2491","African-American",33,0,0
"2576","African-American",20,0,1
"2877","Caucasian",26,1,1
"385","Caucasian",64,0,0
"4832","Caucasian",20,0,1
"1180","African-American",24,1,1
"288","Caucasian",26,1,1
"4822.1","African-American",20,0,1
"462","African-American",20,0,1
"1843","Caucasian",28,1,0
"2154","Caucasian",26,1,1
"4914","African-American",26,1,1
"564","Caucasian",19,1,1
"109","African-American",49,1,0
"552","Caucasian",25,0,0
"3605","Caucasian",26,0,1
"4665","Caucasian",37,1,0
"2925","African-American",23,1,1
"4762","African-American",22,0,1
"3613","African-American",51,0,0
"4604","African-American",57,0,0
"4768","African-American",25,1,1
"2374","Caucasian",24,1,1
"74","African-American",31,1,1
"2334","African-American",26,1,1
"279","African-American",28,1,1
"3872","Caucasian",49,1,0
"735","Caucasian",44,1,0
"4466","African-American",28,1,1
"3448","Caucasian",29,1,1
"1358","African-American",24,0,1
"2104","African-American",19,0,1
"11","African-American",60,1,1
"4636","African-American",19,1,1
"3114.1","African-American",26,1,1
"850","African-American",21,0,1
"3194","Caucasian",27,1,0
"3238","Caucasian",70,1,0
"2262","African-American",24,0,1
"4304","Caucasian",30,0,1
"2128.1","Caucasian",52,1,0
"4491","Caucasian",26,1,1
"592","Caucasian",23,1,1
"2675","African-American",28,1,0
"4588","African-American",24,1,0
"4603","African-American",25,1,1
"2623","African-American",41,1,1
"2274","Caucasian",29,1,1
"3319","African-American",35,1,0
"1905","African-American",23,1,0
"245","Caucasian",51,1,0
"4396","Caucasian",30,1,1
"1096","African-American",24,1,0
"4548","African-American",37,1,1
"2675.1","African-American",28,1,0
"2580","Caucasian",21,1,1
"3137","Caucasian",49,1,0
"4992","Caucasian",43,1,0
"1733","African-American",28,1,0
"705","Caucasian",39,1,0
"4033","African-American",25,1,0
"3218","Caucasian",25,0,0
"561","African-American",33,1,0
"3769","Caucasian",49,0,0
"2100","African-American",21,0,0
"2049","African-American",24,1,1
"2638","Caucasian",19,1,1
"2985","African-American",20,0,1
"4369","Caucasian",45,0,0
"2741","Caucasian",37,1,0
"1932","African-American",23,1,1
"236","African-American",26,0,1
"1451","Caucasian",51,1,0
"3087","Caucasian",37,0,1
"1705","Caucasian",27,1,1
"1477","African-American",51,1,0
"4385","Caucasian",33,1,1
"2431","African-American",33,1,1
"1720.2","African-American",28,1,1
"2869","African-American",22,0,1
"2796","African-American",34,1,0
"3684","Caucasian",21,0,1
"2024","African-American",24,0,1
"174","Caucasian",32,0,0
"1066","African-American",20,0,1
"1500","Caucasian",24,1,1
"1497","African-American",25,1,1
"4258","Caucasian",49,0,0
"1315","Caucasian",55,1,0
"4488","African-American",44,1,0
"366","African-American",25,1,1
"4467","African-American",51,1,0
"1399","Caucasian",23,1,1
"2097","African-American",35,0,0
"410","African-American",23,1,1
"2651","Caucasian",24,0,1
"152","African-American",19,1,1
"3374","African-American",22,0,1
"4227","Caucasian",56,1,0
"3703","African-American",23,0,1
"269","African-American",23,1,1
"186","Caucasian",58,0,0
"4679","African-American",40,1,0
"3819","Caucasian",23,1,1
"431","African-American",24,1,1
"561.1","African-American",33,1,0
"1524","Caucasian",39,0,0
"3880","African-American",28,1,0
"4030","Caucasian",22,1,1
"3288","African-American",24,1,1
"3103","Caucasian",23,1,1
"1657","African-American",23,1,1
"2275","Caucasian",23,1,1
"1256","Caucasian",27,0,1
"3491","Caucasian",37,1,0
"3807","Caucasian",21,0,1
"2603","African-American",23,1,1
"463","Caucasian",26,0,1
"3689","Caucasian",21,1,1
"246","African-American",32,1,0
"1019","African-American",37,1,0
"3666","Caucasian",22,0,1
"1768","African-American",61,1,0
"963","Caucasian",53,1,0
"4346","Caucasian",20,0,1
"3833","African-American",59,1,0
"889","Caucasian",24,0,1
"1114","African-American",27,1,1
"1747.1","African-American",26,0,0
"1994","African-American",22,0,1
"1852","Caucasian",29,1,0
"4583","African-American",28,1,1
"3791","African-American",60,1,0
"1960","Caucasian",36,1,0
"3096","African-American",25,1,1
"852.1","Caucasian",52,1,0
"4065","Caucasian",21,1,1
"3986","Caucasian",21,1,1
"3874","Caucasian",36,1,0
"3805","Caucasian",48,0,0
"3804","Caucasian",44,1,0
"1062","Caucasian",30,0,0
"2057","Caucasian",24,0,0
"2258","Caucasian",32,0,0
"2218","African-American",29,1,1
"2133","African-American",42,1,1
"2198","African-American",37,1,0
"4197","Caucasian",39,1,0
"250","African-American",25,0,0
"3267","Caucasian",22,1,1
"4003","African-American",27,1,0
"1523","Caucasian",48,1,0
"1384","African-American",31,1,1
"2091","Caucasian",29,0,1
"1328","African-American",23,1,1
"2385","Caucasian",58,1,0
"562","African-American",35,0,0
