"","race","age","prior_offense","is_recid"
"3864","Caucasian",26,1,1
"4551","African-American",40,1,1
"4623","Caucasian",33,1,1
"3266","African-American",28,1,1
"4899","Caucasian",71,1,0
"3799","African-American",42,1,0
"1029","Caucasian",42,1,0
"1148","African-American",22,0,1
"761","African-American",21,1,1
"2245","African-American",20,0,1
"2044","African-American",28,1,1
"3271","Caucasian",27,0,1
"4352","Caucasian",21,0,1
"2266","Caucasian",25,1,1
"3035","African-American",54,1,0
"1443","African-American",27,1,0
"4456","African-American",23,1,1
"2760","African-American",28,1,0
"4354","Caucasian",33,0,0
"754","Caucasian",25,1,1
"1635","Caucasian",30,1,0
"3246","Caucasian",48,0,0
"2570","African-American",25,0,1
"3672","African-American",20,0,1
"3788","African-American",31,1,1
"2473","African-American",24,0,1
"1981","Caucasian",33,0,0
"520","Caucasian",51,0,0
"4556","African-American",30,1,1
"2204","African-American",27,1,0
"4926","African-American",20,0,1
"4013","African-American",29,0,1
"3957","Caucasian",32,0,0
"876","Caucasian",30,1,1
"1756","Caucasian",35,1,0
"2707","Caucasian",47,0,0
"1239","African-American",27,1,0
"635","Caucasian",22,0,1
"1297","Caucasian",53,0,0
"565","Caucasian",21,1,1
"4146","Caucasian",23,1,0
"4334","African-American",24,1,1
"54","African-American",24,1,1
"1291","Caucasian",20,0,1
"1521","Caucasian",53,1,0
"892","Caucasian",22,0,1
"4475","Caucasian",31,1,0
"4062","African-American",44,0,0
"3053","African-American",34,1,0
"2027","Caucasian",27,0,1
"448","African-American",24,0,0
"4720","Caucasian",26,1,1
"639","Caucasian",50,0,0
"2614","Caucasian",23,1,1
"1145","Caucasian",44,0,0
"1621","Caucasian",30,1,1
"4018","African-American",27,1,1
"330","Caucasian",24,1,1
"4935","African-American",27,1,0
"2664","African-American",22,1,1
"4094","African-American",20,0,1
"3105","African-American",30,1,1
"4648","Caucasian",20,0,1
"1459","Caucasian",31,1,0
"3363","Caucasian",23,1,1
"358","African-American",34,0,1
"2613","African-American",31,1,0
"35","Caucasian",24,1,1
"4567","Caucasian",53,1,0
"1880","Caucasian",42,0,0
"1069","African-American",21,0,1
"1090","Caucasian",27,1,0
"3289","Caucasian",20,0,1
"273","African-American",66,1,0
"4866","African-American",26,1,1
"3050","African-American",21,0,1
"1180","African-American",24,1,1
"4364","Caucasian",25,0,1
"1725","Caucasian",26,1,1
"762","African-American",46,0,0
"674","African-American",28,1,0
"4304","Caucasian",30,0,1
"4992","Caucasian",43,1,0
"4056","African-American",30,0,0
"1201","African-American",21,0,0
"2149","Caucasian",54,0,0
"2569","African-American",41,1,0
"3960","Caucasian",24,0,1
"2542","African-American",22,1,1
"2285","Caucasian",24,0,0
"2017","African-American",24,1,0
"889","Caucasian",24,0,1
"4242","African-American",59,1,0
"1778","Caucasian",27,1,1
"4026","Caucasian",23,0,1
"811","Caucasian",25,1,1
"3036","Caucasian",26,1,1
"4585","African-American",22,0,1
"4068","African-American",37,1,0
"2307","African-American",23,0,1
"3041","Caucasian",54,0,0
"1755","Caucasian",26,1,1
"3321","Caucasian",22,1,1
"2062","Caucasian",36,1,0
"1803","African-American",20,1,1
"1496","Caucasian",41,1,0
"699","African-American",27,1,0
"3818","African-American",31,1,0
"2830","African-American",24,1,1
"4497","Caucasian",20,1,1
"151","African-American",21,0,1
"1540","Caucasian",77,1,0
"567","Caucasian",69,0,0
"48","Caucasian",23,0,1
"2295","Caucasian",29,0,1
"132","African-American",27,0,1
"4733","African-American",23,0,0
"1068","African-American",27,1,0
"311","Caucasian",22,0,1
"3643","Caucasian",39,1,0
"631","African-American",29,1,0
"3516","Caucasian",22,1,1
"4580","African-American",62,0,0
"3357","African-American",24,0,1
"421","African-American",23,1,1
"1236","African-American",23,1,1
"2368","African-American",21,0,1
"2663","African-American",43,1,0
"1392","Caucasian",43,0,0
"4816","Caucasian",38,1,1
"3405","Caucasian",28,1,0
"377","African-American",20,0,1
"1880.1","Caucasian",42,0,0
"1267","Caucasian",32,0,0
"771","African-American",35,1,0
"842","Caucasian",37,0,0
"226","Caucasian",31,1,1
"2854","African-American",23,0,1
"1033","Caucasian",30,1,1
"1575","Caucasian",37,1,0
"2565","Caucasian",30,1,1
"1333","Caucasian",28,1,1
"4726","African-American",25,1,1
"2242","African-American",44,1,0
"1461","Caucasian",27,0,0
"1243","African-American",67,1,0
"3965","African-American",39,1,0
