"","race","age","prior_offense","is_recid"
"319","Caucasian",28,1,0
"1049","Caucasian",28,1,1
"767","African-American",21,1,1
"412","Caucasian",33,1,1
"3214","African-American",19,0,0
"4298","Caucasian",24,0,1
"2448","African-American",27,1,0
"2125","African-American",39,1,0
"3427","African-American",27,1,0
"564","Caucasian",19,1,1
"2024","African-American",24,0,1
"4891","African-American",38,1,1
"648","African-American",30,1,1
"1305","African-American",32,1,0
"2178","Caucasian",43,1,0
"2309","Caucasian",36,1,0
"3448","Caucasian",29,1,1
"2922","Caucasian",65,1,0
"155","Caucasian",43,0,0
"3554","Caucasian",28,0,1
"1348","Caucasian",26,1,1
"3726","African-American",21,0,0
"398","Caucasian",31,1,1
"4857","Caucasian",21,0,1
"3840","Caucasian",56,1,0
"2274","Caucasian",29,1,1
"218","African-American",27,1,0
"3737","Caucasian",29,0,0
"3479","Caucasian",25,1,1
"2646","Caucasian",52,0,0
"3917","African-American",36,1,1
"2677","Caucasian",36,0,0
"3830","African-American",33,1,0
"4117","African-American",20,1,1
"1014","African-American",51,1,0
"2192","African-American",36,1,0
"1922","African-American",41,1,0
"4585","African-American",22,0,1
"4680","African-American",20,0,1
"1497","African-American",25,1,1
"2581","Caucasian",27,0,1
"1145","Caucasian",44,0,0
"1248","Caucasian",32,1,0
"1329","Caucasian",25,0,1
"607","Caucasian",32,0,0
"4965","African-American",34,1,0
"837","African-American",43,1,0
"954","Caucasian",39,1,0
"1106","African-American",23,1,0
"832","Caucasian",42,1,0
"4347","African-American",21,1,1
"3624","African-American",21,0,1
"3873","African-American",44,1,0
"1150","African-American",37,0,0
"2766","Caucasian",27,1,1
"2950","Caucasian",61,0,0
"4372","African-American",37,1,0
"3775","African-American",51,0,0
"135","African-American",25,1,1
"1160","Caucasian",33,0,1
"1897","African-American",30,1,1
"3017","African-American",23,0,1
"4780","African-American",24,1,0
"2463","Caucasian",50,0,0
"995","Caucasian",24,1,1
"1349","Caucasian",26,1,0
"3745","Caucasian",27,0,1
"2757","African-American",22,0,1
"431","African-American",24,1,1
"542","Caucasian",59,1,0
"4487","African-American",27,1,0
"2686","African-American",42,1,0
"3790","Caucasian",27,1,1
"532","African-American",39,1,1
"2588","African-American",20,1,1
"2139","Caucasian",35,1,0
"4809","African-American",40,0,0
"4738","African-American",28,1,1
"2575","African-American",31,1,0
"4878","Caucasian",59,0,0
"1076","African-American",33,1,0
"2883","Caucasian",26,0,1
"3588","Caucasian",24,1,1
"2304","African-American",22,1,1
"737","Caucasian",28,0,0
"2793","Caucasian",53,1,0
"2259","African-American",47,1,0
"133","Caucasian",34,0,0
"4619","Caucasian",21,1,1
"2887","African-American",30,1,0
"2868","African-American",33,0,1
"2364","Caucasian",33,0,1
"4777","African-American",28,1,0
"2720","African-American",28,1,0
"1206","African-American",27,1,0
"1321","African-American",32,1,0
"3801","African-American",60,1,0
"1812","Caucasian",24,0,1
"2611","African-American",49,1,0
"1050","African-American",25,1,0
"1280","Caucasian",25,0,0
"748","African-American",26,1,0
"3999","Caucasian",29,0,0
"3931","African-American",35,1,0
"4663","African-American",47,1,0
"4046","Caucasian",22,0,1
"3226","Caucasian",32,0,0
"373","African-American",23,0,1
"102","African-American",20,1,1
"1882","African-American",24,1,1
"2764","African-American",20,0,1
"1999","African-American",39,1,0
"418","Caucasian",44,1,0
"3787","African-American",23,1,0
"975","African-American",32,1,1
"3364","Caucasian",57,1,0
"1943","Caucasian",25,1,1
"564.1","Caucasian",19,1,1
"4994","African-American",26,0,1
"1053","Caucasian",26,0,1
"1601","African-American",43,1,1
"4088","Caucasian",24,1,1
"2869","African-American",22,0,1
"112","African-American",25,1,1
"1528","Caucasian",32,0,0
"4899","Caucasian",71,1,0
"3336","African-American",34,1,0
"1452","Caucasian",21,0,1
"4468","Caucasian",20,0,1
"1265","African-American",38,1,0
"1159","Caucasian",27,1,1
"2142","Caucasian",26,1,1
"1478","African-American",48,1,0
"1275","Caucasian",23,1,1
"985","African-American",25,1,1
"2807","Caucasian",38,1,0
"3349","African-American",20,1,1
"1839","Caucasian",22,1,1
"4769","African-American",26,0,0
"2914","Caucasian",27,0,1
"2508","Caucasian",21,1,1
"1788","Caucasian",32,1,1
"4558","Caucasian",25,0,1
"696","African-American",21,0,0
"3907","Caucasian",51,1,0
"2514","Caucasian",54,1,0
"4221","African-American",31,1,1
"1729","African-American",33,1,1
"1982","African-American",31,0,0
"3112","African-American",54,1,0
"1629","African-American",54,1,0
"263","Caucasian",28,0,0
"703","Caucasian",42,0,0
"784","African-American",29,0,0
"4052","Caucasian",62,1,0
"4395","Caucasian",30,1,0
"2572","Caucasian",46,1,0
"3584","African-American",26,0,0
"343","Caucasian",25,1,1
"4053","African-American",29,1,1
"3616","African-American",37,1,0
"3125","Caucasian",28,1,0
"1150.1","African-American",37,0,0
