"","race","age","prior_offense","is_recid"
"4340","African-American",23,1,1
"2263","Caucasian",47,0,0
"3718","Caucasian",46,0,0
"141","African-American",55,0,0
"2232","Caucasian",62,0,0
"179","African-American",43,1,0
"1053","Caucasian",26,0,1
"4337","Caucasian",58,1,0
"4579","Caucasian",54,0,0
"4519","Caucasian",28,1,1
"1007","African-American",24,1,1
"4558","Caucasian",25,0,1
"1203","African-American",44,1,0
"183","Caucasian",53,0,0
"17","African-American",21,1,1
"2563","Caucasian",52,0,0
"865","African-American",22,1,0
"844","Caucasian",21,1,1
"4450","Caucasian",26,1,1
"3363","Caucasian",23,1,1
"3182","Caucasian",36,1,0
"3825","African-American",31,1,1
"1635","Caucasian",30,1,0
"3457","Caucasian",21,1,1
"1929","Caucasian",36,1,0
"824","African-American",25,0,0
"3977","Caucasian",40,0,0
"208","African-American",43,1,0
"4780","African-American",24,1,0
"1088","African-American",39,1,0
"1245","Caucasian",25,1,1
"1603","Caucasian",29,1,0
"4974","Caucasian",31,0,1
"4478","African-American",31,1,1
"1907","Caucasian",34,1,1
"1495","African-American",24,0,0
"4747","Caucasian",20,1,1
"3673","Caucasian",22,0,0
"2622","African-American",26,1,0
"2245","African-American",20,0,1
"395","Caucasian",48,0,0
"508","African-American",28,1,1
"330","Caucasian",24,1,1
"987","African-American",24,1,1
"3785","African-American",30,1,0
"233","Caucasian",57,1,0
"1147","Caucasian",33,1,0
"1130","Caucasian",33,0,1
"2967","Caucasian",25,1,1
"2336","Caucasian",32,1,0
"2056","African-American",34,0,0
"4414","African-American",35,1,0
"4242","African-American",59,1,0
"1070","Caucasian",33,1,0
"4463","Caucasian",45,1,1
"3518","Caucasian",44,0,0
"2236","Caucasian",22,1,1
"3083","African-American",25,1,1
"2799","Caucasian",21,0,1
"2415","Caucasian",41,0,0
"1242","African-American",21,1,1
"3733","African-American",29,1,1
"3163","Caucasian",56,1,0
"1606","African-American",25,1,1
"1468","African-American",21,1,0
"607","Caucasian",32,0,0
"1247","African-American",33,0,0
"2612","African-American",56,1,0
"317","Caucasian",27,1,1
"2925","African-American",23,1,1
"1711","Caucasian",33,1,0
"2863","African-American",35,0,0
"4930","African-American",30,1,0
"373","African-American",23,0,1
"4796","Caucasian",47,0,0
"3435","Caucasian",31,1,0
"2270","Caucasian",46,0,0
"4150","Caucasian",21,1,0
"2897","Caucasian",25,1,1
"2800","Caucasian",31,0,1
"3762","African-American",38,0,0
"3588","Caucasian",24,1,1
"81","African-American",27,1,0
"4446","Caucasian",22,1,1
"4969","African-American",20,1,1
"3839","Caucasian",24,1,1
"3794","African-American",32,1,0
"618","Caucasian",52,1,0
"3591","African-American",24,1,1
"3088","African-American",55,0,0
"2502","Caucasian",46,0,0
"1302","African-American",26,1,1
"4164","Caucasian",32,1,1
"1381","Caucasian",26,0,0
"1429","Caucasian",23,1,1
"4259","Caucasian",26,0,0
"2487","Caucasian",27,1,1
"271","Caucasian",34,1,1
"867","Caucasian",22,0,1
"1076","African-American",33,1,0
"3802","Caucasian",50,1,0
"1449","African-American",49,1,0
"3121","Caucasian",54,0,0
"1679","African-American",25,1,1
"1305","African-American",32,1,0
"497","Caucasian",53,1,0
"4003","African-American",27,1,0
"1848","Caucasian",28,0,0
"593","Caucasian",33,1,0
"153","Caucasian",37,0,0
"4605","Caucasian",23,1,1
"140","Caucasian",58,1,0
"4951","African-American",64,1,0
"4580","African-American",62,0,0
"2787","Caucasian",30,0,0
"470","African-American",24,1,0
"4206","Caucasian",28,1,1
"1836","Caucasian",35,1,1
"4026","Caucasian",23,0,1
"2747","Caucasian",58,1,0
"1735","African-American",26,1,1
"4775","Caucasian",46,1,0
"346","Caucasian",20,0,1
"4784","Caucasian",61,0,0
"1716","Caucasian",39,0,0
"81.1","African-American",27,1,0
"4220","African-American",30,1,1
"1744","African-American",34,1,0
"3046","African-American",24,0,1
"330.1","Caucasian",24,1,1
"3187","African-American",30,0,1
"3905","African-American",25,1,1
"1692","African-American",35,1,0
"4478.1","African-American",31,1,1
"3625","African-American",23,1,1
"4514","Caucasian",22,0,1
"2467","Caucasian",72,0,0
"71","African-American",24,1,1
"2727","African-American",28,1,1
"2161","African-American",31,1,1
"3187.1","African-American",30,0,1
"4948","African-American",39,0,0
"509","Caucasian",24,1,1
"877","Caucasian",41,0,0
"740","Caucasian",33,1,0
"2417","African-American",27,0,1
"4843","African-American",26,1,1
"2348","African-American",27,1,1
"1654","African-American",41,0,0
"2917","Caucasian",24,0,1
"4740","Caucasian",35,1,0
"1196","African-American",54,1,0
"1016","African-American",36,1,0
"891","Caucasian",51,1,0
"1492","Caucasian",26,1,1
"4992","Caucasian",43,1,0
"2806","African-American",36,1,0
"604","Caucasian",37,1,0
"1679.1","African-American",25,1,1
"2756","Caucasian",62,0,0
"3897","African-American",43,1,0
"4935","African-American",27,1,0
"1355","African-American",21,1,1
"3962","Caucasian",44,1,0
"4492","African-American",40,1,0
"3618","Caucasian",30,0,0
"384","Caucasian",27,1,0
"1782","African-American",22,0,1
"1688","African-American",25,1,1
"2894","Caucasian",44,1,0
"995","Caucasian",24,1,1
"2053","African-American",27,1,0
"2824","Caucasian",41,1,1
"625","African-American",19,0,1
"4185","African-American",29,1,1
"833","Caucasian",33,1,0
"4037","Caucasian",61,1,0
"1752","African-American",22,1,0
"3979","Caucasian",43,0,0
"1276","African-American",41,1,0
"4482","Caucasian",30,1,1
"4387","Caucasian",39,1,0
"4522","African-American",24,1,1
"2539","Caucasian",25,0,0
"594","African-American",24,0,0
"4429","African-American",27,0,0
"1650","African-American",23,1,1
"4733","African-American",23,0,0
"647","African-American",26,1,1
"1117","African-American",24,1,0
"461","Caucasian",24,0,1
"512","Caucasian",20,0,1
"1456","Caucasian",62,1,0
"4226","African-American",32,0,0
"4639","Caucasian",38,1,1
"2490","African-American",31,1,0
"2529","Caucasian",33,1,1
"489","Caucasian",33,0,1
"485","African-American",30,1,0
"4703","Caucasian",26,1,1
"1817","Caucasian",24,0,1
"668","African-American",27,0,0
"1513","African-American",24,1,1
"1697","African-American",24,0,1
"1621","Caucasian",30,1,1
"394","African-American",40,1,0
"2857","Caucasian",44,1,0
"4250","Caucasian",28,1,0
"911","Caucasian",28,1,1
"4052","Caucasian",62,1,0
"927","African-American",43,1,1
"356","Caucasian",37,1,0
"3024","Caucasian",39,0,0
"2047","African-American",21,1,1
"4103","African-American",23,0,1
"4178","Caucasian",22,1,1
"255","Caucasian",54,0,0
"2473","African-American",24,0,1
"2195","Caucasian",25,1,0
"560","Caucasian",30,0,1
"489.1","Caucasian",33,0,1
"2771","Caucasian",23,0,0
"2407","African-American",21,0,1
"2351","Caucasian",38,0,1
"3322","African-American",28,1,0
"161","Caucasian",26,1,1
"4712","African-American",31,1,0
"2431","African-American",33,1,1
"423","Caucasian",26,1,1
"2653","Caucasian",25,0,1
"2911","African-American",20,0,1
"263","Caucasian",28,0,0
"2166","Caucasian",29,1,1
"4404","African-American",22,1,1
"1604","African-American",56,1,0
"4172","Caucasian",25,1,1
"2274","Caucasian",29,1,1
"4012","Caucasian",32,1,1
"1849","Caucasian",36,1,1
"2400","Caucasian",27,1,1
"3297","Caucasian",28,0,0
"1384","African-American",31,1,1
"2041","African-American",27,0,1
"3113","African-American",28,1,0
"4057","Caucasian",35,1,0
"1109","African-American",31,1,1
"2078","Caucasian",26,1,0
"539","Caucasian",51,0,0
"3432","African-American",23,0,1
"802","Caucasian",34,0,1
"3346","African-American",23,1,1
"1647","Caucasian",49,0,0
"2234","African-American",21,1,1
"1117.1","African-American",24,1,0
"4896","African-American",25,1,1
"3457.1","Caucasian",21,1,1
"1736","African-American",24,1,0
"3103","Caucasian",23,1,1
"651","African-American",52,1,0
"3250","African-American",24,1,1
"1755","Caucasian",26,1,1
"581","African-American",27,1,0
"4020","Caucasian",40,1,0
"1460","African-American",39,1,1
"3217","African-American",33,1,0
"2282","African-American",31,1,1
"1459","Caucasian",31,1,0
"1867","African-American",38,1,0
"889","Caucasian",24,0,1
"4999","Caucasian",24,1,1
"2983","African-American",21,1,1
"149","Caucasian",27,1,1
"388","African-American",35,0,1
"1630","African-American",26,1,0
"1101","Caucasian",51,1,0
"2422","African-American",21,0,1
"1516","Caucasian",43,0,0
"1278","African-American",47,1,0
"1651","Caucasian",32,1,0
"4822","African-American",20,0,1
"1145","Caucasian",44,0,0
"299","Caucasian",21,0,1
"996","Caucasian",61,0,0
"2024","African-American",24,0,1
"2199","Caucasian",23,1,1
"4396","Caucasian",30,1,1
"992","Caucasian",46,1,0
"4648","Caucasian",20,0,1
"4965","African-American",34,1,0
"4049","African-American",37,0,1
"2430","Caucasian",20,0,1
"3385","African-American",26,1,0
"3475","African-American",43,0,0
"2779","Caucasian",23,1,1
"2283","African-American",28,1,1
"1613","Caucasian",30,1,0
"3011","Caucasian",21,0,1
"1506","African-American",27,1,0
"1811","African-American",22,0,1
"2913","African-American",27,1,1
"578","African-American",23,0,0
"786","Caucasian",33,1,1
"2256","African-American",64,1,0
"4200","Caucasian",26,1,0
"2065","African-American",40,1,0
"705","Caucasian",39,1,0
"3443","Caucasian",27,1,1
"4770","African-American",27,1,1
"356.1","Caucasian",37,1,0
"576","African-American",26,0,1
"4277","Caucasian",31,1,0
"150","African-American",35,1,0
"532","African-American",39,1,1
"2835","African-American",31,0,0
"1108","Caucasian",27,1,0
"231","African-American",55,0,0
"1400","African-American",22,0,1
"4585","African-American",22,0,1
"3095","Caucasian",22,1,1
"3964","Caucasian",30,1,1
"3496","African-American",62,0,0
"624","African-American",36,1,0
"1112","Caucasian",54,0,0
"2485","African-American",26,1,1
"3411","Caucasian",50,1,0
"2635","Caucasian",60,1,0
"2072","Caucasian",23,0,1
"4149","African-American",21,0,1
"503","African-American",32,1,0
"593.1","Caucasian",33,1,0
"2341","Caucasian",27,1,1
"3271","Caucasian",27,0,1
"3166","African-American",31,1,1
"2268","African-American",55,1,0
"3057","Caucasian",49,1,0
"2185","Caucasian",35,1,0
"917","Caucasian",36,1,0
"2104","African-American",19,0,1
"2065.1","African-American",40,1,0
"608","African-American",21,0,1
"3822","Caucasian",37,1,1
"3363.1","Caucasian",23,1,1
"760","Caucasian",26,1,1
"2357","Caucasian",30,0,1
"4615","Caucasian",50,0,0
"4860","African-American",43,0,0
"3090","African-American",20,0,1
"4057.1","Caucasian",35,1,0
