"","race","age","prior_offense","is_recid"
"3303","African-American",24,0,1
"4345","African-American",26,0,0
"2087","Caucasian",23,0,1
"301","African-American",41,1,0
"2307","African-American",23,0,1
"3939","Caucasian",25,0,1
"1937","African-American",40,1,0
"4654","African-American",26,0,0
"2447","African-American",32,1,1
"3358","African-American",49,1,0
"137","African-American",31,1,1
"4538","African-American",21,1,1
"976","Caucasian",34,1,1
"3946","Caucasian",31,1,1
"2040","African-American",59,1,0
"3713","Caucasian",39,1,0
"4207","Caucasian",21,0,1
"4990","Caucasian",51,1,0
"685","African-American",27,0,0
"250","African-American",25,0,0
"3628","African-American",29,0,1
"3969","Caucasian",21,1,1
"4525","Caucasian",22,1,1
"3976","African-American",23,0,1
"274","African-American",29,1,1
"4015","African-American",31,1,0
"2546","African-American",24,1,1
"1625","African-American",28,1,0
"2023","Caucasian",31,1,0
"1474","Caucasian",56,1,0
"4012","Caucasian",32,1,1
"1354","African-American",23,0,0
"2574","African-American",36,1,1
"3715","Caucasian",22,0,1
"601","African-American",20,0,1
"898","African-American",29,0,0
"2712","Caucasian",21,1,1
"2352","Caucasian",26,1,1
"939","African-American",21,1,0
"1777","African-American",24,1,1
"1474.1","Caucasian",56,1,0
"123","Caucasian",25,1,1
"3392","African-American",25,1,1
"4628","Caucasian",37,1,1
"464","Caucasian",29,0,1
"1631","African-American",21,1,1
"2852","African-American",28,1,0
"39","Caucasian",40,1,0
"3928","Caucasian",28,0,1
"907","African-American",23,0,1
"4206","Caucasian",28,1,1
"126","Caucasian",51,1,0
"1819","Caucasian",29,0,0
"2312","African-American",24,1,1
"3190","Caucasian",26,1,1
"3262","Caucasian",49,1,0
"3064","Caucasian",30,1,1
"4329","Caucasian",59,0,0
"3796","Caucasian",40,0,0
"2382","Caucasian",26,1,1
"879","African-American",28,1,1
"2907","Caucasian",26,0,1
"437","Caucasian",27,1,1
"2745","Caucasian",40,0,0
"208","African-American",43,1,0
"2856","Caucasian",37,1,0
"4569","African-American",25,0,1
"3853","African-American",21,1,1
"409","African-American",22,1,1
"1380","African-American",56,1,0
"1011","African-American",21,0,0
"3614","Caucasian",24,1,1
"463","Caucasian",26,0,1
"2989","Caucasian",23,0,1
"4367","Caucasian",23,1,1
"2456","African-American",33,1,0
"4254","African-American",31,1,0
"570","Caucasian",55,1,0
"851","African-American",26,1,1
"1751","Caucasian",59,1,0
"3552","African-American",35,1,0
"4319","Caucasian",32,1,1
"1379","African-American",38,1,0
"1643","Caucasian",48,1,0
"3001","Caucasian",41,0,1
"2602","Caucasian",22,1,1
"564","Caucasian",19,1,1
"1229","Caucasian",22,1,1
"1250","Caucasian",22,1,1
"1056","Caucasian",50,0,0
"129","African-American",26,0,1
"4182","Caucasian",20,0,1
"3913","Caucasian",24,0,1
"2160","African-American",29,1,1
"232","African-American",24,0,0
"3470","Caucasian",29,1,1
"2154","Caucasian",26,1,1
"4489","Caucasian",52,1,0
"3980","Caucasian",20,0,1
"2967","Caucasian",25,1,1
"3847","African-American",23,1,1
