"","race","age","prior_offense","is_recid"
"461","Caucasian",24,0,1
"4260","Caucasian",31,0,0
"3287","Caucasian",21,1,1
"2486","Caucasian",56,1,0
"3343","Caucasian",36,0,1
"4461","African-American",23,1,1
"3871","African-American",22,1,1
"1453","African-American",46,1,0
"2493","African-American",21,0,1
"16","African-American",26,0,1
"1669","African-American",31,1,0
"3561","African-American",27,1,1
"2431","African-American",33,1,1
"4087","Caucasian",24,1,1
"2041","African-American",27,0,1
"3577","African-American",33,1,1
"3655","African-American",21,0,1
"3248","Caucasian",25,1,0
"1816","Caucasian",19,0,1
"1535","Caucasian",26,1,1
"289","Caucasian",23,1,1
"3996","Caucasian",22,0,1
"1268","Caucasian",47,1,0
"3005","African-American",63,0,0
"2024","African-American",24,0,1
"3559","Caucasian",32,1,0
"2364","Caucasian",33,0,1
"133","Caucasian",34,0,0
"2887","African-American",30,1,0
"1738","Caucasian",38,0,0
"3043","African-American",24,1,1
"4607","African-American",25,1,1
"423","Caucasian",26,1,1
"4717","Caucasian",24,0,1
"103","African-American",24,1,1
"1696","African-American",27,1,1
"328","Caucasian",27,1,1
"858","African-American",54,1,0
"644","African-American",28,1,1
"4583","African-American",28,1,1
"4684","Caucasian",20,0,1
"3842","African-American",38,1,0
"2997","Caucasian",21,1,1
"2776","Caucasian",32,1,0
"4602","African-American",21,1,1
"2088","African-American",41,0,0
"2153","African-American",28,0,1
"975","African-American",32,1,1
"789","Caucasian",45,1,0
"4588","African-American",24,1,0
"284","African-American",22,0,1
"2139","Caucasian",35,1,0
"3360","African-American",31,1,1
"876","Caucasian",30,1,1
"2445","African-American",54,1,0
"628","Caucasian",27,1,1
"4543","African-American",33,1,0
"745","Caucasian",46,1,0
"2337","Caucasian",50,0,0
"3573","African-American",59,1,0
"537","African-American",22,1,1
"4750","Caucasian",23,1,1
"4315","Caucasian",26,1,1
"4207","Caucasian",21,0,1
"1664","Caucasian",41,0,0
"3950","Caucasian",24,1,1
"1908","Caucasian",29,1,0
"2262","African-American",24,0,1
"4468","Caucasian",20,0,1
"1405","African-American",24,1,0
"920","African-American",23,0,1
"169","African-American",24,0,0
"2491","African-American",33,0,0
"3976","African-American",23,0,1
"2876","Caucasian",25,0,0
"742","Caucasian",33,1,0
"2952","Caucasian",22,0,1
"4605","Caucasian",23,1,1
"310","Caucasian",35,1,1
"709","African-American",28,1,0
"2732","African-American",53,1,0
"923","African-American",52,1,0
"3603","African-American",56,1,0
"3542","Caucasian",32,1,1
"3863","Caucasian",31,0,0
"3162","African-American",54,1,0
"2326","African-American",32,1,1
"2961","Caucasian",43,1,0
"4333","Caucasian",35,0,0
"3761","African-American",21,0,1
"4646","African-American",20,0,1
"2797","African-American",41,1,0
"4144","Caucasian",61,0,0
"620","African-American",28,1,1
"1537","Caucasian",21,0,1
"2217","African-American",39,1,0
"1209","African-American",50,1,0
"1618","Caucasian",35,1,0
"2748","Caucasian",32,1,1
"2780","Caucasian",44,1,0
"853","African-American",26,1,1
"4208","Caucasian",25,0,1
"1736","African-American",24,1,0
"4777","African-American",28,1,0
"1262","African-American",61,1,0
"2853","Caucasian",70,0,0
"2064","Caucasian",49,1,0
"1400","African-American",22,0,1
"607","Caucasian",32,0,0
"190","Caucasian",26,1,1
"399","Caucasian",39,1,0
"3193","African-American",28,1,0
"4868","Caucasian",21,1,0
"934","Caucasian",30,0,0
"3868","African-American",29,0,0
"458","Caucasian",24,1,1
"3054","Caucasian",45,1,0
"1498","African-American",30,1,1
"3518","Caucasian",44,0,0
"2525","African-American",49,1,0
"2435","Caucasian",29,1,0
"1051","African-American",52,1,0
"1450","Caucasian",30,0,1
"4609","Caucasian",46,0,0
"270","African-American",26,1,1
"4885","Caucasian",61,0,0
"633","African-American",20,0,0
"2693","African-American",25,1,1
"1609","Caucasian",40,1,0
"4729","Caucasian",56,1,0
"4890","African-American",21,1,1
"2158","African-American",24,0,1
"894","African-American",23,0,1
"1360","African-American",27,1,1
"116","Caucasian",22,1,1
"2142","Caucasian",26,1,1
"1288","Caucasian",65,0,0
"2271","Caucasian",27,1,0
"4621","Caucasian",48,1,0
"3017","African-American",23,0,1
"539","Caucasian",51,0,0
"3912","African-American",19,0,1
"3092","Caucasian",24,1,0
"1344","Caucasian",66,1,0
"2046","African-American",42,1,0
"981","African-American",26,0,0
"4315.1","Caucasian",26,1,1
"2176","Caucasian",32,1,1
"299","Caucasian",21,0,1
"1064","Caucasian",26,0,1
"4547","Caucasian",51,0,0
"611","Caucasian",30,1,1
"1454","Caucasian",65,1,0
"450","African-American",21,0,1
"2474","African-American",21,0,1
"1243","African-American",67,1,0
"2113","African-American",30,1,1
"2504","Caucasian",35,0,0
"4197","Caucasian",39,1,0
"234","African-American",35,1,0
"3543","African-American",51,1,0
"4028","Caucasian",45,1,0
"2078","Caucasian",26,1,0
"1108","Caucasian",27,1,0
"2595","African-American",23,0,1
"4676","Caucasian",50,1,0
"2688","Caucasian",29,1,1
"463","Caucasian",26,0,1
"1854","African-American",20,0,1
"2300","Caucasian",24,0,0
"475","African-American",31,1,0
"612","Caucasian",37,1,1
"2865","Caucasian",23,1,1
"732","Caucasian",22,0,1
"2598","African-American",54,0,0
"1665","African-American",29,1,1
"1221","African-American",27,0,0
"3435","Caucasian",31,1,0
"1794","African-American",25,1,1
"233","Caucasian",57,1,0
"4050","African-American",21,0,1
"4099","Caucasian",53,1,0
"3451","Caucasian",25,1,1
"1880","Caucasian",42,0,0
"3741","Caucasian",35,1,1
"2608","Caucasian",44,1,0
"3022","African-American",31,0,0
"2102","African-American",35,0,1
"1880.1","Caucasian",42,0,0
"2512","Caucasian",47,0,0
"2975","Caucasian",39,0,1
"573","Caucasian",44,0,0
"3396","African-American",29,1,1
"4932","Caucasian",28,1,1
"1197","Caucasian",28,1,1
"2511","African-American",27,1,1
"1958","Caucasian",25,0,0
"4115","Caucasian",32,1,1
"4791","African-American",20,0,1
"745.1","Caucasian",46,1,0
"3653","Caucasian",65,1,0
"922","Caucasian",59,0,0
"494","African-American",21,1,1
"1048","Caucasian",72,1,0
"1653","African-American",23,1,0
"1272","Caucasian",31,0,0
"3832","African-American",33,0,1
"1654","African-American",41,0,0
"3525","African-American",34,1,0
"771","African-American",35,1,0
"2829","African-American",24,1,1
"228","African-American",22,1,0
"115","Caucasian",35,1,0
"1617","Caucasian",33,1,0
"2177","African-American",43,1,0
"1095","African-American",58,1,0
"951","Caucasian",34,1,0
"4059","Caucasian",64,1,0
"1414","Caucasian",19,1,1
"156","African-American",42,1,0
"533","Caucasian",24,0,0
"992","Caucasian",46,1,0
"155","Caucasian",43,0,0
"433","Caucasian",32,1,1
"1569","African-American",54,1,0
"687","Caucasian",36,1,0
"1459","Caucasian",31,1,0
"3177","Caucasian",26,0,0
"847","African-American",38,1,0
"4268","African-American",30,1,0
"2977","Caucasian",39,0,0
"1499","Caucasian",43,0,0
"4741","Caucasian",46,0,0
"1728","African-American",24,1,1
"465","African-American",26,1,1
"3846","African-American",26,1,1
"1579","Caucasian",20,0,1
"1517","Caucasian",26,1,1
"4545","African-American",29,1,0
"879","African-American",28,1,1
"4144.1","Caucasian",61,0,0
"1117","African-American",24,1,0
"3782","African-American",51,1,0
"4864","African-American",55,1,0
"4250","Caucasian",28,1,0
"4302","Caucasian",40,1,1
"6","Caucasian",35,1,0
"773","Caucasian",33,0,0
"3079","African-American",31,0,0
"694","African-American",45,1,0
"4734","Caucasian",62,0,0
"2187","Caucasian",27,0,1
"4213","Caucasian",27,1,1
"2709","Caucasian",46,1,0
"3005.1","African-American",63,0,0
"3263","Caucasian",22,1,1
"772","African-American",20,1,1
"1652","Caucasian",36,0,0
"4449","African-American",27,1,0
"1164","African-American",23,1,1
"4659","Caucasian",20,1,1
"3780","African-American",29,0,0
"560","Caucasian",30,0,1
"377","African-American",20,0,1
"2567","Caucasian",42,0,0
"4356","Caucasian",21,1,1
"2598.1","African-American",54,0,0
"4678","African-American",23,1,1
"4268.1","African-American",30,1,0
"3130","Caucasian",29,1,1
"3115","Caucasian",21,1,1
"943","Caucasian",46,1,0
"3130.1","Caucasian",29,1,1
"4784","Caucasian",61,0,0
"469","African-American",55,1,0
"1809","Caucasian",49,1,0
"4320","African-American",31,1,1
"1901","Caucasian",43,1,0
"452","Caucasian",22,0,1
"1098","Caucasian",28,1,0
"3168","Caucasian",42,0,0
"4486","African-American",28,1,1
"2049","African-American",24,1,1
"2609","Caucasian",38,1,0
"4245","African-American",28,1,0
"1819","Caucasian",29,0,0
"387","Caucasian",34,0,0
"3897","African-American",43,1,0
"3614","Caucasian",24,1,1
"224","Caucasian",50,1,1
"4189","African-American",27,1,1
"2989","Caucasian",23,0,1
"3072","African-American",26,1,1
"2308","African-American",22,0,1
"4521","African-American",21,0,1
"3387","Caucasian",30,0,0
"3537","Caucasian",42,1,0
"2192","African-American",36,1,0
"4831","African-American",36,1,0
"3212","Caucasian",28,1,1
"1064.1","Caucasian",26,0,1
"529","Caucasian",44,0,0
"841","African-American",33,0,0
"1604","African-American",56,1,0
"2679","Caucasian",20,1,1
"684","Caucasian",28,1,1
"4956","African-American",26,0,1
"1462","African-American",34,1,0
"4346","Caucasian",20,0,1
"1660","African-American",42,0,0
"488","African-American",31,1,1
"3576","African-American",24,1,1
"2862","African-American",34,1,0
"3491","Caucasian",37,1,0
"3252","Caucasian",65,0,0
"3466","African-American",41,0,0
"4917","African-American",26,1,0
"146","African-American",41,1,0
"3936","Caucasian",31,1,1
"1290","Caucasian",54,1,0
"1332","African-American",21,1,1
"271","Caucasian",34,1,1
"3684","Caucasian",21,0,1
"4263","Caucasian",26,1,1
"3195","African-American",26,1,0
"3935","African-American",45,1,0
"1077","African-American",24,1,1
"211","Caucasian",20,0,1
"352","Caucasian",36,1,1
"2779","Caucasian",23,1,1
"3290","African-American",26,0,1
"4061","Caucasian",43,1,0
