"","race","age","prior_offense","is_recid"
"3981","African-American",26,1,0
"356","Caucasian",37,1,0
"3079","African-American",31,0,0
"4254","African-American",31,1,0
"137","African-American",31,1,1
"3477","Caucasian",21,1,1
"1064","Caucasian",26,0,1
"4706","Caucasian",23,1,1
"1158","Caucasian",22,1,1
"3958","Caucasian",24,1,1
"2819","African-American",36,1,1
"2422","African-American",21,0,1
"332","African-American",21,1,1
"2909","Caucasian",30,1,1
"2993","African-American",58,1,0
"2038","Caucasian",33,1,0
"1052","Caucasian",24,1,1
"1909","Caucasian",38,1,0
"2089","African-American",26,1,0
"735","Caucasian",44,1,0
"4648","Caucasian",20,0,1
"1505","African-American",27,1,1
"1032","Caucasian",29,0,1
"940","Caucasian",22,0,1
"3443","Caucasian",27,1,1
"3967","Caucasian",26,1,1
"3058","Caucasian",37,1,0
"3105","African-American",30,1,1
"258","African-American",22,0,1
"4220","African-American",30,1,1
"4498","Caucasian",26,0,1
"2174","African-American",41,1,0
"2511","African-American",27,1,1
"2972","Caucasian",37,1,0
"395","Caucasian",48,0,0
"2398","African-American",28,1,1
"1590","Caucasian",54,1,0
"4844","African-American",29,1,1
"4605","Caucasian",23,1,1
"180","Caucasian",41,1,0
"965","Caucasian",50,1,0
"4060","African-American",22,1,1
"3927","African-American",26,1,1
"3613","African-American",51,0,0
"1087","African-American",41,0,0
"334","Caucasian",22,0,0
"3004","Caucasian",26,0,1
"4248","Caucasian",33,0,0
"1290","Caucasian",54,1,0
"627","African-American",41,0,0
"4628","Caucasian",37,1,1
"825","African-American",22,1,1
"1937","African-American",40,1,0
"2681","Caucasian",24,0,0
"569","African-American",24,0,1
"2762","Caucasian",54,1,0
"2195","Caucasian",25,1,0
"2715","African-American",41,1,0
"3733","African-American",29,1,1
"930","Caucasian",23,1,1
"4839","Caucasian",34,1,1
"1316","Caucasian",29,0,1
"1874","African-American",24,1,1
"4011","African-American",25,1,1
"2507","African-American",23,0,1
"3163","Caucasian",56,1,0
"1053","Caucasian",26,0,1
"2286","African-American",37,1,0
"2520","Caucasian",55,0,0
"888","African-American",31,1,0
"2724","African-American",40,1,0
"3067","African-American",37,1,0
"4143","African-American",29,1,0
"3853","African-American",21,1,1
"4237","Caucasian",40,1,0
"3470","Caucasian",29,1,1
"2730","Caucasian",22,0,1
"4465","Caucasian",35,1,0
"1742","Caucasian",52,1,0
"2322","African-American",27,1,1
"1466","Caucasian",23,1,1
"1860","African-American",23,1,1
"1769","Caucasian",31,1,1
"4138","African-American",27,1,0
"2765","African-American",20,0,0
"1844","African-American",25,1,1
"2811","Caucasian",34,0,1
"2808","African-American",22,1,1
"693","African-American",23,1,1
"249","Caucasian",24,0,1
"1692","African-American",35,1,0
"1219","African-American",28,1,1
"1478","African-American",48,1,0
"4602","African-American",21,1,1
"1654","African-American",41,0,0
"4330","African-American",51,0,0
"1294","Caucasian",24,1,1
"1266","Caucasian",22,0,1
"4007","African-American",28,1,1
"1027","African-American",33,0,0
"82","Caucasian",43,1,0
"2684","Caucasian",33,0,1
"1764","Caucasian",26,0,1
"207","African-American",28,1,1
"2356","African-American",39,1,0
"2575","African-American",31,1,0
"832","Caucasian",42,1,0
"2337","Caucasian",50,0,0
"2141","African-American",24,1,0
"58","Caucasian",35,1,0
"439","African-American",29,0,0
"381","Caucasian",27,0,0
"3017","African-American",23,0,1
"3460","Caucasian",43,1,0
"3228","Caucasian",32,0,1
"1593","Caucasian",22,1,1
"2958","Caucasian",57,1,0
"2344","African-American",22,0,1
"1945","Caucasian",38,1,0
"974","African-American",37,1,1
"1098","Caucasian",28,1,0
"4799","Caucasian",68,1,0
"3524","African-American",21,0,0
"2557","African-American",59,1,0
"1259","Caucasian",54,1,0
"2950","Caucasian",61,0,0
"4951","African-American",64,1,0
"3868","African-American",29,0,0
"316","African-American",19,0,1
"816","Caucasian",21,1,1
"989","African-American",39,1,0
"2390","African-American",27,1,0
"3357","African-American",24,0,1
"1054","Caucasian",25,1,1
"4385","Caucasian",33,1,1
"3968","Caucasian",30,1,0
"4783","African-American",28,1,0
"907","African-American",23,0,1
"471","Caucasian",42,0,0
"493","African-American",33,1,0
"3127","African-American",21,0,1
"753","Caucasian",48,1,0
"3750","African-American",28,1,1
"2580","Caucasian",21,1,1
"1527","African-American",20,0,1
"2298","Caucasian",37,0,1
"4576","Caucasian",61,1,0
"455","Caucasian",34,1,0
"131","Caucasian",45,1,0
"61","Caucasian",22,1,1
"4132","Caucasian",39,1,0
"2774","African-American",23,1,0
"472","African-American",28,1,1
"3229","Caucasian",19,1,1
"2376","African-American",29,1,0
"2723","Caucasian",43,0,0
"826","Caucasian",45,0,0
"340","Caucasian",45,0,0
"200","African-American",22,0,1
"2383","Caucasian",28,0,0
"1651","Caucasian",32,1,0
"2331","Caucasian",52,0,0
"3598","Caucasian",26,1,1
"4406","African-American",54,1,0
"915","Caucasian",20,1,1
"4229","African-American",21,0,1
"2864","African-American",19,1,1
"1166","African-American",46,0,0
"3616","African-American",37,1,0
"3702","Caucasian",26,0,0
"719","African-American",25,1,1
"4118","Caucasian",33,1,0
"4656","African-American",41,1,0
"57","Caucasian",44,0,0
"3132","African-American",32,1,1
"4937","African-American",22,0,1
"1000","Caucasian",32,1,0
"3106","Caucasian",30,1,1
"4729","Caucasian",56,1,0
"336","Caucasian",29,0,1
"2129","Caucasian",50,1,0
"2762.1","Caucasian",54,1,0
"3319","African-American",35,1,0
"1690","African-American",23,0,0
"1085","Caucasian",42,0,0
"3838","African-American",23,0,1
"1913","Caucasian",56,1,0
"2677","Caucasian",36,0,0
"1239","African-American",27,1,0
"1397","Caucasian",33,0,0
"4660","Caucasian",22,1,1
"4208","Caucasian",25,0,1
"1605","Caucasian",62,0,0
"2449","Caucasian",29,1,1
"1915","African-American",27,0,0
"1621","Caucasian",30,1,1
"4318","African-American",30,0,1
"2907","Caucasian",26,0,1
"3277","African-American",26,1,1
"526","African-American",23,1,0
"2081","Caucasian",47,0,0
"4362","African-American",23,0,0
"2994","Caucasian",27,0,0
"3352","African-American",29,0,0
"81","African-American",27,1,0
"3224","African-American",21,0,1
"3859","Caucasian",43,1,0
"1177","African-American",23,1,1
"2077","African-American",29,1,1
"1495","African-American",24,0,0
"2183","African-American",20,0,1
"3911","Caucasian",39,1,0
"1689","Caucasian",22,1,1
"1486","Caucasian",30,0,0
"3388","Caucasian",43,0,0
"3427","African-American",27,1,0
"164","Caucasian",24,0,1
"2609","Caucasian",38,1,0
"1463","African-American",22,0,1
"1373","African-American",27,1,1
"2528","Caucasian",21,0,1
"860","African-American",36,1,0
"3015","Caucasian",56,1,0
"4484","Caucasian",27,1,1
"626","Caucasian",26,1,0
"305","African-American",24,1,1
"3077","African-American",20,1,1
"4004","Caucasian",21,0,1
"529","Caucasian",44,0,0
"4086","Caucasian",22,1,1
"5000","Caucasian",24,0,1
"4961","Caucasian",34,0,0
"4561","Caucasian",46,1,1
"163","African-American",34,1,1
"809","Caucasian",25,0,1
"1330","African-American",24,0,1
"410","African-American",23,1,1
"3896","African-American",26,0,0
"2747","Caucasian",58,1,0
"2572","Caucasian",46,1,0
"2355","African-American",36,1,0
"3906","Caucasian",22,0,1
"1247","African-American",33,0,0
"692","African-American",49,1,0
"475","African-American",31,1,0
"2987","Caucasian",60,0,0
"1990","Caucasian",22,1,1
"2819.1","African-American",36,1,1
"2873","Caucasian",33,1,0
"3122","Caucasian",27,0,1
"4516","African-American",26,0,0
"1212","African-American",56,1,0
"751","Caucasian",24,0,1
"4160","African-American",20,0,1
"1299","Caucasian",22,0,1
"762","African-American",46,0,0
"3236","African-American",21,1,0
"3812","Caucasian",26,0,1
"3890","African-American",31,1,1
"4914","African-American",26,1,1
"2346","Caucasian",56,1,0
"537","African-American",22,1,1
"4276","African-American",29,1,0
"3579","Caucasian",52,1,0
"156","African-American",42,1,0
"972","African-American",21,0,0
"2991","Caucasian",31,1,1
"1636","African-American",23,0,1
"944","Caucasian",29,0,1
"2822","Caucasian",23,0,1
"839","Caucasian",23,0,1
"3807","Caucasian",21,0,1
"4269","African-American",24,1,1
"1915.1","African-American",27,0,0
"3047","Caucasian",50,1,0
"843","Caucasian",25,1,1
"3615","African-American",27,1,0
"3463","Caucasian",26,0,1
"4629","Caucasian",26,1,1
"1474","Caucasian",56,1,0
"3270","African-American",39,1,0
"6","Caucasian",35,1,0
"3918","Caucasian",27,1,1
"3759","Caucasian",39,1,1
"3903","Caucasian",25,1,1
"1926","Caucasian",45,1,0
"682","African-American",25,0,1
"1969","African-American",28,0,0
"1001","Caucasian",33,0,0
"4153","Caucasian",42,0,0
"553","African-American",30,1,1
"4772","African-American",30,1,1
"4768","African-American",25,1,1
"93","Caucasian",45,1,0
"1625","African-American",28,1,0
"2821","African-American",24,0,0
"3544","Caucasian",32,1,0
"1670","African-American",24,0,0
