"","race","age","prior_offense","is_recid"
"4428","African-American",60,0,0
"2617","African-American",42,1,0
"1524","Caucasian",39,0,0
"168","Caucasian",24,1,1
"3331","Caucasian",29,1,1
"3884","Caucasian",64,1,0
"4292","Caucasian",45,0,0
"3506","African-American",53,1,0
"4236","Caucasian",41,1,0
"4757","African-American",28,0,1
"2834","African-American",27,1,0
"1454","Caucasian",65,1,0
"1062","Caucasian",30,0,0
"4675","Caucasian",38,1,1
"3461","African-American",20,1,1
"2576","African-American",20,0,1
"1467","Caucasian",68,0,0
"4070","African-American",28,1,1
"4724","Caucasian",58,1,0
"4577","African-American",28,1,0
"1405","African-American",24,1,0
"2035","African-American",21,1,1
"1035","African-American",32,1,0
"3577","African-American",33,1,1
"4943","African-American",23,0,1
"3878","African-American",21,1,0
"3730","Caucasian",28,1,1
"2599","African-American",31,1,1
"4828","Caucasian",31,0,1
"2027","Caucasian",27,0,1
"2021","African-American",29,0,0
"3295","African-American",22,1,1
"2602","Caucasian",22,1,1
"1901","Caucasian",43,1,0
"1094","Caucasian",39,0,0
"2663","African-American",43,1,0
"3061","Caucasian",26,0,1
"353","Caucasian",39,1,0
"1323","African-American",27,1,0
"2504","Caucasian",35,0,0
"4163","African-American",41,1,0
"1059","African-American",21,1,1
"1118","African-American",25,1,1
"622","Caucasian",41,0,0
"3141","African-American",48,1,0
"3048","Caucasian",24,0,1
"2800","Caucasian",31,0,1
"1341","Caucasian",50,1,0
"937","African-American",20,1,1
"3096","African-American",25,1,1
"2652","African-American",60,1,0
"3201","Caucasian",22,1,1
"2829","African-American",24,1,1
"3750","African-American",28,1,1
"2303","African-American",55,1,0
"4283","African-American",34,0,0
"54","African-American",24,1,1
"374","Caucasian",38,1,1
"1924","Caucasian",26,1,1
"2101","Caucasian",27,1,1
"1389","African-American",30,1,1
"4762","African-American",22,0,1
"3206","Caucasian",41,1,0
"3297","Caucasian",28,0,0
"4262","African-American",36,1,0
"4839","Caucasian",34,1,1
"1610","Caucasian",32,1,0
"314","Caucasian",24,1,1
"2836","Caucasian",43,1,0
"148","African-American",27,1,0
"4246","African-American",28,1,1
"1135","Caucasian",26,1,1
"2156","Caucasian",38,1,0
"2152","African-American",26,0,0
"2510","Caucasian",30,0,0
"1728","African-American",24,1,1
"3239","African-American",25,0,1
"4531","African-American",56,0,0
"1518","African-American",23,0,1
"1531","Caucasian",19,0,1
"448","African-American",24,0,0
"3249","Caucasian",26,1,1
"2297","Caucasian",48,0,0
"3258","African-American",31,1,0
"1963","Caucasian",52,1,0
"1017","Caucasian",33,0,1
"530","Caucasian",40,0,0
"3767","African-American",28,1,1
"2722","African-American",49,0,0
"2323","Caucasian",31,1,1
"916","Caucasian",35,0,0
"1587","Caucasian",46,1,0
"2658","African-American",27,0,0
"1887","African-American",20,1,1
"1015","Caucasian",25,0,0
"4663","African-American",47,1,0
"2638","Caucasian",19,1,1
"4748","African-American",56,1,0
"2353","Caucasian",31,1,0
"733","African-American",29,1,1
"1265","African-American",38,1,0
"3543","African-American",51,1,0
"2690","Caucasian",60,1,0
"3419","African-American",32,1,0
"436","African-American",21,0,1
"4111","African-American",31,1,0
"1994","African-American",22,0,1
"4879","Caucasian",30,1,1
"457","Caucasian",23,1,1
"4772","African-American",30,1,1
"2599.1","African-American",31,1,1
"4827","African-American",27,1,1
"4452","Caucasian",40,1,0
"4506","African-American",21,1,1
"3063","African-American",23,0,1
"2726","Caucasian",30,0,1
"4209","African-American",22,1,1
"2720","African-American",28,1,0
"4827.1","African-American",27,1,1
