"","race","age","prior_offense","is_recid"
"24","Caucasian",26,0,1
"1469","Caucasian",43,0,0
"264","African-American",20,1,1
"1858","Caucasian",32,0,1
"812","Caucasian",67,0,0
"2937","Caucasian",25,1,1
"2039","African-American",22,0,1
"3426","African-American",25,1,1
"1286","African-American",27,1,0
"396","Caucasian",24,0,1
"2191","African-American",26,1,0
"2918","Caucasian",22,0,1
"150","African-American",35,1,0
"2604","Caucasian",39,1,0
"3230","Caucasian",30,1,0
"4899","Caucasian",71,1,0
"1489","African-American",23,1,1
"2675","African-American",28,1,0
"1442","Caucasian",20,0,1
"3003","African-American",20,1,1
"1078","African-American",44,1,0
"2596","Caucasian",43,0,0
"3440","African-American",23,1,1
"4775","Caucasian",46,1,0
"644","African-American",28,1,1
"1487","Caucasian",69,0,0
"45","African-American",30,1,1
"1177","African-American",23,1,1
"2349","African-American",23,1,1
"1288","Caucasian",65,0,0
"1816","Caucasian",19,0,1
"3046","African-American",24,0,1
"4937","African-American",22,0,1
"1878","Caucasian",22,1,1
"1680","African-American",63,1,0
"549","Caucasian",24,1,1
"2702","Caucasian",21,0,1
"1565","Caucasian",27,0,1
"1077","African-American",24,1,1
"469","African-American",55,1,0
"425","African-American",28,0,1
"2618","Caucasian",34,1,0
"173","African-American",21,1,1
"890","Caucasian",30,1,1
"3355","African-American",32,1,0
"709","African-American",28,1,0
"4087","Caucasian",24,1,1
"4067","African-American",28,1,1
"369","African-American",26,1,0
"312","Caucasian",62,0,0
"3384","African-American",31,1,0
"872","African-American",24,0,1
"995","Caucasian",24,1,1
"2879","African-American",23,0,0
"449","Caucasian",36,1,1
"1755","Caucasian",26,1,1
"1399","Caucasian",23,1,1
"1890","African-American",34,1,1
"1569","African-American",54,1,0
"2154","Caucasian",26,1,1
"3348","Caucasian",30,1,0
"313","African-American",24,1,1
"4360","Caucasian",46,0,0
"4223","Caucasian",51,1,0
"585","African-American",46,1,0
"3275","African-American",45,0,0
"2917","Caucasian",24,0,1
