"","race","age","prior_offense","is_recid"
"1566","Caucasian",27,1,1
"1452","Caucasian",21,0,1
"1722","Caucasian",29,1,1
"3868","African-American",29,0,0
"3894","Caucasian",29,1,1
"2979","Caucasian",30,1,0
"2313","Caucasian",26,1,1
"748","African-American",26,1,0
"3594","Caucasian",26,1,1
"404","African-American",36,1,1
"3138","African-American",23,1,1
"2334","African-American",26,1,1
"948","Caucasian",30,1,0
"965","Caucasian",50,1,0
"4037","Caucasian",61,1,0
"1868","African-American",50,1,0
"3785","African-American",30,1,0
"4809","African-American",40,0,0
"4612","Caucasian",32,0,0
"1862","African-American",27,1,1
"1281","African-American",21,0,1
"2825","Caucasian",68,0,0
"4778","Caucasian",22,0,1
"2365","African-American",27,1,0
"1842","African-American",28,1,1
"2185","Caucasian",35,1,0
"4253","Caucasian",20,0,1
"230","Caucasian",25,0,0
"2541","African-American",41,1,0
"2040","African-American",59,1,0
"4547","Caucasian",51,0,0
"690","Caucasian",24,1,1
"893","Caucasian",24,1,0
"4366","African-American",19,0,1
"1788","Caucasian",32,1,1
"1672","Caucasian",67,0,0
"2918","Caucasian",22,0,1
"3343","Caucasian",36,0,1
"645","Caucasian",32,1,1
"3093","Caucasian",31,0,0
"4689","Caucasian",28,0,1
"1957","African-American",22,0,1
"460","African-American",32,1,0
"2873","Caucasian",33,1,0
"257","African-American",24,1,1
"3099","Caucasian",39,0,0
"1742","Caucasian",52,1,0
"1070","Caucasian",33,1,0
"1291","Caucasian",20,0,1
"1993","Caucasian",27,0,0
"2775","African-American",20,0,1
"3163","Caucasian",56,1,0
"3151","Caucasian",33,1,1
"512","Caucasian",20,0,1
"3693","Caucasian",35,1,0
"3776","Caucasian",27,1,1
"1102","Caucasian",28,1,1
"1790","African-American",20,0,1
"4042","African-American",42,1,0
"2590","Caucasian",34,1,1
"1888","Caucasian",32,1,1
"2856","Caucasian",37,1,0
"4654","African-American",26,0,0
"1831","African-American",42,1,0
"3991","African-American",40,1,0
"2345","Caucasian",20,1,1
"2296","African-American",29,1,1
"4118","Caucasian",33,1,0
"2932","African-American",44,0,0
"2123","African-American",23,1,0
"3533","Caucasian",33,0,1
"2181","Caucasian",28,1,1
"6","Caucasian",35,1,0
"4398","Caucasian",23,0,1
"3834","African-American",24,1,1
"4201","Caucasian",31,1,1
"547","Caucasian",28,1,1
"3498","Caucasian",37,1,0
"761","African-American",21,1,1
"2177","African-American",43,1,0
"3091","African-American",27,1,1
"2482","African-American",46,1,0
