"","race","age","prior_offense","is_recid"
"964","African-American",34,0,0
"964.1","African-American",34,0,0
"850","African-American",21,0,1
"4838","Caucasian",58,1,0
"3145","African-American",45,0,0
"2766","Caucasian",27,1,1
"4655","African-American",31,1,1
"1681","African-American",27,0,0
"4292","Caucasian",45,0,0
"4579","Caucasian",54,0,0
"4096","African-American",24,0,1
"2316","Caucasian",22,1,1
"1970","Caucasian",33,0,0
"2335","African-American",35,1,0
"4971","Caucasian",39,1,0
"1468","African-American",21,1,0
"843","Caucasian",25,1,1
"4834","Caucasian",28,0,1
"48","Caucasian",23,0,1
"4743","African-American",28,1,0
"1683","Caucasian",27,1,0
"4457","Caucasian",37,0,0
"1809","Caucasian",49,1,0
"4665","Caucasian",37,1,0
"4899","Caucasian",71,1,0
"649","African-American",21,0,0
"371","Caucasian",46,1,0
"4978","African-American",37,1,0
"898","African-American",29,0,0
"2419","African-American",48,1,0
"807","African-American",20,1,1
"1159","Caucasian",27,1,1
"2231","African-American",28,1,0
"2276","African-American",19,0,1
"2902","African-American",25,1,0
"1074","Caucasian",52,0,0
"939","African-American",21,1,0
"2558","African-American",22,0,1
"1211","Caucasian",21,1,1
"1988","Caucasian",47,1,0
"2851","Caucasian",31,0,0
"4717","Caucasian",24,0,1
"3670","Caucasian",24,1,1
"2861","Caucasian",36,1,0
"4149","African-American",21,0,1
"174","Caucasian",32,0,0
"3946","Caucasian",31,1,1
"4973","African-American",29,1,1
"325","African-American",31,1,1
"4555","African-American",21,1,1
"2872","African-American",32,1,1
"4185","African-American",29,1,1
"1095","African-American",58,1,0
"523","Caucasian",52,0,0
"2770","Caucasian",24,0,1
"1664","Caucasian",41,0,0
"3451","Caucasian",25,1,1
"683","African-American",27,1,0
"2817","Caucasian",27,1,1
"2175","Caucasian",25,1,1
"35","Caucasian",24,1,1
"1572","Caucasian",21,0,1
"2124","African-American",21,1,1
"305","African-American",24,1,1
"2503","Caucasian",23,1,1
"4261","African-American",21,1,1
"4548","African-American",37,1,1
"4673","Caucasian",50,0,0
"2444","Caucasian",26,0,1
"1238","African-American",24,0,1
"1632","Caucasian",55,0,0
"3681","African-American",21,1,1
"1944","Caucasian",26,1,0
"231","African-American",55,0,0
"3496","African-American",62,0,0
"1908","Caucasian",29,1,0
"3711","African-American",26,1,1
"4463","Caucasian",45,1,1
"494","African-American",21,1,1
"2232","Caucasian",62,0,0
"3369","Caucasian",20,0,1
"3960","Caucasian",24,0,1
"4050","African-American",21,0,1
"2356","African-American",39,1,0
"1151","African-American",28,1,1
"271","Caucasian",34,1,1
"1063","African-American",20,0,1
"205","Caucasian",61,0,0
"1196","African-American",54,1,0
"2090","African-American",35,0,0
"3654","Caucasian",30,1,0
"4182","Caucasian",20,0,1
"2811","Caucasian",34,0,1
"833","Caucasian",33,1,0
"4284","Caucasian",21,0,1
"1822","African-American",29,1,1
"3902","Caucasian",26,1,1
"4592","Caucasian",23,1,1
"1913","Caucasian",56,1,0
"3797","Caucasian",51,1,0
"1415","Caucasian",37,1,1
"2583","African-American",37,1,0
"282","African-American",23,0,1
"4256","African-American",32,1,0
"4684","Caucasian",20,0,1
"671","African-American",26,1,1
"4370","Caucasian",38,1,0
"4686","Caucasian",26,1,1
"4596","African-American",46,1,0
"555","African-American",36,0,1
"232","African-American",24,0,0
"4586","Caucasian",62,0,0
"4147","Caucasian",23,1,1
"3787","African-American",23,1,0
"586","African-American",31,1,1
"457","Caucasian",23,1,1
"2055","African-American",49,1,0
"2375","Caucasian",31,1,0
"1610","Caucasian",32,1,0
"4111","African-American",31,1,0
"1691","African-American",30,1,1
"3356","Caucasian",22,1,1
"4483","African-American",53,1,0
"4449","African-American",27,1,0
"3433","Caucasian",44,1,0
"4355","Caucasian",44,1,0
"4691","Caucasian",22,1,1
"1718","African-American",22,0,1
"4168","African-American",38,1,1
"4349","African-American",23,0,1
"3740","African-American",31,0,0
"3083","African-American",25,1,1
"1429","Caucasian",23,1,1
"4388","African-American",43,1,0
"4357","African-American",67,0,0
