"","race","age","prior_offense","is_recid"
"637","Caucasian",40,1,1
"1666","African-American",46,0,0
"4902","African-American",29,1,1
"232","African-American",24,0,0
"3981","African-American",26,1,0
"2825","Caucasian",68,0,0
"1537","Caucasian",21,0,1
"748","African-American",26,1,0
"1496","Caucasian",41,1,0
"1738","Caucasian",38,0,0
"4682","Caucasian",45,0,0
"3847","African-American",23,1,1
"1745","African-American",25,1,1
"2406","African-American",21,0,1
"977","Caucasian",38,1,0
"4320","African-American",31,1,1
"3226","Caucasian",32,0,0
"2064","Caucasian",49,1,0
"2309","Caucasian",36,1,0
"2975","Caucasian",39,0,1
"160","Caucasian",32,0,0
"1666.1","African-American",46,0,0
"99","African-American",21,1,1
"2415","Caucasian",41,0,0
"20","Caucasian",38,1,0
"4718","African-American",26,1,1
"2742","African-American",21,0,1
"887","African-American",37,0,1
"2651","Caucasian",24,0,1
"2758","Caucasian",34,1,0
"1243","African-American",67,1,0
"4692","African-American",21,1,1
"3328","Caucasian",32,0,1
"3643","Caucasian",39,1,0
"182","African-American",27,1,1
"1919","Caucasian",24,0,1
"4399","African-American",22,1,1
"212","African-American",20,0,1
"3430","African-American",31,0,0
"3978","African-American",42,1,0
"4199","Caucasian",26,0,0
"1583","Caucasian",21,0,1
"110","African-American",28,1,0
"4699","African-American",28,1,1
"3714","African-American",22,1,1
"905","Caucasian",26,1,1
"2724","African-American",40,1,0
"4467","African-American",51,1,0
"3545","Caucasian",38,1,0
"4149","African-American",21,0,1
"1099","Caucasian",30,0,1
"3613","African-American",51,0,0
"2359","Caucasian",21,1,1
"3304","African-American",34,1,0
"3087","Caucasian",37,0,1
"2901","Caucasian",44,1,0
"1064","Caucasian",26,0,1
"2065","African-American",40,1,0
"668","African-American",27,0,0
"2841","Caucasian",53,1,0
"4526","African-American",27,1,1
"2479","African-American",33,1,0
"1255","Caucasian",32,1,0
"2372","African-American",26,1,1
"4953","Caucasian",30,0,1
"4258","Caucasian",49,0,0
"3033","African-American",29,1,0
"2926","African-American",30,0,1
"3979","Caucasian",43,0,0
"4485","Caucasian",23,0,0
"2128","Caucasian",52,1,0
"4376","African-American",33,1,0
"3126","Caucasian",60,1,0
"1304","African-American",26,0,1
"4556","African-American",30,1,1
"4437","African-American",56,1,0
"981","African-American",26,0,0
"3307","Caucasian",34,1,1
"3890","African-American",31,1,1
"2515","Caucasian",25,0,1
"2097","African-American",35,0,0
"237","African-American",21,0,1
"1306","Caucasian",27,1,0
"3684","Caucasian",21,0,1
"4864","African-American",55,1,0
"4776","Caucasian",32,0,0
"2502","Caucasian",46,0,0
"4884","African-American",28,1,1
"3458","African-American",22,0,1
"822","African-American",24,0,1
"4873","Caucasian",31,1,1
"3329","African-American",38,1,0
"2927","African-American",41,1,1
"2065.1","African-American",40,1,0
"472","African-American",28,1,1
"2078","Caucasian",26,1,0
"2344","African-American",22,0,1
"4483","African-American",53,1,0
"1784","Caucasian",24,1,1
"4388","African-American",43,1,0
"2834","African-American",27,1,0
"4398","Caucasian",23,0,1
"1916","Caucasian",44,1,0
"3205","Caucasian",23,0,1
"4846","Caucasian",24,1,1
"4072","Caucasian",29,0,0
"1184","African-American",26,1,0
"4874","African-American",39,0,0
"2789","Caucasian",39,1,0
"1731","African-American",21,1,1
"4056","African-American",30,0,0
"1841","African-American",25,1,1
"1852","Caucasian",29,1,0
"477","African-American",33,1,0
"4054","African-American",20,0,1
"4407","Caucasian",25,0,1
"1614","African-American",20,0,1
"1680","African-American",63,1,0
"969","African-American",21,1,1
"2860","African-American",34,1,0
"3496","African-American",62,0,0
"3439","Caucasian",22,0,1
"4718.1","African-American",26,1,1
"755","Caucasian",21,0,1
"2844","African-American",34,1,0
"1388","African-American",41,1,0
"3314","African-American",31,1,0
"981.1","African-American",26,0,0
"4023","African-American",36,1,0
"2559","African-American",20,1,1
"1417","African-American",24,1,0
"977.1","Caucasian",38,1,0
"488","African-American",31,1,1
"3650","African-American",23,0,1
"2437","Caucasian",29,1,1
"2614","Caucasian",23,1,1
"4260","Caucasian",31,0,0
"564","Caucasian",19,1,1
"3453","African-American",57,1,0
"1889","Caucasian",39,1,0
"2783","Caucasian",27,1,1
"3564","African-American",26,0,1
"2907","Caucasian",26,0,1
"4812","African-American",26,1,0
"1532","African-American",27,1,0
"4071","Caucasian",47,0,0
"2053","African-American",27,1,0
"60","African-American",33,0,0
"3391","African-American",42,1,0
"1827","African-American",27,1,0
"134","African-American",44,0,0
"4000","Caucasian",24,0,1
"3041","Caucasian",54,0,0
"915","Caucasian",20,1,1
"2349","African-American",23,1,1
"3563","African-American",21,0,1
"3644","Caucasian",56,1,0
"4679","African-American",40,1,0
"2515.1","Caucasian",25,0,1
"567","Caucasian",69,0,0
"325","African-American",31,1,1
"2725","Caucasian",26,1,1
"3745","Caucasian",27,0,1
"2291","African-American",20,1,1
"1221","African-American",27,0,0
"3618","Caucasian",30,0,0
"2287","African-American",24,1,1
"3873","African-American",44,1,0
"4858","African-American",26,1,0
"3928","Caucasian",28,0,1
"3489","African-American",39,1,1
"1119","Caucasian",25,1,1
"3027","African-American",30,1,0
"646","Caucasian",21,0,1
"4630","African-American",21,1,0
"3388","Caucasian",43,0,0
"3790","Caucasian",27,1,1
"4804","Caucasian",46,1,0
"4681","African-American",31,1,1
"917","Caucasian",36,1,0
"1928","Caucasian",26,0,0
"1134","Caucasian",21,0,1
"4159","Caucasian",31,1,1
"4411","African-American",46,1,0
"655","African-American",26,1,1
"3846","African-American",26,1,1
"1547","African-American",26,1,0
"4610","African-American",48,0,0
"952","African-American",22,1,1
"4123","Caucasian",44,1,0
"3583","Caucasian",23,0,0
"1243.1","African-American",67,1,0
"1138","Caucasian",19,0,1
"1367","African-American",51,1,0
"4003","African-American",27,1,0
"971","African-American",39,1,0
"1290","Caucasian",54,1,0
"579","African-American",30,1,1
"3072","African-American",26,1,1
"874","African-American",21,0,1
"1819","Caucasian",29,0,0
"3015","Caucasian",56,1,0
"2557","African-American",59,1,0
"4438","African-American",40,1,0
"2359.1","Caucasian",21,1,1
"886","Caucasian",28,0,0
"2982","Caucasian",25,1,1
"3720","Caucasian",48,1,0
"3621","African-American",24,1,1
"4972","Caucasian",49,1,0
"3787","African-American",23,1,0
"3887","African-American",43,0,0
"757","Caucasian",20,0,1
"1961","Caucasian",20,0,1
"1210","Caucasian",30,0,0
"4121","Caucasian",26,0,1
"1748","Caucasian",56,1,0
"2879","African-American",23,0,0
"1808","African-American",33,1,1
"2873","Caucasian",33,1,0
