"","race","age","prior_offense","is_recid"
"1373","African-American",27,1,1
"1775","African-American",28,1,1
"2602","Caucasian",22,1,1
"1422","Caucasian",58,1,0
"619","African-American",56,0,0
"778","African-American",42,0,0
"4389","Caucasian",51,0,0
"2741","Caucasian",37,1,0
"4790","Caucasian",30,1,1
"3657","Caucasian",24,1,1
"267","African-American",23,1,1
"2364","Caucasian",33,0,1
"3135","Caucasian",25,0,1
"72","African-American",22,1,1
"1292","African-American",21,0,1
"3513","Caucasian",29,0,0
"1511","African-American",35,1,0
"4082","Caucasian",46,0,0
"4085","Caucasian",51,0,0
"2465","African-American",72,1,0
"587","Caucasian",36,0,0
"320","Caucasian",56,1,0
"1403","Caucasian",29,1,1
"2166","Caucasian",29,1,1
"3354","African-American",43,0,0
"1263","African-American",34,0,1
"2192","African-American",36,1,0
"4273","African-American",32,0,0
"46","Caucasian",22,1,1
"3000","Caucasian",26,1,1
"2402","Caucasian",24,1,1
"131","Caucasian",45,1,0
"634","African-American",19,0,1
"3723","Caucasian",29,1,1
"3029","African-American",32,1,1
"171","Caucasian",24,1,1
"197","African-American",42,1,0
"3293","African-American",50,1,0
"1914","African-American",34,0,0
"1254","African-American",24,1,0
"3707","Caucasian",25,0,1
"1758","African-American",42,1,0
"4353","African-American",35,1,0
"938","African-American",21,1,0
"4371","African-American",43,1,0
"2064","Caucasian",49,1,0
"4928","Caucasian",46,0,0
"1695","African-American",41,1,0
"4639","Caucasian",38,1,1
"3055","African-American",26,1,1
"3180","Caucasian",44,1,0
"414","Caucasian",69,0,0
"1260","Caucasian",28,0,0
"3887","African-American",43,0,0
"962","Caucasian",42,0,0
"4457","Caucasian",37,0,0
"3719","African-American",24,1,1
"230","Caucasian",25,0,0
"886","Caucasian",28,0,0
"323","Caucasian",28,1,1
"1497","African-American",25,1,1
"1286","African-American",27,1,0
"3358","African-American",49,1,0
"1091","Caucasian",41,1,0
"2394","Caucasian",29,1,0
"1496","Caucasian",41,1,0
"4005","African-American",24,1,1
"2966","African-American",20,1,1
"1141","Caucasian",32,1,1
"762","African-American",46,0,0
"2765","African-American",20,0,0
"4973","African-American",29,1,1
"2852","African-American",28,1,0
"2771","Caucasian",23,0,0
"1230","African-American",21,0,1
"4854","African-American",23,1,0
"4147","Caucasian",23,1,1
"2276","African-American",19,0,1
"1328","African-American",23,1,1
"205","Caucasian",61,0,0
"1200","Caucasian",52,0,0
"505","African-American",27,1,0
"1735","African-American",26,1,1
"4190","African-American",46,1,0
"1554","Caucasian",31,1,0
"2833","Caucasian",57,1,0
"2590","Caucasian",34,1,1
"2436","Caucasian",30,0,1
"2791","Caucasian",29,0,1
"3308","African-American",29,1,1
"2610","Caucasian",24,1,0
"1858","Caucasian",32,0,1
"199","African-American",21,0,0
"2435","Caucasian",29,1,0
"3984","African-American",22,1,1
"2031","African-American",26,1,1
"2392","African-American",52,0,0
"1713","African-American",29,0,0
"2142","Caucasian",26,1,1
"551","African-American",28,1,1
"1721","African-American",22,1,1
"1811","African-American",22,0,1
"617","African-American",27,0,0
"1911","African-American",21,1,1
"3419","African-American",32,1,0
"1238","African-American",24,0,1
"2","African-American",39,1,0
"814","Caucasian",53,0,0
"4039","African-American",48,0,0
"4723","African-American",30,1,1
"174","Caucasian",32,0,0
"3225","African-American",57,0,0
"3771","African-American",27,1,0
"3277","African-American",26,1,1
"4177","African-American",31,1,1
"4773","African-American",21,1,1
"4791","African-American",20,0,1
"1614","African-American",20,0,1
"3010","African-American",27,1,1
"1813","African-American",31,1,1
"4184","Caucasian",37,1,0
"296","Caucasian",52,1,0
"368","Caucasian",33,1,1
"2115","African-American",23,1,1
"2465.1","African-American",72,1,0
"3331","Caucasian",29,1,1
"2311","African-American",30,1,1
"1403.1","Caucasian",29,1,1
"3542","Caucasian",32,1,1
"4372","African-American",37,1,0
"4424","African-American",36,1,0
"4586","Caucasian",62,0,0
"887","African-American",37,0,1
"1743","Caucasian",21,1,0
"3121","Caucasian",54,0,0
"4080","Caucasian",21,1,1
"551.1","African-American",28,1,1
"1271","Caucasian",21,1,1
"2287","African-American",24,1,1
"855","Caucasian",35,1,0
"3931","African-American",35,1,0
"1466","Caucasian",23,1,1
"3757","African-American",29,1,1
"312","Caucasian",62,0,0
"2813","African-American",35,0,0
"3412","Caucasian",26,1,1
"4877","African-American",31,1,0
"3774","African-American",34,1,0
"469","African-American",55,1,0
"3705","African-American",24,0,1
"2887","African-American",30,1,0
"2086","Caucasian",55,1,0
"4823","African-American",22,1,1
"1502","African-American",24,1,1
"1782","African-American",22,0,1
"1464","Caucasian",22,1,0
"1823","Caucasian",51,0,0
"1310","Caucasian",21,1,1
"704","Caucasian",37,1,0
"526","African-American",23,1,0
"2529","Caucasian",33,1,1
"4592","Caucasian",23,1,1
"3122","Caucasian",27,0,1
"4122","Caucasian",46,1,0
"837","African-American",43,1,0
"60","African-American",33,0,0
"1795","Caucasian",54,1,0
"4689","Caucasian",28,0,1
"4061","Caucasian",43,1,0
"654","African-American",27,1,1
"1120","African-American",22,0,1
"1971","Caucasian",23,1,1
"404","African-American",36,1,1
"3177","Caucasian",26,0,0
"2271","Caucasian",27,1,0
"2908","Caucasian",30,1,0
"1375","Caucasian",37,1,0
"1721.1","African-American",22,1,1
"4196","African-American",25,1,1
"1001","Caucasian",33,0,0
"460","African-American",32,1,0
"4870","Caucasian",76,1,0
"4366","African-American",19,0,1
"2876","Caucasian",25,0,0
"703","Caucasian",42,0,0
"1642","African-American",22,0,1
"1555","Caucasian",23,1,1
"4347","African-American",21,1,1
"1902","African-American",77,0,0
"1620","Caucasian",21,1,1
"4154","Caucasian",20,1,1
"2189","African-American",27,1,0
"353","Caucasian",39,1,0
"4524","African-American",27,1,1
"3720","Caucasian",48,1,0
"3730","Caucasian",28,1,1
"2048","Caucasian",33,0,1
"2519","Caucasian",28,1,1
"205.1","Caucasian",61,0,0
"2746","Caucasian",23,1,0
"2756","Caucasian",62,0,0
"3858","Caucasian",22,1,1
"1934","Caucasian",29,0,1
"3557","Caucasian",21,1,0
"3216","Caucasian",28,1,1
"3055.1","African-American",26,1,1
"611","Caucasian",30,1,1
"4987","African-American",39,0,0
"2829","African-American",24,1,1
"247","Caucasian",48,1,0
"1490","Caucasian",27,0,0
"764","African-American",24,0,0
"3127","African-American",21,0,1
"2850","African-American",30,1,0
"4513","African-American",21,1,1
"2883","Caucasian",26,0,1
"3925","African-American",26,1,1
"3233","Caucasian",20,0,1
"2980","African-American",27,1,1
