"","race","age","prior_offense","is_recid"
"3218","Caucasian",25,0,0
"4897","Caucasian",56,1,0
"4839","Caucasian",34,1,1
"3377","Caucasian",29,1,1
"1070","Caucasian",33,1,0
"355","Caucasian",21,0,0
"2838","African-American",34,1,0
"62","African-American",34,1,0
"1566","Caucasian",27,1,1
"27","African-American",53,1,0
"4203","African-American",43,1,0
"3283","Caucasian",22,1,0
"1279","Caucasian",29,0,1
"979","African-American",22,1,0
"497","Caucasian",53,1,0
"166","African-American",26,1,1
"1158","Caucasian",22,1,1
"3951","Caucasian",43,1,0
"3974","Caucasian",29,0,0
"2524","Caucasian",21,1,1
"3705","African-American",24,0,1
"4271","African-American",43,0,0
"1711","Caucasian",33,1,0
"4771","African-American",20,0,0
"2891","African-American",22,0,0
"3552","African-American",35,1,0
"1535","Caucasian",26,1,1
"4121","Caucasian",26,0,1
"4440","Caucasian",50,1,0
"3326","African-American",28,1,0
"1641","Caucasian",30,0,0
"1555","Caucasian",23,1,1
"3561","African-American",27,1,1
"3753","Caucasian",24,0,0
"1215","Caucasian",32,1,0
"1909","Caucasian",38,1,0
"3491","Caucasian",37,1,0
"488","African-American",31,1,1
"641","African-American",25,0,1
"23","Caucasian",37,1,1
"1119","Caucasian",25,1,1
"2066","African-American",24,0,1
"640","African-American",34,1,1
"877","Caucasian",41,0,0
"1104","African-American",60,1,0
"4903","African-American",31,1,0
"3704","Caucasian",24,1,1
"2202","African-American",57,1,0
"726","Caucasian",43,0,0
"2865","Caucasian",23,1,1
"4185","African-American",29,1,1
"3610","African-American",22,0,1
"4922","African-American",45,1,0
"3100","Caucasian",48,1,0
"3884","Caucasian",64,1,0
"2811","Caucasian",34,0,1
"2410","Caucasian",42,1,0
"4642","African-American",27,0,1
"512","Caucasian",20,0,1
"1010","African-American",21,0,0
"3097","Caucasian",27,1,1
"3497","African-American",21,0,1
"1597","Caucasian",19,0,1
"491","Caucasian",56,1,0
"961","Caucasian",32,0,1
"167","African-American",29,1,1
"3187","African-American",30,0,1
"2653","Caucasian",25,0,1
"397","African-American",29,1,1
"1805","Caucasian",29,1,1
"4117","African-American",20,1,1
