"","race","age","prior_offense","is_recid"
"463","Caucasian",26,0,1
"2963","African-American",25,1,1
"4246","African-American",28,1,1
"2698","Caucasian",38,0,0
"621","Caucasian",25,0,1
"1104","African-American",60,1,0
"3175","Caucasian",52,1,0
"1416","African-American",35,0,0
"3772","Caucasian",22,1,1
"3027","African-American",30,1,0
"2201","Caucasian",20,0,1
"4233","Caucasian",28,1,1
"1922","African-American",41,1,0
"769","Caucasian",31,0,0
"4369","Caucasian",45,0,0
"2193","Caucasian",19,0,1
"4852","African-American",33,1,1
"4428","African-American",60,0,0
"2509","Caucasian",59,0,0
"2675","African-American",28,1,0
"2502","Caucasian",46,0,0
"1850","Caucasian",27,0,0
"1363","Caucasian",23,1,1
"2928","Caucasian",52,1,0
"1475","Caucasian",31,1,0
"1826","African-American",22,1,0
"809","Caucasian",25,0,1
"3996","Caucasian",22,0,1
"1239","African-American",27,1,0
"1634","African-American",25,0,0
"4478","African-American",31,1,1
"2576","African-American",20,0,1
"2638","Caucasian",19,1,1
"4836","Caucasian",25,1,1
"1256","Caucasian",27,0,1
"3710","African-American",21,0,1
"1957","African-American",22,0,1
"1267","Caucasian",32,0,0
"4785","African-American",21,0,1
"3835","Caucasian",26,1,1
"2446","African-American",20,0,1
"3306","Caucasian",28,0,0
"883","African-American",35,1,0
"549","Caucasian",24,1,1
"2951","African-American",22,0,1
"2759","African-American",27,1,0
"1339","African-American",38,1,0
"1004","Caucasian",38,1,0
"326","Caucasian",21,0,1
"359","African-American",20,1,1
"3519","African-American",31,1,0
"2061","Caucasian",28,0,1
"4860","African-American",43,0,0
"4454","African-American",29,1,0
"2905","African-American",20,0,1
"4244","African-American",27,0,1
"750","Caucasian",37,0,1
"4808","African-American",26,1,1
"2263","Caucasian",47,0,0
"2522","African-American",39,1,0
"2424","Caucasian",26,1,1
"3123","African-American",52,1,0
"3610","African-American",22,0,1
"3759","Caucasian",39,1,1
"2426","Caucasian",46,0,0
"4339","Caucasian",20,1,1
"2090","African-American",35,0,0
"2651","Caucasian",24,0,1
"2406","African-American",21,0,1
"562","African-American",35,0,0
"2077","African-American",29,1,1
"2331","Caucasian",52,0,0
"3799","African-American",42,1,0
"1044","African-American",29,1,0
"3184","Caucasian",28,1,1
"165","Caucasian",80,0,0
"1386","African-American",21,1,1
"4191","Caucasian",44,0,0
"3779","African-American",23,1,1
"4045","Caucasian",25,0,1
"1478","African-American",48,1,0
"791","African-American",30,1,0
"1427","African-American",30,1,1
"309","Caucasian",34,0,0
"4551","African-American",40,1,1
"2528","Caucasian",21,0,1
"3339","African-American",29,0,0
"4045.1","Caucasian",25,0,1
"2700","African-American",23,0,1
"4373","Caucasian",42,0,0
"2484","African-American",36,1,1
"385","Caucasian",64,0,0
"4616","Caucasian",34,1,0
"3938","Caucasian",35,1,1
"2806","African-American",36,1,0
"1205","African-American",31,1,1
"523","Caucasian",52,0,0
"81","African-American",27,1,0
"2683","African-American",26,1,0
"2859","Caucasian",27,1,1
"3253","Caucasian",29,1,0
"1245","Caucasian",25,1,1
"4923","African-American",36,0,1
