"","race","age","prior_offense","is_recid"
"4623","Caucasian",33,1,1
"946","Caucasian",37,1,1
"4708","African-American",26,1,1
"2481","African-American",34,1,1
"2975","Caucasian",39,0,1
"3375","Caucasian",45,1,1
"3234","Caucasian",47,0,0
"544","Caucasian",26,1,1
"3029","African-American",32,1,1
"2555","African-American",21,1,1
"2596","Caucasian",43,0,0
"647","African-American",26,1,1
"4056","African-American",30,0,0
"96","African-American",22,0,1
"4781","Caucasian",67,0,0
"3327","African-American",27,1,0
"355","Caucasian",21,0,0
"4722","Caucasian",37,1,0
"4576","Caucasian",61,1,0
"650","African-American",25,0,1
"1581","Caucasian",26,0,0
"4185","African-American",29,1,1
"554","African-American",27,1,0
"2762","Caucasian",54,1,0
"1954","Caucasian",22,1,1
"1247","African-American",33,0,0
"1865","Caucasian",44,0,0
"712","African-American",48,1,0
"1085","Caucasian",42,0,0
"3182","Caucasian",36,1,0
"1388","African-American",41,1,0
"3295","African-American",22,1,1
"1747","African-American",26,0,0
"1458","Caucasian",51,1,0
"260","African-American",30,1,0
"4789","Caucasian",20,1,1
"890","Caucasian",30,1,1
"3522","African-American",34,0,0
"4926","African-American",20,0,1
"9","Caucasian",21,0,1
"2770","Caucasian",24,0,1
"18","Caucasian",29,1,1
"2287","African-American",24,1,1
"2194","Caucasian",50,1,0
"2309","Caucasian",36,1,0
"3218","Caucasian",25,0,0
"2837","Caucasian",25,1,1
"612","Caucasian",37,1,1
"2140","Caucasian",22,1,1
"4614","Caucasian",21,1,1
"479","African-American",52,1,0
"4696","Caucasian",34,1,0
"4441","Caucasian",25,1,1
"2336","Caucasian",32,1,0
"2243","Caucasian",38,1,0
"1818","African-American",47,1,0
"4837","African-American",25,1,1
"2704","Caucasian",33,1,0
"4489","Caucasian",52,1,0
"4071","Caucasian",47,0,0
"2070","African-American",20,1,0
"1351","Caucasian",43,0,0
"3973","African-American",21,0,1
"4207","Caucasian",21,0,1
"2114","Caucasian",33,1,1
"2999","Caucasian",29,1,1
"2015","African-American",20,0,1
"2350","African-American",51,1,0
"2962","Caucasian",22,1,1
"3992","Caucasian",32,1,1
"1910","African-American",27,1,1
"1474","Caucasian",56,1,0
"182","African-American",27,1,1
"3876","African-American",27,1,0
"1298","African-American",52,1,0
"24","Caucasian",26,0,1
"3268","African-American",50,1,0
"1514","Caucasian",55,1,0
"265","Caucasian",42,1,0
"4374","Caucasian",27,0,1
"1090","Caucasian",27,1,0
"467","Caucasian",50,1,0
"3754","Caucasian",32,1,1
"4564","African-American",22,0,1
"3126","Caucasian",60,1,0
"2294","Caucasian",24,1,1
"747","African-American",50,1,0
"175","African-American",27,1,1
"4664","African-American",24,1,1
"2733","African-American",34,1,0
"3074","African-American",30,1,0
"739","African-American",27,1,1
"75","Caucasian",24,1,1
"1612","Caucasian",32,1,1
"1247.1","African-American",33,0,0
"2159","African-American",34,1,0
"4930","African-American",30,1,0
"4806","Caucasian",25,0,1
"294","African-American",23,1,1
"1345","African-American",34,1,0
"1327","African-American",45,0,0
"2167","African-American",23,0,1
"4414","African-American",35,1,0
"912","Caucasian",32,1,0
"3148","Caucasian",25,1,0
"4162","African-American",24,0,1
"4234","African-American",24,1,1
"4414.1","African-American",35,1,0
"1544","Caucasian",25,1,0
"3753","Caucasian",24,0,0
"758","African-American",30,1,0
"173","African-American",21,1,1
"717","Caucasian",45,1,0
"4073","Caucasian",28,0,0
"2803","Caucasian",42,0,0
"176","African-American",24,1,1
"2964","Caucasian",25,1,1
"359","African-American",20,1,1
"3357","African-American",24,0,1
"652","Caucasian",43,0,0
"4123","Caucasian",44,1,0
"4528","African-American",27,1,1
"2599","African-American",31,1,1
"1653","African-American",23,1,0
"4763","African-American",27,1,1
"61","Caucasian",22,1,1
"1303","African-American",27,0,1
"3233","Caucasian",20,0,1
"4958","Caucasian",40,0,0
"398","Caucasian",31,1,1
"3760","Caucasian",29,1,0
"1996","African-American",23,1,0
"2344","African-American",22,0,1
"1911","African-American",21,1,1
"4339","Caucasian",20,1,1
"4796","Caucasian",47,0,0
"440","Caucasian",31,0,0
"592","Caucasian",23,1,1
"2501","African-American",31,1,0
"4754","Caucasian",30,1,0
"4151","African-American",31,1,1
"2784","African-American",40,0,0
"3253","Caucasian",29,1,0
"4236","Caucasian",41,1,0
"2547","African-American",28,1,1
"1318","African-American",27,1,1
"3086","African-American",41,1,0
"620","African-American",28,1,1
"4406","African-American",54,1,0
"2743","African-American",25,1,1
"3111","African-American",45,1,0
"2376","African-American",29,1,0
"3109","African-American",23,0,1
"3316","Caucasian",40,1,0
"3502","Caucasian",28,0,0
"2138","African-American",48,1,0
"157","Caucasian",40,1,0
"2410","Caucasian",42,1,0
"2798","Caucasian",27,1,0
"3290","African-American",26,0,1
"2398","African-American",28,1,1
"3333","African-American",33,0,1
"2028","Caucasian",33,1,1
"3472","African-American",29,1,1
"4042","African-American",42,1,0
"2274","Caucasian",29,1,1
"2215","African-American",55,1,0
"442","Caucasian",22,1,1
"3235","African-American",35,1,0
"4991","African-American",23,0,1
"4269","African-American",24,1,1
"3362","Caucasian",48,1,0
"4298","Caucasian",24,0,1
"886","Caucasian",28,0,0
"3055","African-American",26,1,1
"4878","Caucasian",59,0,0
"4769","African-American",26,0,0
"4036","Caucasian",21,1,1
"4301","Caucasian",30,0,1
"1112","Caucasian",54,0,0
"3066","Caucasian",25,1,1
"4793","Caucasian",52,1,0
"609","African-American",37,1,0
"436","African-American",21,0,1
"3540","Caucasian",51,1,0
"311","Caucasian",22,0,1
"3721","African-American",25,1,0
"4826","African-American",49,1,0
"4990","Caucasian",51,1,0
"1433","Caucasian",27,1,1
"2707","Caucasian",47,0,0
"4960","African-American",23,0,1
"3974","Caucasian",29,0,0
"676","African-American",25,0,1
"4354","Caucasian",33,0,0
"122","African-American",27,1,1
"1970","Caucasian",33,0,0
"1942","Caucasian",31,0,1
"1416","African-American",35,0,0
"2266","Caucasian",25,1,1
"4180","African-American",55,1,0
"3470","Caucasian",29,1,1
"348","African-American",25,1,1
"2100","African-American",21,0,0
"4663","African-American",47,1,0
"763","African-American",43,1,1
"2964.1","Caucasian",25,1,1
"1031","Caucasian",28,1,0
"1372","African-American",25,1,1
"517","Caucasian",35,1,0
"1550","African-American",21,1,1
"3652","Caucasian",29,1,1
"2213","African-American",31,1,1
"3488","Caucasian",34,1,1
"2428","African-American",40,0,0
"1706","African-American",25,0,1
"3225","African-American",57,0,0
"2113","African-American",30,1,1
"4449","African-American",27,1,0
"1587","Caucasian",46,1,0
"2437","Caucasian",29,1,1
"410","African-American",23,1,1
"1112.1","Caucasian",54,0,0
"2338","Caucasian",54,0,0
"3784","Caucasian",43,1,0
"4431","African-American",26,0,1
"4845","African-American",24,1,1
"2656","African-American",42,0,0
"1998","Caucasian",44,0,0
"4143","African-American",29,1,0
"2256","African-American",64,1,0
"351","Caucasian",49,1,0
"4315","Caucasian",26,1,1
"4718","African-American",26,1,1
"2247","Caucasian",30,0,1
"1945","Caucasian",38,1,0
"3879","African-American",23,0,1
"305","African-American",24,1,1
"1493","Caucasian",32,0,0
"2652","African-American",60,1,0
"3099","Caucasian",39,0,0
"1856","African-American",27,1,0
"2471","African-American",22,1,1
"1640","African-American",21,0,0
"1122","African-American",27,1,1
"3145","African-American",45,0,0
"2530","Caucasian",43,1,0
"3880","African-American",28,1,0
"4742","African-American",24,0,1
"4010","Caucasian",26,1,1
"3859","Caucasian",43,1,0
"109","African-American",49,1,0
"422","African-American",53,1,0
"2700","African-American",23,0,1
"1349","Caucasian",26,1,0
"3887","African-American",43,0,0
"2983","African-American",21,1,1
"1415","Caucasian",37,1,1
"1615","African-American",37,1,0
"3780","African-American",29,0,0
"2775","African-American",20,0,1
"766","Caucasian",38,1,0
"1939","Caucasian",36,0,0
"1651","Caucasian",32,1,0
"3290.1","African-American",26,0,1
"798","Caucasian",25,1,1
"751","Caucasian",24,0,1
"2148","Caucasian",68,0,0
"1382","Caucasian",23,1,1
"2168","African-American",24,1,1
"2331","Caucasian",52,0,0
"4317","African-American",63,0,0
"3986","Caucasian",21,1,1
"4273","African-American",32,0,0
"4395","Caucasian",30,1,0
"2747","Caucasian",58,1,0
"4459","Caucasian",30,1,0
"1954.1","Caucasian",22,1,1
"2601","Caucasian",29,1,0
"2582","Caucasian",57,1,0
"436.1","African-American",21,0,1
"2437.1","Caucasian",29,1,1
"2324","African-American",25,1,1
"1108","Caucasian",27,1,0
"2001","African-American",27,1,1
"3807","Caucasian",21,0,1
"1400","African-American",22,0,1
"2564","Caucasian",31,1,0
"4253","Caucasian",20,0,1
"532","African-American",39,1,1
"1439","Caucasian",70,0,0
"4852","African-American",33,1,1
"3401","African-American",20,0,1
"1057","African-American",23,1,1
"3306","Caucasian",28,0,0
"614","Caucasian",26,0,0
"2391","Caucasian",57,1,0
"4506","African-American",21,1,1
"3916","Caucasian",24,0,1
"452","Caucasian",22,0,1
"1763","African-American",38,1,0
"2823","Caucasian",21,1,1
"117","Caucasian",30,0,0
"2640","African-American",28,1,1
"380","Caucasian",26,1,1
"867","Caucasian",22,0,1
"1463","African-American",22,0,1
"4713","Caucasian",21,0,1
"3292","Caucasian",27,1,1
"1304","African-American",26,0,1
"3850","African-American",30,1,0
"4830","Caucasian",33,1,1
"307","Caucasian",58,1,0
"540","African-American",31,0,0
"2865","Caucasian",23,1,1
"2173","African-American",26,1,0
"1983","Caucasian",23,1,0
"4443","Caucasian",41,0,1
"1307","African-American",20,1,1
"207","African-American",28,1,1
"1910.1","African-American",27,1,1
"4998","African-American",28,1,0
"1339","African-American",38,1,0
"3067","African-American",37,1,0
"4050","African-American",21,0,1
"3435","Caucasian",31,1,0
"4864","African-American",55,1,0
"4549","Caucasian",25,1,1
"2790","African-American",20,0,1
"1229","Caucasian",22,1,1
"3534","African-American",22,0,1
"4005","African-American",24,1,1
"146","African-American",41,1,0
"442.1","Caucasian",22,1,1
"2138.1","African-American",48,1,0
"4132","Caucasian",39,1,0
"4883","Caucasian",37,0,0
"945","African-American",33,1,0
"1295","Caucasian",25,1,1
"2198","African-American",37,1,0
"1862","African-American",27,1,1
"4642","African-American",27,0,1
"86","Caucasian",24,0,1
"1371","Caucasian",23,0,1
"3096","African-American",25,1,1
"1844","African-American",25,1,1
"2022","African-American",50,0,0
"3667","Caucasian",22,1,1
"525","African-American",27,0,1
"94","African-American",34,1,0
"207.1","African-American",28,1,1
"1435","Caucasian",36,0,0
"3195","African-American",26,1,0
"4925","Caucasian",40,1,0
"2672","Caucasian",53,1,0
"4262","African-American",36,1,0
"797","African-American",20,1,1
"1275","Caucasian",23,1,1
"4755","Caucasian",29,1,1
"1765","Caucasian",51,0,1
"4468","Caucasian",20,0,1
"3775","African-American",51,0,0
"2182","Caucasian",31,0,1
"4912","African-American",27,1,1
"1887","African-American",20,1,1
"1379","African-American",38,1,0
"4805","Caucasian",35,1,1
"2359","Caucasian",21,1,1
"2510","Caucasian",30,0,0
"3159","African-American",23,1,0
"488","African-American",31,1,1
"2166","Caucasian",29,1,1
"2978","Caucasian",29,1,0
"2979","Caucasian",30,1,0
"2742","African-American",21,0,1
"3995","Caucasian",57,1,0
"1449","African-American",49,1,0
"281","African-American",30,1,0
"407","African-American",30,1,1
