"","race","age","prior_offense","is_recid"
"2789","Caucasian",39,1,0
"3564","African-American",26,0,1
"4326","Caucasian",26,1,1
"42","Caucasian",23,1,1
"15","African-American",23,1,1
"296","Caucasian",52,1,0
"4222","African-American",27,1,0
"1121","African-American",25,1,1
"1668","African-American",42,0,0
"4836","Caucasian",25,1,1
"2105","African-American",60,1,0
"884","Caucasian",66,0,0
"1254","African-American",24,1,0
"2465","African-American",72,1,0
"3226","Caucasian",32,0,0
"1812","Caucasian",24,0,1
"4533","African-American",21,1,1
"3757","African-American",29,1,1
"229","Caucasian",24,1,1
"2892","Caucasian",35,1,0
"2849","African-American",33,0,0
"4307","African-American",35,1,0
"1762","African-American",24,0,1
"4320","African-American",31,1,1
"2793","Caucasian",53,1,0
"3126","Caucasian",60,1,0
"4886","Caucasian",40,0,0
"1050","African-American",25,1,0
"934","Caucasian",30,0,0
"4170","African-American",33,1,0
"466","African-American",34,1,1
"3261","African-American",27,1,0
"1966","Caucasian",31,1,1
"637","Caucasian",40,1,1
"2735","African-American",25,1,1
"2557","African-American",59,1,0
"990","Caucasian",24,1,1
"253","Caucasian",57,1,0
"107","Caucasian",37,0,0
"4906","Caucasian",51,1,0
"1126","African-American",21,0,1
"3921","African-American",30,1,0
"1203","African-American",44,1,0
"339","Caucasian",38,1,0
"24","Caucasian",26,0,1
"2224","African-American",22,1,0
"540","African-American",31,0,0
"876","Caucasian",30,1,1
"767","African-American",21,1,1
"801","Caucasian",56,0,0
"4828","Caucasian",31,0,1
"3301","Caucasian",20,0,1
"966","African-American",24,0,1
"2575","African-American",31,1,0
"750","Caucasian",37,0,1
"1046","Caucasian",30,0,1
"4045","Caucasian",25,0,1
"3313","African-American",46,1,0
"4326.1","Caucasian",26,1,1
"2225","Caucasian",22,1,1
"2212","African-American",40,1,0
"1034","Caucasian",33,1,0
"1316","Caucasian",29,0,1
"3497","African-American",21,0,1
"2360","Caucasian",25,1,1
"123","Caucasian",25,1,1
"38","African-American",23,1,1
"2498","African-American",29,1,0
"2315","African-American",44,0,0
"2638","Caucasian",19,1,1
"1192","African-American",29,1,0
"19","African-American",22,1,1
"2201","Caucasian",20,0,1
"4770","African-American",27,1,1
"3128","African-American",24,1,1
"3651","Caucasian",46,1,1
"4514","Caucasian",22,0,1
"4921","African-American",22,1,1
"2955","Caucasian",24,1,0
"1482","Caucasian",22,0,1
"1661","Caucasian",21,0,1
"643","Caucasian",19,1,1
"51","African-American",34,1,0
"957","African-American",35,1,0
"2044","African-American",28,1,1
"4414","African-American",35,1,0
"2178","Caucasian",43,1,0
"1283","African-American",28,1,1
"3787","African-American",23,1,0
"707","Caucasian",27,0,0
"4680","African-American",20,0,1
"143","Caucasian",28,0,1
"580","African-American",34,1,0
"2737","African-American",22,1,1
"2142","Caucasian",26,1,1
"1883","Caucasian",41,0,0
"3426","African-American",25,1,1
"1124","Caucasian",21,0,1
"1155","African-American",39,1,1
"4488","African-American",44,1,0
"414","Caucasian",69,0,0
"331","Caucasian",22,0,0
"975","African-American",32,1,1
"3890","African-American",31,1,1
"3360","African-American",31,1,1
"3285","African-American",28,1,1
"1013","African-American",25,0,0
"630","African-American",40,1,0
"2048","Caucasian",33,0,1
"235","Caucasian",39,0,0
"4754","Caucasian",30,1,0
"456","African-American",27,0,0
"1292","African-American",21,0,1
"3068","African-American",46,1,0
"176","African-American",24,1,1
"3474","African-American",29,1,1
"3710","African-American",21,0,1
"3032","Caucasian",47,1,0
"4639","Caucasian",38,1,1
"4525","Caucasian",22,1,1
"1432","Caucasian",25,0,0
"574","African-American",47,1,0
"3128.1","African-American",24,1,1
"477","African-American",33,1,0
"1513","African-American",24,1,1
"1206","African-American",27,1,0
"2693","African-American",25,1,1
"142","Caucasian",32,0,0
"551","African-American",28,1,1
"2439","African-American",42,0,1
"3953","African-American",35,1,0
"479","African-American",52,1,0
"4673","Caucasian",50,0,0
"3446","Caucasian",21,0,1
"1669","African-American",31,1,0
"1428","African-American",27,1,1
"3173","Caucasian",72,1,0
"3372","Caucasian",36,1,0
"1789","African-American",41,1,0
"1537","Caucasian",21,0,1
"3019","Caucasian",37,1,1
"3922","Caucasian",37,0,0
"774","African-American",23,1,0
"1169","African-American",24,0,1
"3342","Caucasian",42,1,0
"3921.1","African-American",30,1,0
"463","Caucasian",26,0,1
"1545","Caucasian",28,1,1
"4570","Caucasian",29,0,0
"2954","African-American",32,1,0
"4963","Caucasian",48,1,0
"4168","African-American",38,1,1
"4855","Caucasian",55,1,0
"1909","Caucasian",38,1,0
"2476","African-American",23,0,1
"1768","African-American",61,1,0
"1805","Caucasian",29,1,1
"2727","African-American",28,1,1
"1525","Caucasian",25,1,0
"1514","Caucasian",55,1,0
"1478","African-American",48,1,0
"2538","African-American",27,1,0
"1524","Caucasian",39,0,0
"1030","African-American",29,1,0
"2878","Caucasian",50,1,0
"3874","Caucasian",36,1,0
"326","Caucasian",21,0,1
"3521","African-American",21,1,1
"3341","Caucasian",45,1,0
"4546","Caucasian",41,1,0
"756","Caucasian",22,1,1
"4892","African-American",21,0,1
"4592","Caucasian",23,1,1
"690","Caucasian",24,1,1
"4354","Caucasian",33,0,0
"2902","African-American",25,1,0
"1053","Caucasian",26,0,1
"3035","African-American",54,1,0
"272","African-American",23,1,0
"19.1","African-American",22,1,1
"4281","Caucasian",39,1,0
"3483","African-American",20,1,1
"520","Caucasian",51,0,0
"3990","African-American",34,1,0
"4640","African-American",30,1,1
"4847","Caucasian",28,0,1
"4574","African-American",23,1,1
"4784","Caucasian",61,0,0
"3940","African-American",33,0,1
"676","African-American",25,0,1
"840","Caucasian",50,1,0
"2385","Caucasian",58,1,0
"4153","Caucasian",42,0,0
"4307.1","African-American",35,1,0
"4318","African-American",30,0,1
"3428","African-American",22,0,1
"936","African-American",39,0,1
"2909","Caucasian",30,1,1
"117","Caucasian",30,0,0
"3733","African-American",29,1,1
"4637","Caucasian",28,1,0
"657","Caucasian",28,0,1
"187","African-American",27,1,1
"4543","African-American",33,1,0
"2286","African-American",37,1,0
"798","Caucasian",25,1,1
"144","Caucasian",26,1,1
"1761","Caucasian",27,1,1
"4516","African-American",26,0,0
"2799","Caucasian",21,0,1
"4672","Caucasian",26,1,1
"1202","Caucasian",22,1,1
"3055","African-American",26,1,1
"1048","Caucasian",72,1,0
"4985","Caucasian",54,0,0
"2907","Caucasian",26,0,1
"1071","Caucasian",29,0,0
"2062","Caucasian",36,1,0
"409","African-American",22,1,1
"3862","Caucasian",21,0,1
"97","Caucasian",52,0,0
"3860","African-American",52,0,0
"4252","African-American",30,1,1
"2872","African-American",32,1,1
"2874","African-American",28,1,0
"3691","African-American",33,1,0
"3759","Caucasian",39,1,1
"303","Caucasian",48,1,0
"2125","African-American",39,1,0
"1184","African-American",26,1,0
"3680","Caucasian",26,1,1
"815","African-American",29,1,0
"4411","African-American",46,1,0
"1533","African-American",32,1,1
"120","Caucasian",25,1,1
"2202","African-American",57,1,0
"2442","African-American",22,1,1
"4852","African-American",33,1,1
"3024","Caucasian",39,0,0
"421","African-American",23,1,1
"3160","African-American",32,1,0
"4291","African-American",56,1,0
"1239","African-American",27,1,0
"2756","Caucasian",62,0,0
"3419","African-American",32,1,0
"3464","Caucasian",30,1,1
"2486","Caucasian",56,1,0
"789","Caucasian",45,1,0
"3686","African-American",28,1,1
"4330","African-American",51,0,0
"3455","African-American",24,0,1
"1116","Caucasian",36,1,0
"1327","African-American",45,0,0
"3","African-American",26,1,1
"9","Caucasian",21,0,1
"3260","African-American",44,1,0
"2518","African-American",55,0,0
"2339","African-American",30,0,1
"2733","African-American",34,1,0
"1499","Caucasian",43,0,0
"4727","Caucasian",22,0,1
"2360.1","Caucasian",25,1,1
"4473","African-American",29,1,0
"3405","Caucasian",28,1,0
"1430","Caucasian",43,0,0
"4679","African-American",40,1,0
"2382","Caucasian",26,1,1
"357","Caucasian",38,1,0
"4880","Caucasian",31,1,1
"3072","African-American",26,1,1
"4537","Caucasian",43,0,0
"1464","Caucasian",22,1,0
"1156","Caucasian",39,1,0
"4453","African-American",26,1,1
"637.1","Caucasian",40,1,1
"3624","African-American",21,0,1
"4194","African-American",27,1,1
