"","race","age","prior_offense","is_recid"
"4961","Caucasian",34,0,0
"539","Caucasian",51,0,0
"1579","Caucasian",20,0,1
"2462","Caucasian",23,1,1
"1310","Caucasian",21,1,1
"3469","African-American",34,1,0
"3377","Caucasian",29,1,1
"627","African-American",41,0,0
"766","Caucasian",38,1,0
"3440","African-American",23,1,1
"3791","African-American",60,1,0
"709","African-American",28,1,0
"3058","Caucasian",37,1,0
"3002","Caucasian",53,1,0
"2729","African-American",23,0,1
"4478","African-American",31,1,1
"2062","Caucasian",36,1,0
"3860","African-American",52,0,0
"2230","Caucasian",26,0,1
"2951","African-American",22,0,1
"4255","African-American",22,1,1
"2860","African-American",34,1,0
"4985","Caucasian",54,0,0
"2981","Caucasian",24,0,1
"1676","Caucasian",46,1,0
"3305","Caucasian",54,1,0
"4354","Caucasian",33,0,0
"3445","Caucasian",48,1,0
"2756","Caucasian",62,0,0
"2039","African-American",22,0,1
"842","Caucasian",37,0,0
"447","African-American",32,0,0
"1874","African-American",24,1,1
"3031","Caucasian",23,1,1
"4234","African-American",24,1,1
"3059","Caucasian",35,1,0
"4156","Caucasian",27,1,1
"4540","Caucasian",32,1,0
"697","Caucasian",27,1,0
"2524","Caucasian",21,1,1
"3209","Caucasian",22,1,1
"4265","Caucasian",24,1,1
"2788","African-American",28,1,0
"3163","Caucasian",56,1,0
"3548","African-American",37,1,1
"1045","African-American",24,1,1
"1622","African-American",25,0,1
"1851","African-American",24,1,1
"2653","Caucasian",25,0,1
"3416","African-American",21,0,1
"1746","Caucasian",63,1,0
"1089","Caucasian",22,0,1
"2183","African-American",20,0,1
"3857","African-American",57,1,0
"1206","African-American",27,1,0
"1754","African-American",42,1,0
"3369","Caucasian",20,0,1
"1393","African-American",26,1,1
"2793","Caucasian",53,1,0
"4256","African-American",32,1,0
"1870","Caucasian",69,0,0
"1469","Caucasian",43,0,0
"3691","African-American",33,1,0
"370","Caucasian",26,1,1
"2025","African-American",24,1,1
"540","African-American",31,0,0
"4635","Caucasian",30,1,1
"1925","African-American",32,1,1
"4491","Caucasian",26,1,1
"1861","African-American",30,0,0
"3832","African-American",33,0,1
"3347","Caucasian",23,0,1
"376","Caucasian",45,1,0
"4719","African-American",50,0,0
"4139","Caucasian",26,0,0
"1708","African-American",22,1,1
"4999","Caucasian",24,1,1
"4008","African-American",26,1,1
"3505","African-American",51,1,0
"1621","Caucasian",30,1,1
"263","Caucasian",28,0,0
"3576","African-American",24,1,1
"694","African-American",45,1,0
"4569","African-American",25,0,1
"515","Caucasian",55,1,0
"2390","African-American",27,1,0
"2759","African-American",27,1,0
"702","African-American",33,1,0
"161","Caucasian",26,1,1
"4658","African-American",26,1,1
"2273","Caucasian",28,0,1
"4282","African-American",36,1,1
"4807","African-American",38,1,0
"4702","Caucasian",50,0,0
"4825","Caucasian",24,1,1
"2690","Caucasian",60,1,0
"665","Caucasian",22,0,1
"472","African-American",28,1,1
"2877","Caucasian",26,1,1
"1789","African-American",41,1,0
"845","Caucasian",20,1,1
"4853","Caucasian",30,1,1
"7","Caucasian",39,1,0
"3537","Caucasian",42,1,0
"4661","Caucasian",53,0,0
"4795","African-American",32,0,0
"690","Caucasian",24,1,1
"2760","African-American",28,1,0
"3349","African-American",20,1,1
"728","African-American",33,0,0
"4206","Caucasian",28,1,1
"2601","Caucasian",29,1,0
"2372","African-American",26,1,1
"2729.1","African-American",23,0,1
"1034","Caucasian",33,1,0
"3809","Caucasian",24,0,0
"2534","Caucasian",22,1,0
"3179","Caucasian",35,1,0
"3913","Caucasian",24,0,1
"1776","Caucasian",46,1,0
"1510","Caucasian",26,1,1
"1590","Caucasian",54,1,0
"1717","African-American",31,1,0
"2967","Caucasian",25,1,1
"3230","Caucasian",30,1,0
"1251","Caucasian",21,0,1
"3835","Caucasian",26,1,1
"4128","African-American",30,1,1
"2376","African-American",29,1,0
"1248","Caucasian",32,1,0
"3711","African-American",26,1,1
"2411","Caucasian",32,1,1
"3009","African-American",51,0,0
