"","race","age","prior_offense","is_recid"
"4804","Caucasian",46,1,0
"1939","Caucasian",36,0,0
"4247","Caucasian",27,1,1
"1828","African-American",27,1,0
"4700","Caucasian",22,1,1
"4158","Caucasian",30,1,1
"1166","African-American",46,0,0
"263","Caucasian",28,0,0
"1071","Caucasian",29,0,0
"4937","African-American",22,0,1
"444","African-American",26,1,0
"1226","Caucasian",34,0,0
"4591","Caucasian",65,1,0
"1462","African-American",34,1,0
"2379","Caucasian",28,1,1
"720","African-American",24,1,1
"2819","African-American",36,1,1
"2755","African-American",40,0,0
"3501","African-American",48,1,0
"4769","African-American",26,0,0
"1887","African-American",20,1,1
"3416","African-American",21,0,1
"3612","Caucasian",35,0,0
"2587","African-American",27,1,1
"1743","Caucasian",21,1,0
"2093","Caucasian",29,1,1
"406","Caucasian",46,0,0
"3074","African-American",30,1,0
"1330","African-American",24,0,1
"3624","African-American",21,0,1
"1471","African-American",23,1,1
"2122","Caucasian",27,1,0
"3437","Caucasian",29,1,0
"1073","Caucasian",23,0,0
"1931","African-American",30,1,1
"478","Caucasian",26,1,0
"1523","Caucasian",48,1,0
"735","Caucasian",44,1,0
"462","African-American",20,0,1
"4958","Caucasian",40,0,0
"1718","African-American",22,0,1
"780","Caucasian",21,0,1
"4633","Caucasian",30,1,0
"1193","Caucasian",34,1,1
"4450","Caucasian",26,1,1
"2939","Caucasian",21,1,1
"109","African-American",49,1,0
"4283","African-American",34,0,0
"3312","Caucasian",31,1,1
"1650","African-American",23,1,1
"3690","Caucasian",29,1,0
"2536","African-American",21,1,1
"692","African-American",49,1,0
"168","Caucasian",24,1,1
"4116","Caucasian",30,0,1
"3796","Caucasian",40,0,0
"1827","African-American",27,1,0
"4241","African-American",20,0,1
"2615","African-American",31,1,1
"4936","African-American",28,1,1
"1479","Caucasian",45,1,0
"61","Caucasian",22,1,1
"2318","African-American",20,0,1
"3562","African-American",26,1,0
"4090","Caucasian",21,0,1
"3247","Caucasian",21,0,1
"2436","Caucasian",30,0,1
"54","African-American",24,1,1
"707","Caucasian",27,0,0
"2447","African-American",32,1,1
"956","African-American",26,1,0
"4739","African-American",21,0,1
"1931.1","African-American",30,1,1
"698","African-American",24,1,1
"3874","Caucasian",36,1,0
"4457","Caucasian",37,0,0
"3497","African-American",21,0,1
"703","Caucasian",42,0,0
"4884","African-American",28,1,1
"3237","African-American",31,1,0
"1431","Caucasian",25,0,1
"3904","African-American",26,1,1
"4980","African-American",23,0,0
"2994","Caucasian",27,0,0
"2501","African-American",31,1,0
"4520","African-American",31,1,0
"4439","African-American",30,1,1
"2061","Caucasian",28,0,1
"4519","Caucasian",28,1,1
"4344","African-American",34,1,0
"3205","Caucasian",23,0,1
"2046","African-American",42,1,0
"4254","African-American",31,1,0
"1451","Caucasian",51,1,0
"1771","Caucasian",34,1,1
"4855","Caucasian",55,1,0
"3132","African-American",32,1,1
"2738","Caucasian",21,0,1
"3843","Caucasian",27,1,1
"4023","African-American",36,1,0
"2209","Caucasian",47,1,0
