"","race","age","prior_offense","is_recid"
"4155","African-American",29,0,0
"869","Caucasian",22,0,0
"2866","Caucasian",26,1,1
"253","Caucasian",57,1,0
"825","African-American",22,1,1
"2692","African-American",23,1,0
"2925","African-American",23,1,1
"4330","African-American",51,0,0
"810","African-American",20,1,1
"174","Caucasian",32,0,0
"4675","Caucasian",38,1,1
"2883","Caucasian",26,0,1
"3814","Caucasian",42,0,0
"2030","Caucasian",59,1,0
"2186","Caucasian",34,1,1
"1305","African-American",32,1,0
"2350","African-American",51,1,0
"3861","Caucasian",28,1,0
"2946","African-American",24,1,0
"3506","African-American",53,1,0
"2239","African-American",58,1,0
"1927","African-American",23,1,1
"709","African-American",28,1,0
"3056","African-American",29,1,0
"988","African-American",23,1,1
"2609","Caucasian",38,1,0
"722","African-American",59,1,0
"625","African-American",19,0,1
"3589","African-American",25,1,1
"3467","Caucasian",36,1,0
"3712","Caucasian",22,0,0
"2852","African-American",28,1,0
"2335","African-American",35,1,0
"4872","African-American",29,1,1
"1693","Caucasian",34,1,0
"612","Caucasian",37,1,1
"4375","Caucasian",42,1,0
"455","Caucasian",34,1,0
"3625","African-American",23,1,1
"967","Caucasian",43,1,0
"3307","Caucasian",34,1,1
"4328","African-American",27,1,0
"2484","African-American",36,1,1
"4381","African-American",26,1,0
"2509","Caucasian",59,0,0
"1846","African-American",23,1,1
"3135","Caucasian",25,0,1
"4000","Caucasian",24,0,1
"4947","African-American",20,1,1
"375","African-American",27,1,1
"4379","African-American",22,0,0
"470","African-American",24,1,0
"2873","Caucasian",33,1,0
"4183","Caucasian",29,1,1
"3976","African-American",23,0,1
"2642","African-American",32,1,1
"1823","Caucasian",51,0,0
"1408","African-American",26,1,1
"2776","Caucasian",32,1,0
"1790","African-American",20,0,1
"2506","Caucasian",22,0,0
"1185","African-American",34,1,1
"1452","Caucasian",21,0,1
"2925.1","African-American",23,1,1
"2659","African-American",21,0,0
"3622","Caucasian",58,1,0
"2887","African-American",30,1,0
"3181","Caucasian",28,1,0
"4056","African-American",30,0,0
"2999","Caucasian",29,1,1
"3457","Caucasian",21,1,1
"2305","African-American",37,1,0
"4707","African-American",20,0,1
"2156","Caucasian",38,1,0
"4316","Caucasian",21,1,1
"4486","African-American",28,1,1
"1580","African-American",50,1,0
"3993","Caucasian",28,1,1
"3956","Caucasian",27,1,1
"2036","Caucasian",27,1,1
"877","Caucasian",41,0,0
"3988","African-American",43,1,0
"996","Caucasian",61,0,0
"4329","Caucasian",59,0,0
"4347","African-American",21,1,1
"3366","Caucasian",28,0,1
"2692.1","African-American",23,1,0
"2392","African-American",52,0,0
"4875","Caucasian",40,1,0
"4682","Caucasian",45,0,0
"3486","African-American",22,0,1
"1026","Caucasian",26,1,1
"852","Caucasian",52,1,0
"2201","Caucasian",20,0,1
"4428","African-American",60,0,0
"267","African-American",23,1,1
"628","Caucasian",27,1,1
"1520","African-American",27,1,0
"1468","African-American",21,1,0
"4724","Caucasian",58,1,0
"681","African-American",29,1,1
"3756","African-American",24,0,1
"2434","African-American",39,1,0
"2270","Caucasian",46,0,0
"1526","Caucasian",53,0,0
"4903","African-American",31,1,0
"3646","African-American",25,1,1
"265","Caucasian",42,1,0
"313","African-American",24,1,1
"16","African-American",26,0,1
"2442","African-American",22,1,1
"2230","Caucasian",26,0,1
"2546","African-American",24,1,1
"1955","Caucasian",37,0,0
"980","Caucasian",21,0,1
"846","Caucasian",26,0,1
"3425","African-American",35,0,0
"2096","Caucasian",29,0,1
"1148","African-American",22,0,1
"3694","Caucasian",36,1,1
"4404","African-American",22,1,1
"2445","African-American",54,1,0
"76","African-American",28,1,0
"2112","Caucasian",22,0,1
"808","African-American",59,1,0
