"","race","age","prior_offense","is_recid"
"2767","African-American",41,0,0
"3180","Caucasian",44,1,0
"3156","African-American",31,1,0
"2751","African-American",42,1,1
"3254","Caucasian",36,1,0
"755","Caucasian",21,0,1
"683","African-American",27,1,0
"2255","African-American",30,1,0
"2380","Caucasian",21,1,1
"1123","African-American",59,1,0
"2429","African-American",22,1,1
"1916","Caucasian",44,1,0
"4398","Caucasian",23,0,1
"4674","Caucasian",57,0,0
"1615","African-American",37,1,0
"4625","Caucasian",21,1,1
"2028","Caucasian",33,1,1
"1054","Caucasian",25,1,1
"1699","African-American",49,1,0
"1331","African-American",21,1,1
"210","African-American",27,1,0
"3135","Caucasian",25,0,1
"2640","African-American",28,1,1
"692","African-American",49,1,0
"4803","African-American",24,1,1
"1208","Caucasian",74,0,0
"1064","Caucasian",26,0,1
"2203","Caucasian",38,1,0
"3983","African-American",29,1,0
"2846","Caucasian",31,0,0
"1266","Caucasian",22,0,1
"3981","African-American",26,1,0
"3454","Caucasian",52,1,0
"3421","African-American",38,1,0
"1609","Caucasian",40,1,0
"1371","Caucasian",23,0,1
"730","Caucasian",33,1,1
"1636","African-American",23,0,1
"4926","African-American",20,0,1
"4699","African-American",28,1,1
"1023","Caucasian",29,1,0
"555","African-American",36,0,1
"2032","African-American",28,1,1
"4582","Caucasian",24,1,1
"2482","African-American",46,1,0
"2901","Caucasian",44,1,0
"4636","African-American",19,1,1
"266","Caucasian",49,0,0
"4342","African-American",46,1,0
"4258","Caucasian",49,0,0
"2661","African-American",25,1,1
"3086","African-American",41,1,0
"1494","African-American",39,1,1
"3525","African-American",34,1,0
"185","African-American",59,1,0
"1654","African-American",41,0,0
"15","African-American",23,1,1
"2474","African-American",21,0,1
"3105","African-American",30,1,1
"2649","Caucasian",28,1,1
"355","Caucasian",21,0,0
"3834","African-American",24,1,1
"4785","African-American",21,0,1
"4034","African-American",30,1,1
"2384","Caucasian",26,1,1
"3969","Caucasian",21,1,1
"929","African-American",27,1,1
"2637","African-American",43,1,0
"3486","African-American",22,0,1
"2483","African-American",33,1,0
"362","Caucasian",29,1,1
"3864","Caucasian",26,1,1
"1549","Caucasian",64,0,0
"788","African-American",24,1,1
"2924","African-American",21,0,1
"4865","African-American",25,1,1
"987","African-American",24,1,1
"4276","African-American",29,1,0
"2412","Caucasian",27,1,1
"4146","Caucasian",23,1,0
"3458","African-American",22,0,1
"171","Caucasian",24,1,1
"179","African-American",43,1,0
"426","African-American",20,1,1
"3952","Caucasian",30,0,1
"2076","Caucasian",38,1,0
"1823","Caucasian",51,0,0
"3528","African-American",42,1,1
"3539","African-American",28,0,1
"1535","Caucasian",26,1,1
"2783","Caucasian",27,1,1
"3978","African-American",42,1,0
"2198","African-American",37,1,0
"1308","African-American",28,1,0
"578","African-American",23,0,0
"2240","Caucasian",21,0,1
"4479","African-American",32,1,0
"4940","African-American",30,1,0
"4660","Caucasian",22,1,1
"536","African-American",24,1,1
"1914","African-American",34,0,0
"648","African-American",30,1,1
"1217","Caucasian",51,0,0
"945","African-American",33,1,0
"1925","African-American",32,1,1
"4710","Caucasian",26,1,1
"1678","Caucasian",25,1,1
"4521","African-American",21,0,1
"2415","Caucasian",41,0,0
"2852","African-American",28,1,0
"4532","African-American",40,1,0
"3288","African-American",24,1,1
"3309","African-American",38,0,0
"2518","African-American",55,0,0
"431","African-American",24,1,1
"705","Caucasian",39,1,0
"1576","African-American",27,1,1
"104","African-American",21,1,0
"1927","African-American",23,1,1
"2172","Caucasian",22,0,1
"2594","African-American",31,1,0
"4681","African-American",31,1,1
"3360","African-American",31,1,1
"3476","African-American",28,1,0
"2779","Caucasian",23,1,1
"892","Caucasian",22,0,1
"4261","African-American",21,1,1
"4253","Caucasian",20,0,1
"2544","African-American",37,1,0
"2813","African-American",35,0,0
"565","Caucasian",21,1,1
"245","Caucasian",51,1,0
"2321","African-American",28,1,1
"2343","African-American",24,1,1
"52","Caucasian",25,1,1
"1926","Caucasian",45,1,0
"2603","African-American",23,1,1
"2412.1","Caucasian",27,1,1
"1087","African-American",41,0,0
"2740","Caucasian",23,1,1
"4946","African-American",30,1,0
"4077","Caucasian",51,1,0
"1523","Caucasian",48,1,0
"48","Caucasian",23,0,1
"3317","Caucasian",37,0,0
"1406","Caucasian",25,0,0
"3160","African-American",32,1,0
"4898","Caucasian",24,1,1
"4619","Caucasian",21,1,1
"785","Caucasian",29,0,0
"2910","African-American",25,1,1
"3242","Caucasian",30,1,1
"4968","African-American",26,0,1
"893","Caucasian",24,1,0
"1191","African-American",28,1,0
"3801","African-American",60,1,0
"90","African-American",60,1,1
"4002","African-American",24,0,1
