"","race","age","prior_offense","is_recid"
"3775","African-American",51,0,0
"4750","Caucasian",23,1,1
"135","African-American",25,1,1
"2224","African-American",22,1,0
"2647","African-American",26,1,1
"1007","African-American",24,1,1
"3456","Caucasian",39,1,1
"4816","Caucasian",38,1,1
"2167","African-American",23,0,1
"1820","Caucasian",29,1,1
"4552","Caucasian",24,1,0
"4526","African-American",27,1,1
"840","Caucasian",50,1,0
"1106","African-American",23,1,0
"4196","African-American",25,1,1
"4931","African-American",40,0,0
"2707","Caucasian",47,0,0
"4358","Caucasian",33,0,0
"2104","African-American",19,0,1
"3386","Caucasian",23,1,1
"3533","Caucasian",33,0,1
"1710","African-American",32,0,0
"1674","Caucasian",24,1,1
"110","African-American",28,1,0
"4755","Caucasian",29,1,1
"4349","African-American",23,0,1
"2659","African-American",21,0,0
"4830","Caucasian",33,1,1
"4411","African-American",46,1,0
"3146","Caucasian",28,1,0
"887","African-American",37,0,1
"1945","Caucasian",38,1,0
"4556","African-American",30,1,1
"3618","Caucasian",30,0,0
"4617","Caucasian",29,0,0
"1133","African-American",20,0,1
"2968","African-American",39,1,0
"2137","African-American",28,1,0
"1786","African-American",23,1,1
"1950","Caucasian",24,0,1
"1548","African-American",25,1,1
"4749","Caucasian",29,1,1
"4636","African-American",19,1,1
"4838","Caucasian",58,1,0
"2858","Caucasian",41,1,0
"4854","African-American",23,1,0
"2830","African-American",24,1,1
"3424","Caucasian",22,1,1
"4683","Caucasian",32,1,1
"589","African-American",25,1,1
"872","African-American",24,0,1
"4159","Caucasian",31,1,1
"4211","African-American",61,1,0
"4208","Caucasian",25,0,1
"1064","Caucasian",26,0,1
"4211.1","African-American",61,1,0
"4720","Caucasian",26,1,1
"1537","Caucasian",21,0,1
"753","Caucasian",48,1,0
"570","Caucasian",55,1,0
"3189","Caucasian",63,1,0
"4213","Caucasian",27,1,1
"3965","African-American",39,1,0
"4238","Caucasian",47,1,0
"3104","African-American",39,1,0
"3275","African-American",45,0,0
"2518","African-American",55,0,0
"2729","African-American",23,0,1
"2170","Caucasian",66,1,0
"4372","African-American",37,1,0
"1024","African-American",31,1,0
"4063","Caucasian",21,0,1
"2786","African-American",57,1,0
"4758","African-American",34,1,0
"4561","Caucasian",46,1,1
"715","African-American",21,1,1
"2623","African-American",41,1,1
"466","African-American",34,1,1
"3344","Caucasian",41,1,0
"1207","African-American",36,1,0
"673","African-American",27,1,1
"2493","African-American",21,0,1
"436","African-American",21,0,1
"4957","African-American",32,1,0
"2247","Caucasian",30,0,1
"4700","Caucasian",22,1,1
"3033","African-American",29,1,0
"115","Caucasian",35,1,0
"2718","Caucasian",29,1,1
"281","African-American",30,1,0
"4904","African-American",26,1,1
"4764","Caucasian",65,0,0
"3312","Caucasian",31,1,1
"1122","African-American",27,1,1
"4046","Caucasian",22,0,1
"2141","African-American",24,1,0
"3498","Caucasian",37,1,0
"1715","African-American",29,1,0
"2012","Caucasian",23,1,1
"3018","African-American",27,1,1
"3655","African-American",21,0,1
