"","race","age","prior_offense","is_recid"
"3293","African-American",50,1,0
"479","African-American",52,1,0
"893","Caucasian",24,1,0
"4694","Caucasian",26,1,1
"1750","Caucasian",43,1,0
"920","African-American",23,0,1
"3447","Caucasian",26,0,1
"522","African-American",31,0,0
"1056","Caucasian",50,0,0
"803","Caucasian",20,1,1
"1849","Caucasian",36,1,1
"4170","African-American",33,1,0
"2446","African-American",20,0,1
"1943","Caucasian",25,1,1
"4386","Caucasian",45,0,0
"1100","Caucasian",26,1,1
"2411","Caucasian",32,1,1
"4661","Caucasian",53,0,0
"2396","African-American",40,1,0
"2174","African-American",41,1,0
"4765","Caucasian",55,0,0
"1313","Caucasian",38,1,0
"2307","African-American",23,0,1
"3896","African-American",26,0,0
"3599","African-American",34,1,0
"4571","Caucasian",44,0,0
"510","African-American",30,1,1
"549","Caucasian",24,1,1
"3237","African-American",31,1,0
"1656","Caucasian",59,1,0
"3879","African-American",23,0,1
"2163","African-American",35,1,0
"8","Caucasian",32,1,0
"1115","Caucasian",20,0,1
"4579","Caucasian",54,0,0
"57","Caucasian",44,0,0
"3487","African-American",30,1,1
"1388","African-American",41,1,0
"1022","African-American",21,1,1
"3347","Caucasian",23,0,1
"1100.1","Caucasian",26,1,1
"3501","African-American",48,1,0
"1180","African-American",24,1,1
"1302","African-American",26,1,1
"3987","Caucasian",30,0,0
"4410","Caucasian",67,1,0
"3173","Caucasian",72,1,0
"3856","Caucasian",33,1,1
"2549","African-American",23,1,0
"3307","Caucasian",34,1,1
"2898","Caucasian",51,0,0
"4338","Caucasian",23,0,0
"699","African-American",27,1,0
"2542","African-American",22,1,1
"1203","African-American",44,1,0
"922","Caucasian",59,0,0
"858","African-American",54,1,0
"570","Caucasian",55,1,0
"3823","Caucasian",27,1,1
"1241","Caucasian",29,1,1
"1842","African-American",28,1,1
"4813","Caucasian",35,1,0
"2470","African-American",32,1,1
"3790","Caucasian",27,1,1
"4305","Caucasian",45,0,0
"56","Caucasian",44,0,0
"3672","African-American",20,0,1
"2547","African-American",28,1,1
"1212","African-American",56,1,0
"4987","African-American",39,0,0
"2287","African-American",24,1,1
"4159","Caucasian",31,1,1
"1109","African-American",31,1,1
"4455","Caucasian",25,0,1
"4834","Caucasian",28,0,1
"2420","Caucasian",32,0,0
"3386","Caucasian",23,1,1
"3610","African-American",22,0,1
"3187","African-American",30,0,1
"3015","Caucasian",56,1,0
"63","African-American",22,1,1
"1644","African-American",36,1,0
"494","African-American",21,1,1
"3667","Caucasian",22,1,1
"4077","Caucasian",51,1,0
"122","African-American",27,1,1
"1961","Caucasian",20,0,1
"3920","Caucasian",32,1,1
"3420","Caucasian",30,1,1
"1520","African-American",27,1,0
"2690","Caucasian",60,1,0
"158","Caucasian",30,0,1
"2867","African-American",24,1,1
"4511","Caucasian",25,0,0
"2076","Caucasian",38,1,0
"955","African-American",27,1,1
"4816","Caucasian",38,1,1
"3056","African-American",29,1,0
"4739","African-American",21,0,1
"1931","African-American",30,1,1
"1963","Caucasian",52,1,0
"2756","Caucasian",62,0,0
"2799","Caucasian",21,0,1
"468","Caucasian",44,1,0
"4610","African-American",48,0,0
"1579","Caucasian",20,0,1
"4224","Caucasian",35,1,1
"3243","Caucasian",26,0,1
"2838","African-American",34,1,0
"270","African-American",26,1,1
"4484","Caucasian",27,1,1
"3362","Caucasian",48,1,0
"3737","Caucasian",29,0,0
"3004","Caucasian",26,0,1
"4403","Caucasian",21,1,1
"1985","African-American",21,1,1
"3658","Caucasian",20,0,1
"4180","African-American",55,1,0
"4339","Caucasian",20,1,1
"3011","Caucasian",21,0,1
"2676","Caucasian",19,1,1
"4106","African-American",34,1,0
"2188","African-American",31,1,0
"3924","Caucasian",46,0,0
"803.1","Caucasian",20,1,1
"4671","Caucasian",27,0,0
"2895","Caucasian",30,1,1
"4028","Caucasian",45,1,0
"879","African-American",28,1,1
"4100","Caucasian",39,1,0
"423","Caucasian",26,1,1
"2794","Caucasian",20,1,1
"636","Caucasian",24,1,1
"1123","African-American",59,1,0
"2318","African-American",20,0,1
"1246","African-American",30,1,1
"2902","African-American",25,1,0
"3575","African-American",50,1,0
"371","Caucasian",46,1,0
"2658","African-American",27,0,0
"2101","Caucasian",27,1,1
"4244","African-American",27,0,1
"114","Caucasian",27,0,0
"1583","Caucasian",21,0,1
"1177","African-American",23,1,1
"3304","African-American",34,1,0
"385","Caucasian",64,0,0
"3583","Caucasian",23,0,0
"135","African-American",25,1,1
"3958","Caucasian",24,1,1
"4204","African-American",21,1,1
"854","African-American",46,1,0
"542","Caucasian",59,1,0
"4909","African-American",30,1,0
"1536","African-American",27,1,0
"2988","Caucasian",22,0,1
"777","Caucasian",32,0,1
"3524","African-American",21,0,0
"2101.1","Caucasian",27,1,1
"2077","African-American",29,1,1
"4325","Caucasian",45,0,0
"3631","African-American",26,0,1
"566","Caucasian",21,0,1
"255","Caucasian",54,0,0
"1460","African-American",39,1,1
"755","Caucasian",21,0,1
"710","African-American",24,1,1
"1087","African-American",41,0,0
"4296","Caucasian",32,1,0
"4728","Caucasian",47,1,0
"3303","African-American",24,0,1
"4090","Caucasian",21,0,1
"4264","Caucasian",55,1,0
"1750.1","Caucasian",43,1,0
"1418","Caucasian",21,0,1
"3027","African-American",30,1,0
"4253","Caucasian",20,0,1
"3355","African-American",32,1,0
"2480","Caucasian",26,0,1
"1566","Caucasian",27,1,1
"4854","African-American",23,1,0
"1009","African-American",27,1,0
"3559","Caucasian",32,1,0
"1238","African-American",24,0,1
"3843","Caucasian",27,1,1
"2719","Caucasian",26,0,1
"4527","African-American",23,1,1
"781","African-American",24,0,1
"4002","African-American",24,0,1
"1251","Caucasian",21,0,1
"568","Caucasian",51,1,0
"825","African-American",22,1,1
"1264","Caucasian",43,1,0
"1110","African-American",23,0,1
"708","Caucasian",21,1,1
"490","African-American",29,1,1
"4936","African-American",28,1,1
"2714","African-American",34,1,1
"3009","African-American",51,0,0
"2359","Caucasian",21,1,1
"3356","Caucasian",22,1,1
"342","African-American",37,1,0
"900","Caucasian",50,1,0
"823","African-American",28,1,1
"288","Caucasian",26,1,1
"161","Caucasian",26,1,1
"2569","African-American",41,1,0
"3033","African-American",29,1,0
"848","Caucasian",32,1,0
"2837","Caucasian",25,1,1
"3023","Caucasian",24,1,1
"2913","African-American",27,1,1
"2397","Caucasian",29,0,1
"3963","Caucasian",45,0,0
"4707","African-American",20,0,1
"2948","Caucasian",29,1,1
"848.1","Caucasian",32,1,0
"2907","Caucasian",26,0,1
"1461","Caucasian",27,0,0
"4720","Caucasian",26,1,1
"1100.2","Caucasian",26,1,1
"4022","Caucasian",52,0,0
"2740","Caucasian",23,1,1
"2207","African-American",22,0,1
"2515","Caucasian",25,0,1
"3509","Caucasian",21,1,1
"1810","Caucasian",22,1,1
"2593","Caucasian",25,1,0
"4005","African-American",24,1,1
"3305","Caucasian",54,1,0
"861","Caucasian",32,1,0
"1942","Caucasian",31,0,1
"1058","African-American",32,1,1
"4518","Caucasian",66,1,0
"34","African-American",45,1,0
"2595","African-American",23,0,1
"3857","African-American",57,1,0
"1758","African-American",42,1,0
"386","Caucasian",19,1,1
"3588","Caucasian",24,1,1
"420","African-American",28,1,0
"250","African-American",25,0,0
"4725","Caucasian",37,0,1
"1839","Caucasian",22,1,1
"3942","Caucasian",47,1,0
"1869","African-American",24,0,1
"3334","Caucasian",53,0,0
"1134","Caucasian",21,0,1
"1178","African-American",28,1,1
"4220","African-American",30,1,1
"1465","African-American",27,1,1
"1288","Caucasian",65,0,0
"4639","Caucasian",38,1,1
"70","Caucasian",20,0,1
"2522","African-American",39,1,0
"4901","African-American",20,0,1
"1936","Caucasian",19,0,1
"2717","African-American",32,0,0
"281","African-American",30,1,0
"2147","Caucasian",28,0,1
"4601","Caucasian",30,0,1
"179","African-American",43,1,0
"1990","Caucasian",22,1,1
"4193","Caucasian",23,1,1
"4053","African-American",29,1,1
"2180","African-American",38,1,0
"728","African-American",33,0,0
"4086","Caucasian",22,1,1
"1868","African-American",50,1,0
"539","Caucasian",51,0,0
"2284","African-American",33,1,0
"1314","Caucasian",28,1,1
"3560","Caucasian",64,0,0
"2201","Caucasian",20,0,1
