"","race","age","prior_offense","is_recid"
"1822","African-American",29,1,1
"4730","African-American",45,1,0
"2962","Caucasian",22,1,1
"2764","African-American",20,0,1
"2415","Caucasian",41,0,0
"1025","African-American",41,1,0
"3971","Caucasian",54,0,0
"3926","Caucasian",33,1,1
"1298","African-American",52,1,0
"4965","African-American",34,1,0
"3489","African-American",39,1,1
"847","African-American",38,1,0
"1293","Caucasian",43,0,0
"1118","African-American",25,1,1
"2509","Caucasian",59,0,0
"2277","African-American",22,0,0
"828","African-American",26,1,1
"1935","African-American",25,1,1
"377","African-American",20,0,1
"4753","African-American",31,1,1
"2737","African-American",22,1,1
"4933","African-American",34,0,0
"4409","Caucasian",22,0,1
"4960","African-American",23,0,1
"4360","Caucasian",46,0,0
"2191","African-American",26,1,0
"2041","African-American",27,0,1
"3098","African-American",26,0,1
"1082","Caucasian",45,1,1
"3085","Caucasian",37,1,1
"3660","African-American",51,1,0
"4982","Caucasian",32,1,1
"1911","African-American",21,1,1
"439","African-American",29,0,0
"4635","Caucasian",30,1,1
"1080","African-American",31,1,0
"1187","Caucasian",23,1,1
"3476","African-American",28,1,0
"2442","African-American",22,1,1
"4177","African-American",31,1,1
"3754","Caucasian",32,1,1
"1823","Caucasian",51,0,0
"726","Caucasian",43,0,0
"3290","African-American",26,0,1
"4278","African-American",31,0,1
"874","African-American",21,0,1
"822","African-American",24,0,1
"48","Caucasian",23,0,1
"153","Caucasian",37,0,0
"2496","African-American",21,1,1
"1531","Caucasian",19,0,1
"2553","Caucasian",34,1,0
"248","African-American",23,1,1
"3094","Caucasian",29,0,1
"2353","Caucasian",31,1,0
"2672","Caucasian",53,1,0
"1663","African-American",20,1,1
"1651","Caucasian",32,1,0
"3462","Caucasian",28,1,1
"4976","African-American",21,0,1
"1275","Caucasian",23,1,1
"1086","African-American",45,1,1
"4867","African-American",29,1,0
"52","Caucasian",25,1,1
"4937","African-American",22,0,1
"3659","African-American",22,1,1
"4825","Caucasian",24,1,1
"383","African-American",27,1,1
"1529","Caucasian",74,0,0
"3451","Caucasian",25,1,1
"4252","African-American",30,1,1
"1845","Caucasian",34,0,1
"2511","African-American",27,1,1
"222","African-American",28,1,1
"2874","African-American",28,1,0
"3347","Caucasian",23,0,1
"3819","Caucasian",23,1,1
"3990","African-American",34,1,0
"3155","African-American",25,1,1
"885","African-American",53,0,0
"1709","African-American",58,0,0
"775","African-American",31,1,0
"4017","African-American",36,1,1
"3166","African-American",31,1,1
"798","Caucasian",25,1,1
"1321","African-American",32,1,0
"89","African-American",23,1,1
"2760","African-American",28,1,0
"1514","Caucasian",55,1,0
"814","Caucasian",53,0,0
"2685","Caucasian",54,1,0
"1173","African-American",23,1,1
"488","African-American",31,1,1
"3004","Caucasian",26,0,1
"4295","African-American",30,1,0
"4497","Caucasian",20,1,1
"4632","Caucasian",46,0,0
"3754.1","Caucasian",32,1,1
"828.1","African-American",26,1,1
"4202","African-American",26,1,0
"1429","Caucasian",23,1,1
"2072","Caucasian",23,0,1
"1485","Caucasian",37,0,1
"56","Caucasian",44,0,0
"1418","Caucasian",21,0,1
"3419","African-American",32,1,0
"4120","African-American",21,1,0
"262","African-American",23,1,1
"2909","Caucasian",30,1,1
"3080","African-American",32,1,0
"3717","African-American",28,1,1
"1094","Caucasian",39,0,0
"2819","African-American",36,1,1
"1036","African-American",23,1,1
"634","African-American",19,0,1
"1409","African-American",25,1,1
"4719","African-American",50,0,0
"4571","Caucasian",44,0,0
"2578","African-American",63,1,0
"3421","African-American",38,1,0
"4152","Caucasian",34,0,0
"2361","Caucasian",37,1,1
"2536","African-American",21,1,1
"1476","African-American",31,1,0
"672","African-American",31,1,1
"4378","African-American",29,1,0
"2033","Caucasian",48,0,0
"2536.1","African-American",21,1,1
"1840","Caucasian",38,1,0
"3757","African-American",29,1,1
"3501","African-American",48,1,0
"3651","Caucasian",46,1,1
"1355","African-American",21,1,1
"2142","Caucasian",26,1,1
"2490","African-American",31,1,0
"1602","Caucasian",26,1,1
"842","Caucasian",37,0,0
"690","Caucasian",24,1,1
"1987","Caucasian",29,0,0
"4469","African-American",27,0,0
"745","Caucasian",46,1,0
"2832","Caucasian",24,1,1
"4269","African-American",24,1,1
"3746","African-American",26,1,0
"1555","Caucasian",23,1,1
"4403","Caucasian",21,1,1
"1443","African-American",27,1,0
"620","African-American",28,1,1
"2699","Caucasian",28,0,0
"2701","African-American",52,1,0
"4896","African-American",25,1,1
"4618","African-American",23,1,1
"2051","African-American",30,1,0
"3541","African-American",37,1,1
"677","African-American",54,1,0
"4318","African-American",30,0,1
"2641","African-American",34,1,1
"3390","African-American",23,1,0
"1013","African-American",25,0,0
"1187.1","Caucasian",23,1,1
"1393","African-American",26,1,1
"2101","Caucasian",27,1,1
"179","African-American",43,1,0
"1127","Caucasian",30,1,1
"114","Caucasian",27,0,0
"4290","African-American",25,1,1
"1749","Caucasian",50,1,0
"4217","Caucasian",19,0,1
"2111","African-American",20,0,1
"662","Caucasian",25,0,1
"105","African-American",22,1,1
"685","African-American",27,0,0
"3702","Caucasian",26,0,0
"3930","African-American",39,1,0
"3855","Caucasian",35,0,0
"3200","Caucasian",42,1,0
"839","Caucasian",23,0,1
"1105","Caucasian",31,1,1
"1559","African-American",24,0,0
"201","Caucasian",24,1,1
"302","African-American",31,1,0
"1441","African-American",53,1,0
"636","Caucasian",24,1,1
"361","African-American",51,1,0
"4854","African-American",23,1,0
"69","Caucasian",26,1,1
"3201","Caucasian",22,1,1
"4760","Caucasian",20,0,0
"106","African-American",23,0,1
"991","Caucasian",24,0,1
"3001","Caucasian",41,0,1
"551","African-American",28,1,1
"4131","Caucasian",21,1,1
"2837","Caucasian",25,1,1
"1393.1","African-American",26,1,1
"781","African-American",24,0,1
"469","African-American",55,1,0
"385","Caucasian",64,0,0
"2880","African-American",31,1,1
"4268","African-American",30,1,0
"1423","Caucasian",35,0,0
"4182","Caucasian",20,0,1
"4507","African-American",29,1,1
"2159","African-American",34,1,0
"1821","Caucasian",65,1,0
"3587","Caucasian",21,0,1
"1294","Caucasian",24,1,1
"988","African-American",23,1,1
"4761","African-American",30,1,0
"4907","Caucasian",21,0,1
"1932","African-American",23,1,1
"4358","Caucasian",33,0,0
"1591","African-American",50,0,0
"1626","Caucasian",59,1,0
"4682","Caucasian",45,0,0
"957","African-American",35,1,0
"3996","Caucasian",22,0,1
"1021","Caucasian",29,0,1
"776","Caucasian",21,0,1
"1856","African-American",27,1,0
"1722","Caucasian",29,1,1
"4261","African-American",21,1,1
"1163","Caucasian",23,1,1
"150","African-American",35,1,0
"2624","African-American",22,0,1
"4189","African-American",27,1,1
"169","African-American",24,0,0
"3876","African-American",27,1,0
"3219","African-American",39,1,0
"3828","Caucasian",33,0,0
"1332","African-American",21,1,1
"3436","Caucasian",30,0,0
"3353","Caucasian",31,1,1
"444","African-American",26,1,0
"3952","Caucasian",30,0,1
"2870","Caucasian",25,1,1
"1850","Caucasian",27,0,0
"4179","Caucasian",24,1,1
"2763","African-American",34,1,1
"1443.1","African-American",27,1,0
"466","African-American",34,1,1
"1111","African-American",46,1,0
"2583","African-American",37,1,0
"4886","Caucasian",40,0,0
"2332","Caucasian",32,0,0
"345","African-American",27,0,0
"1392","Caucasian",43,0,0
"3767","African-American",28,1,1
"3704","Caucasian",24,1,1
"3729","Caucasian",28,0,1
"219","African-American",30,1,0
"1331","African-American",21,1,1
"999","African-American",47,1,0
"3103","Caucasian",23,1,1
"774","African-American",23,1,0
"3777","Caucasian",38,1,0
"4360.1","Caucasian",46,0,0
"651","African-American",52,1,0
"4690","African-American",24,1,1
"4868","Caucasian",21,1,0
"2542","African-American",22,1,1
"4811","African-American",27,1,0
"965","Caucasian",50,1,0
"3853","African-American",21,1,1
"3790","Caucasian",27,1,1
"1782","African-American",22,0,1
"2368","African-American",21,0,1
"15","African-American",23,1,1
"1179","African-American",24,0,1
"866","Caucasian",24,1,1
"3228","Caucasian",32,0,1
"3864","Caucasian",26,1,1
"1303","African-American",27,0,1
"2039","African-American",22,0,1
"3871","African-American",22,1,1
"4091","Caucasian",30,0,0
"2835","African-American",31,0,0
"1612","Caucasian",32,1,1
"3954","Caucasian",31,1,1
"4040","Caucasian",30,1,1
"264","African-American",20,1,1
"981","African-American",26,0,0
"1334","African-American",35,1,0
"3379","African-American",31,1,0
"3449","African-American",22,1,1
"301","African-American",41,1,0
"1295","Caucasian",25,1,1
"3987","Caucasian",30,0,0
"284","African-American",22,0,1
"3540","Caucasian",51,1,0
"2073","African-American",23,0,1
"3910","Caucasian",27,1,0
"4932","Caucasian",28,1,1
"945","African-American",33,1,0
"502","African-American",27,1,0
"777","Caucasian",32,0,1
"4789","Caucasian",20,1,1
"1565","Caucasian",27,0,1
"2452","Caucasian",34,0,0
"1839","Caucasian",22,1,1
"4089","Caucasian",25,0,1
"3121","Caucasian",54,0,0
"1977","African-American",21,1,1
"927","African-American",43,1,1
