"","race","age","prior_offense","is_recid"
"3665","Caucasian",22,1,0
"4543","African-American",33,1,0
"4113","African-American",27,0,0
"1958","Caucasian",25,0,0
"2395","Caucasian",24,1,1
"4822","African-American",20,0,1
"1417","African-American",24,1,0
"3000","Caucasian",26,1,1
"2334","African-American",26,1,1
"3398","Caucasian",23,1,1
"1796","Caucasian",51,0,0
"1512","African-American",59,1,0
"843","Caucasian",25,1,1
"2103","Caucasian",28,1,0
"4247","Caucasian",27,1,1
"4083","African-American",33,0,0
"4554","Caucasian",20,0,1
"4983","African-American",22,1,1
"4584","Caucasian",30,1,1
"3625","African-American",23,1,1
"1744","African-American",34,1,0
"2162","Caucasian",28,0,0
"1811","African-American",22,0,1
"3694","Caucasian",36,1,1
"2377","Caucasian",36,1,0
"398","Caucasian",31,1,1
"4800","Caucasian",28,0,1
"3022","African-American",31,0,0
"4935","African-American",27,1,0
"3512","Caucasian",34,1,1
"4897","Caucasian",56,1,0
"3822","Caucasian",37,1,1
"1013","African-American",25,0,0
"4510","Caucasian",20,0,1
"2676","Caucasian",19,1,1
"2352","Caucasian",26,1,1
"2524","Caucasian",21,1,1
"460","African-American",32,1,0
"4455","Caucasian",25,0,1
"1080","African-American",31,1,0
"408","Caucasian",29,1,1
"2090","African-American",35,0,0
"3775","African-American",51,0,0
"165","Caucasian",80,0,0
"1059","African-American",21,1,1
"2616","African-American",27,1,1
"4081","Caucasian",46,0,0
"1549","Caucasian",64,0,0
"3066","Caucasian",25,1,1
"4299","Caucasian",28,1,0
"1212","African-American",56,1,0
"2675","African-American",28,1,0
"2078","Caucasian",26,1,0
"1931","African-American",30,1,1
"1046","Caucasian",30,0,1
"4603","African-American",25,1,1
"2197","African-American",21,0,1
"623","Caucasian",40,0,0
"108","Caucasian",52,1,0
"1353","African-American",24,1,1
"559","Caucasian",43,1,0
"3895","Caucasian",49,1,0
"3967","Caucasian",26,1,1
"1204","Caucasian",31,1,1
"3829","African-American",52,1,0
"3446","Caucasian",21,0,1
"264","African-American",20,1,1
"3208","Caucasian",34,0,1
"15","African-American",23,1,1
"4714","African-American",35,1,0
"2166","Caucasian",29,1,1
"1603","Caucasian",29,1,0
"4716","African-American",24,1,1
"2083","African-American",37,1,0
"3987","Caucasian",30,0,0
"2304","African-American",22,1,1
"2020","African-American",37,1,0
"2950","Caucasian",61,0,0
"3883","African-American",25,0,1
"2000","African-American",32,1,0
"1861","African-American",30,0,0
"4783","African-American",28,1,0
"728","African-American",33,0,0
"4203","African-American",43,1,0
"1574","African-American",27,1,1
"1622","African-American",25,0,1
"3205","Caucasian",23,0,1
"4977","Caucasian",23,0,1
"3925","African-American",26,1,1
"2114","Caucasian",33,1,1
"4028","Caucasian",45,1,0
"344","African-American",41,0,0
"202","Caucasian",46,1,0
"2921","African-American",29,1,1
"847","African-American",38,1,0
"979","African-American",22,1,0
"4340","African-American",23,1,1
"1877","Caucasian",60,1,0
"2225","Caucasian",22,1,1
"4529","Caucasian",29,1,1
"4826","African-American",49,1,0
"4745","Caucasian",56,0,0
"2531","Caucasian",39,1,0
"2307","African-American",23,0,1
"1275","Caucasian",23,1,1
"1339","African-American",38,1,0
"1583","Caucasian",21,0,1
"725","African-American",27,1,0
"2471","African-American",22,1,1
"4854","African-American",23,1,0
"928","African-American",34,0,0
"4526","African-American",27,1,1
"3957","Caucasian",32,0,0
"1740","African-American",42,1,0
"3181","Caucasian",28,1,0
"1006","African-American",24,1,1
"593","Caucasian",33,1,0
"3126","Caucasian",60,1,0
"4870","Caucasian",76,1,0
"2807","Caucasian",38,1,0
"131","Caucasian",45,1,0
"211","Caucasian",20,0,1
"4629","Caucasian",26,1,1
"2252","African-American",28,1,1
"1856","African-American",27,1,0
"4137","African-American",33,1,0
"1586","Caucasian",32,1,1
"3488","Caucasian",34,1,1
"2204","African-American",27,1,0
"2421","Caucasian",30,1,1
"4746","Caucasian",46,1,0
"2126","Caucasian",37,1,1
"1369","African-American",25,1,1
"389","Caucasian",40,0,0
"3775.1","African-American",51,0,0
"4479","African-American",32,1,0
"3350","African-American",35,0,0
"1991","African-American",22,1,1
"4643","Caucasian",25,1,1
"4519","Caucasian",28,1,1
"3214","African-American",19,0,0
"4297","African-American",31,1,1
"2535","African-American",33,1,0
"2597","African-American",53,0,0
"2672","Caucasian",53,1,0
"4189","African-American",27,1,1
"4509","Caucasian",53,1,0
"1023","Caucasian",29,1,0
"3062","African-American",25,1,1
"40","Caucasian",22,1,1
"4372","African-American",37,1,0
"1388","African-American",41,1,0
"4493","Caucasian",24,1,1
"3541","African-American",37,1,1
"3020","African-American",40,0,0
"2119","African-American",39,1,0
"585","African-American",46,1,0
"1186","African-American",22,0,1
"3058","Caucasian",37,1,0
"194","Caucasian",19,1,1
"897","African-American",27,1,0
"729","African-American",42,1,0
"3786","Caucasian",35,1,1
"293","Caucasian",46,0,0
"506","African-American",39,1,0
"1901","Caucasian",43,1,0
"1759","African-American",24,1,1
"822","African-American",24,0,1
"906","Caucasian",55,1,0
"884","Caucasian",66,0,0
"3834","African-American",24,1,1
"26","Caucasian",29,0,0
"323","Caucasian",28,1,1
"3555","African-American",32,0,0
"3502","Caucasian",28,0,0
"3578","African-American",26,1,0
"2263","Caucasian",47,0,0
"802","Caucasian",34,0,1
"3785","African-American",30,1,0
"402","African-American",28,0,0
"731","African-American",39,0,0
"3524","African-American",21,0,0
"4092","African-American",53,1,0
"2935","Caucasian",26,1,1
"279","African-American",28,1,1
"1329","Caucasian",25,0,1
"2809","African-American",40,1,0
"3871","African-American",22,1,1
"2254","Caucasian",46,0,0
"1531","Caucasian",19,0,1
"288","Caucasian",26,1,1
"2450","African-American",27,1,1
"3213","African-American",26,1,0
"1230","African-American",21,0,1
"859","African-American",36,0,0
"550","Caucasian",48,0,0
"128","Caucasian",43,0,0
"244","African-American",42,1,0
"3950","Caucasian",24,1,1
"4404","African-American",22,1,1
"2093","Caucasian",29,1,1
"2292","African-American",63,1,0
"3905","African-American",25,1,1
"2680","Caucasian",21,1,1
"4825","Caucasian",24,1,1
"3540","Caucasian",51,1,0
"3326","African-American",28,1,0
"2304.1","African-American",22,1,1
"637","Caucasian",40,1,1
"4590","Caucasian",26,1,0
"1888","Caucasian",32,1,1
"2946","African-American",24,1,0
"626","Caucasian",26,1,0
"1628","African-American",29,0,1
"2940","African-American",19,0,1
"4354","Caucasian",33,0,0
"863","African-American",32,0,0
"2913","African-American",27,1,1
"4066","African-American",55,1,0
"4839","Caucasian",34,1,1
"3167","African-American",37,1,0
"316","African-American",19,0,1
"1025","African-American",41,1,0
"539","Caucasian",51,0,0
"890","Caucasian",30,1,1
"408.1","Caucasian",29,1,1
"275","Caucasian",34,1,0
"803","Caucasian",20,1,1
"428","Caucasian",27,1,1
"3244","African-American",31,0,0
"3493","Caucasian",45,1,0
"3758","African-American",21,1,1
"25","Caucasian",34,0,1
"4149","African-American",21,0,1
"3221","African-American",36,1,1
"3945","Caucasian",28,0,0
"1868","African-American",50,1,0
"2590","Caucasian",34,1,1
"4627","African-American",26,0,0
"3342","Caucasian",42,1,0
"950","African-American",23,0,1
"4581","African-American",25,1,1
"4957","African-American",32,1,0
"4865","African-American",25,1,1
"2244","African-American",31,0,0
"3065","Caucasian",25,1,1
"1733","African-American",28,1,0
"2461","African-American",24,1,0
"3264","Caucasian",31,1,0
"1801","African-American",43,1,0
"4055","Caucasian",21,1,1
"3174","Caucasian",46,0,0
"2513","African-American",35,1,1
"2251","African-American",25,1,1
"4734","Caucasian",62,0,0
"2215","African-American",55,1,0
"2941","African-American",22,1,1
"1075","African-American",50,1,0
"3191","African-American",33,0,0
"1249","African-American",24,1,1
"209","Caucasian",53,0,0
"4680","African-American",20,0,1
"3707","Caucasian",25,0,1
"4118","Caucasian",33,1,0
"1251","Caucasian",21,0,1
"2067","African-American",33,1,0
"4595","African-American",26,1,0
"2628","Caucasian",23,1,1
"4638","African-American",20,1,1
"1002","Caucasian",22,0,1
"70","Caucasian",20,0,1
"4026","Caucasian",23,0,1
"1498","African-American",30,1,1
"4775","Caucasian",46,1,0
"1801.1","African-American",43,1,0
"1826","African-American",22,1,0
"785","Caucasian",29,0,0
"4750","Caucasian",23,1,1
"2097","African-American",35,0,0
"1908","Caucasian",29,1,0
"1218","Caucasian",49,1,0
"2845","Caucasian",26,1,1
"328","Caucasian",27,1,1
"1252","Caucasian",25,0,1
"3185","African-American",21,1,1
"1516","Caucasian",43,0,0
"4351","African-American",20,0,1
"1403","Caucasian",29,1,1
"1715","African-American",29,1,0
"3021","Caucasian",25,0,1
"2827","Caucasian",26,0,1
"1008","Caucasian",37,1,1
"1800","Caucasian",54,0,0
"4887","Caucasian",43,1,0
"2249","Caucasian",49,1,0
"4273","African-American",32,0,0
"1765","Caucasian",51,0,1
"4913","Caucasian",23,1,1
"3637","Caucasian",24,1,1
"4153","Caucasian",42,0,0
"4167","Caucasian",22,1,1
"2499","African-American",20,1,1
"4619","Caucasian",21,1,1
"1751","Caucasian",59,1,0
"4703","Caucasian",26,1,1
"2023","Caucasian",31,1,0
"3829.1","African-American",52,1,0
"2643","African-American",29,0,1
"2446","African-American",20,0,1
"921","African-American",33,0,0
"607","Caucasian",32,0,0
"4524","African-American",27,1,1
"2410","Caucasian",42,1,0
"1204.1","Caucasian",31,1,1
"262","African-American",23,1,1
"3817","African-American",23,1,0
